french,wolof
Tu veux quoi ?,Bëgg ŋga lan ?
"Si j'avais de l'argent, j'irais au cinéma.","Bu ma amoon xaalis, dem sinemaa."
Tu es boulimique ou quoi ?,Danga oppi walla lan ?
J'ai un champ de canne à sucre.,Am naa toolu jàmb.
"Je fuis la promiscuité, il est bavard.","Dend bi laay daw, dafa bare wax."
Tu as les doigts courts.,Sa baaraam yi dañu gàtt.
Je ne me fie pas trop à la corde qui retient le sac.,Wóoluwuma lool tirngël bi.
Aujourd'hui dans la soirée.,Tay ci ŋgoon.
Ils ont pris d'ici des gens libres dont ils ont fait des esclaves.,"Ay gor lañu fi jéle, def leen ay jaam."
Il lui est déjà arrivé de nous prêter son cheval.,Mës na ñoo aal fasam.
"Il ne sait que dalle, il n'a que dalle.","Xamul gat, amul gat."
Je visais les ailes.,Laaf yi laa doon diir.
Il t'a acquitté de ta dette.,Teggil na la sa bor.
Elle n'a aucun bijou.,Amul dara ci takkaay.
Je pile le mil pour enlever le son.,Damay soq dugub ji.
Qui est Omar ?,Kuy Omar ?
Vos maisons.,Seeni kër.
Son enfant a la variole.,Doomam dafa njàmbal.
J'ai déjà vu tous ces moutons-ci.,Gisoon naa xar yi yépp.
Il est entré dans la voiture et s'en est allé.,"Yebu na ca woto ba, ba dem."
Coupe-moi une branche du sing.,Goral ma benn banqaas ci sing gi.
Le petit canari est brisé.,Njaq si toj na.
Pourquoi te colles-tu à moi ainsi ?,Lu-tax nga may tafu nii ?
C'est à cause de la parenté qu'il y a entre nous.,Bokk gi dox sunu diggante moo tax.
Le trou est bouché.,Bën-bën bi dafa sakku.
Law est un autre nom du Pseudotolithus brachygnatus.,"Law, weneen turu nguuka la."
Il nous a injuriés et nous l'avons injurié.,"Dafa ñu saaga, ñu saaga ko."
"Ne fais pas asseoir l'enfant, il est tôt.","Bul toogal xale bi, dafa teel."
Ils plongèrent dans le fleuve pour sortir Coumba.,Ñu nuuru dex ga ngir génne Kumba.
Il a sauté dans le trou.,Ne na yentem ci kan mi.
L'un des hommes est venu.,Benn nit ki ñëw na.
C'est réduit à kàmpa.,Mburu kàmpa.
"Autrefois, avant de prendre une épouse, on cherchait à connaître son fluide.","Bu jëkk, bala nga daan takk jabar, dangay seet gaafam."
Je t'aimes,Nopp naa la
Il cherche une échappatoire.,Dafay wut palanteer.
"Quand ce sera ton tour, je ne cotiserai pas pour toi.","Bu sa tuur jotee, duma la tegal."
Je n'aurais pas été,Demkoonuma
De partout on aperçoit le minaret.,Foo tollu di séen sooroor bi.
Il suffit de voir comment tu as jugé pour comprendre que tu es de parti pris.,"Ni nga àttee, ku ko gis xam ne danga farle."
Combien ça coute ?,Ñaata lay jar ?
Le pénis de l'hyène n'est pas une balançoire à chevreau.,Kooyu bukki du njoowaanug tef.
Où est-il allé ?,Fan la dem ?
A Moussa !,Musaa !
C'est demain que nous nous réunissons.,Suba lanuy daje.
Le fleuve entoure la ville.,Dex gi dafa déeg dëkk bi.
"Pantalon bouffant ! Ne dis rien ; quand j'irai à Saint-Louis, je m'achèterai un pantalon.","Caaya ! neel tekk ; bu ma demee Ndar, xotti tubéy."
Une union où il y a une grande maturité.,Séy bu ànd ak basiira gu mat sëkk.
Il vint auprès des petits du lièvre et en prit rapidement un.,"Mu daldi ñëw ca doomi lëg ya, ne ca cas benn."
"Habituellement, c'est le lundi que nous nous réunissons.",Altine lañu baaxoo daje.
C'est un autre ?,Keneen la ?
C'est un noble caractère.,Jikko ju rafet la.
"J'ai aperçu une chose, une portion.",Séen naa as lëf.
Le vent a fait tomber la palissade.,Ngelaw li daaneel na tàppaat bi.
"Quand elle porte des lunettes, tu ne te rends pas compte qu'elle louche.","Bu takkee lonet, doo seetlu ne dafa jéll."
Je joue.,Damay fo.
Étale les couches.,Weeral laytaay yi.
"Nous avions vécu, mon frère et moi, dans une sorte de paradis anarchique à peu près dépourvu de discipline.",Maak sama mag kenn daawu nu wax déet.
Fais-moi une salade de concombre !,Defaral ma salaatu kokombar !
"Ici, c'est un pays aux horizons lointains, au ciel plus vaste, aux étendues à perte de vue.","Réew mii la ndiir-bët yem. Ni asamaan si yaatoo dafa rekk yéeme, joor gi naka noonu."
Exagérer.,Xolli gunuur.
Il porte une cravate.,Dafa caaxoñu.
Il s'est ramassé puis s'est détendu comme un ressort.,"Dafa buubu, daldi fettax."
Il dit qu'il ne te donnera pas la main de sa fille parce que tu es un griot.,Mu ne du la may doomam ndax géwal nga.
C'est celui-ci que je mettrai comme entrait au côté ouest.,Bii laay def laañaan-gàmbi.
C'est un nommé Hansen qui a identifié la cause de la lèpre.,Ku tudd Hansen moo nemmeeku li waral ngaana.
Je vante mon pays.,Sama réew laay jaay.
Ça coïncidait avec les derniers moments de l'année.,Jeexital at mi la tollooloon.
"Cette histoire, combien de fois ai-je entendu ma mère la raconter ?","Xew-xew boobu, ñaata yoon laa dégg sama yaay di ko nettali ? Du benn, du ñaar."
Il a étranglé l'oiseau.,Dafa moqarci picc mi.
Seuls les côtés du crâne ont encore des cheveux.,Pàq yi rekk a dese kawar.
"Je suis plus fort que toi, va défier ton égal !","Maa la mën, demal dékk sa morom !"
"Il y avait une hâte, une urgence. Nous étions venus du bout du monde (car Nice était bien un autre bout du monde).","Seetleen rekk : bawoo Niis ca Tugal, ñëw teersi Afrig, du woon lu yomb a dékku. Niis a nga woon ca fu kenn xamul."
Apporte le repas pour rompre le jeûne.,Indil ndogu li.
"Il y a des pays où, ce n'est pas parce que tu arriveras au moment du repas qu'on t'y invitera.",Am na réew yoo xam ne yem ci ñuy waaja lekk taxul ñu woo la.
"Il dit que ce Monsieur est un homme, il est noble, il est brave","Nee waa jii gor la, goor la, jambe la"
"Pendant sept ans il étudie à Londres, d'abord dans une école d'ingénieur, puis à la faculté de médecine.","Lu tollook juróom-ňaari at, mu nekk Londar di jàng. Eñseñeer la jëkkon a bëgg nekk waaye dafa ca mujjee génn, daldi taamu njàngum faj."
Je porterai la chemise blanche.,Simis bu weex bi laay sol.
Avoir pu aller jusqu'à Saint-Louis.,Demoon ba Ndar.
C'est la deuxième fois.,Ñaareelu yoon bi la.
"Je n'ai aucune idée de ce qu'il faut faire avec seulement les totaux, veuillez me donner plus de détails pour comprendre ce gâchis.","Xawma dara ci li ma wara def ak lim yi rek, war ngeen ma jox ay detaay yu gëna bare ngir ma xam yàq bii."
Que chacun prenne sa part !,Na ku nekk jél paaram !
De quelle manière ?,Fan ?
Je t'ai deviné.,Jéli naa la.
C'est moi qui pars,Maa di dem
"Quand je suis entré dans la chambre, j'ai trouvé que les gars avaient mis en désordre tout ce que j'y avais laissé.","Ba ma duggee ca néeg ba, fekk naa gaa ña jóoke lépp la ma fa bàyyi woon."
C'est quelqu'un qui honore l'homme !,Ku teral nit la !
Tu étais d'habitude l'hôte de Mustapha,Yaa daan ganu Mustaf
Qu'as-tu mis à tes sourcils ?,Loo def ci sa yéen yi ?
Khadi est exubérante.,Xadi dafa téfël.
Elle la retint longtemps dans ses bras puis la laissa partir.,Mu téye ko lu yàgg ca yoxoom ya ba-noppi bàyyi ko mu dem.
Ce mouton-ci en entier.,Xar mii mépp.
"Des boeufs que tu vois, celui-là tout près est le meilleur.","Gis ŋga nag yii yépp, woowuu moo ci gën."
Le faîte de la case se bat contre la pluie à l'insu du propriétaire de la case.,Puju néeg dina xeex ak taw te borom néeg du yég.
Ta mère dit qu'elle viendra ce soir.,Sa yay nee na ci ŋgoon dana ñëw.
C'est une personne simple.,Nit ku woyof la.
Mets une ceinture de perles à ton enfant !,Takkalal sa doom fer !
Ce que tu as fait est mal.,Li nga def baaxul.
"Quand cela fut fini, ils se mirent à causer.","Ba loolu wéyee, ñu des di waxtaan."
Qu'il allume une bougie.,Na taal sondeel.
Est-ce que tu vas souvent à la plage ?,Ndax dingay faral dem tefes ?
La brebis n'a pas de mâle pour la féconder.,Xar mi amul kuuy mu ko tëb.
Il rit de ta dent qui manque.,Sa jaal bi lay ree.
"En fait, le monde a changé de nos jours.","Moom daal, léegi addina dafa soppeeku."
Il resta calme quelque temps et sortit voir.,"Mu ne tekk ba mu yàgg, mu génn di seet."
"Ils sortaient des fissures du sol, des lattes de bois du plafond, ils galopaient du côté de la cuisine.","Mbóot yi dañu daan génne fu nekk, di kurti-kurti ci wetu waañ wi."
J'y ai habité des années et des années.,Dëkk naa fa ay at i at.
Il s'est levé et était sur le point de partir.,Jóg na bay dem.
Je n'étais pas à Dakar lors de leur mariage.,Seen séy fekku ma Dakaar.
"J'ai eu beau faire aller et venir le couteau, il n'a rien coupé.","Boow naa paaka bi ba tàyyi, daggul dara."
C'est sur cela que nous fondons nos besoins.,Loolu mooy ci li nu wéer sunu soxla.
Il lui a donné tellement de gifles qu'il a fini par pleurer.,Dafa ko mbejat ba muy jooy.
"Chaque fois que je te rappelle la chaîne que tu m'as promise, tu t'en sors en faisant une digression.","Saa su ma la fàttalee ceen gi nga ma dig, nga fenantal ba génn ci."
Quel mouton en entier ?,Man xar mépp ?
"Sur le travail, jusqu'à ce qu'il soit fait !","Liggéey bii, ba mu sotti !"
Il dit que vous économisiez l'eau car on ne sait pas quand finira la grève.,Mu ne ngeen sakkanal ndox mi ndax xamuñu kañ la gereew biy jeex.
Cela fait exactement la quantité nécessaire.,Dafa yem kepp.
Tu peux y acheter des habits neufs si tu en as les moyens.,Mën nga fa jénde yére yu bees su fekkee mu jàppandi la.
"Le temps passe, il faut vous activer.","Waxtu waa ngiy dem, nangeen farlu."
À une autre fois.,Ba beneen.
Confident lunaire en veille,Di saf weer wuy sàmm
"Quand il avait plu, beaucoup de maisons s'effondraient.","Bu tawaan, kër yu bare màbb."
La végétation est luxuriante ; le paysage est beau.,Gàncax gi naat na.àll baa ngi rafet.
"Va enlever quelques tisons du foyer, autrement, ce que tu prépares va brûler.","Demal xembi taal bi, lu ko moy, li ngay togg dina xëm."
J'essaie de terminer mon projet la semaine prochaine.,Maa ngi jeema paré sama mbebët ayubes bu si topp.
"Achète un mulet, cela vaut mieux.","Jéndal baxla, moo gën."
Sang de circoncision ne rate pas la cuisse du propriétaire.,Deretu téegal du moy luppub borom.
Les pilons résonnaient pan ! pan !,Kuur ya naan kàndaŋ ! kàndaŋ !
La contamination provient des mains qu'on serre.,Wàllent waa ngiy jóge ci joxe loxo yi.
Il a vu l'autre.,Gis na keneen ki.
"Une anecdote, une simple anecdote. D'où vient que j'en garde la marque, comme si les morsures des fourmis guerrières étaient encore sensibles, que tout cela s'était passé hier ?","Gone gu ay mellentaan màtt, ban solo la am ? Amul benn solo. Moonte maa ngi wéy di ko nettali tey, di yëgaat metit wi, mu mel ni bërkidémboonjaay rekk la ma dal."
Fais-lui un bracelet en cuivre !,Tëggal ko lamu përëm !
Les dents étaient toutes très protubérantes.,Bëñ yi ne saññ saññaaral.
Il le déversa dans la chose.,Mu sotti ko ci rëgëjiin wi.
Si l'homme accepte,Su góor gi bëggée
"Toi, tu n'as pas été",Yaa ŋgi demuloo
"La marmite est déséquilibrée, maman !","Cin li bëpp na de, yaay !"
Elle vend de jolis petits pagnes de dessous.,Mu ngiy jaay ay beeco yu rafet.
Je l'amadoue pour qu'il me prête sa montre.,Dama koy neexal ndax mu abal ma montaram.
C'est lui qui part.,Dafa di dem.
Qu'as-tu à me tapoter ainsi ?,Loo may tàpp-tàppale nii ?
Ils se scarifiaient pour qu'on ne fasse pas d'eux des esclaves.,"Dañu daan gàjj seen bopp, ndax ñu bañ leena def jaam."
"Si je n'en goûte pas, mon enfant aura une envie à sa naissance.","Su ma ci mosul, suma doom ji dina lakk bu juddoo."
"Les mangues sont délicieuses, les fibres mises à part.","Màngo ji neex na, waaye càmpóor yee ko yàq."
C'est à La Mecque que je l'ai acheté.,Màkka laa ko jénde.
"Tout ce que tu lui dis, il le minimise.","Loo ko wax, mu néewal ko."
"C'est Fatim, peut-être !",Faatim la soo demee !
Je parie cinq cents francs.,Teg naa téeméer.
Va voir tous les chevaux !,Seetil fas yépp !
Hausse les épaules !, Ajal say mbagg !
Est-ce que tu as reconnu mon oncle maternel ?,Ndax xàmmee nga sama nijaay ?
Tu as vu lesquels de mes amis ?,Gis ŋga samay xarit yan ?
"Quand elle est en travail, elle n'arrête pas de gémir.","Buy matu, dafay onk rekk."
Il va partir dans un instant.,Léegi mu dem.
L'âne m'a projeté en faisant une ruade.,Mbaam mi dafa ma waŋŋeetu.
Il est étourdi.,Dafa téxét.
Un nez aplati.,Bakkan bu tàppandaar.
"Tout d'un coup, sans que je m'en sois rendu compte, je suis entouré par des milliers d'insectes.","Man daal, xawma lu géej giy riir, dama jékkee-jékki rekk gis junniy gunóor wër ma."
"La constipation a duré longtemps, va voir le médecin.","Sank gi yàgg na, demal seeti doktoor."
Le porc fait partie des viandes prohibées.,"Mbaam, ci yàpp yi ñu araamal la bokk."
Les chevaux sont fatigués.,Fas yi sonn nañu.
"Je suppose que c'est en arrivant à Ogoja que nous avons appris que le Père Noël n'existait pas, que les cérémonies et les fêtes religieuses étaient réduites à des prières, et qu'il n'y avait aucun besoin d'offrir des cadeaux qui, dans le contexte où nous étions, ne pouvaient qu'être superflus.","Yaakaar naa ni Ogosaa lanu xame ni Peer Nowel ay caaxaani kese la. Xumb-xumbi kerceen yépp, Baay ci julleek tudd Yàlla la leen yemale woon. Jox gone yi ndéwénal moom, kenn waxaalewu ko woon. Wànte ay ndéwénal sax, doonuñu amal benn njariñ ci jamono jooju."
Ce chemin est plus rapide.,Yoon wii moo gëna gaaw.
elle n'est qu'une concubine.,Ab nekkaale rekk la.
Le tremblement de terre qu'il y a eu au Japon a fait beaucoup de dégâts.,Yëngu-yëngu ba amoon Sapoŋ def na ay yàq-yàq yu bare.
Cet homme qui était parti,Góor gii demoon
Il y a des endroits où je ne vais pas.,Am na ay bërëb yu ma dul dem.
Les députés ont fini de se réunir.,Dipite yi daje nañu ba-noppi.
Àddunaam son impolitesse lui fera du tort dans la vie.,Yaradikoom gi dina ko yàqal.
Tu as commis un grand péché.,Def nga bàkkaar bu mag.
"Quand tu lui dois de l'argent, il te harcèle.","Boo ko amelee xaalis, dafa lay takk-taxawal."
"Maintenant, on l'aide à manger.","Léegi, dañu koy leel."
L'embarras où je me trouve avec tes enfants te laisse indifférent.,Jaaxle bi ma nekke ak say doom safu la.
Cherche-lui un couvercle !,Wutal ko kubéer !
Cherche une canne en bois de kel !,Wutal yetu kel.
Es-tu en paix  ?,Jaam nga am ?
Donne-moi le poinçon pour que j'enlève mes tresses.,"Jox ma ràbbu gi, ma firiku."
Je ne dois rien à personne.,Ameeluma kenn dara.
Il a tellement bu qu'il n'a plus toute sa raison.,Naan na ba deseetul ak sago.
"L'enfant, c'est un plant de courge qui rampe ; si tu ne retournes pas, elle rampe où il ne te plaît pas.","Gone, lawtanu yomb la ; boo walbatiwul, mu law fu la neexul."
Pourquoi alors as-tu corrigé ta tenue quand il est entré ?,Lu-tax nak nga defaru bi mu duggsee ?
Nous partons,Dem nañu
"Sur cette photo, il y a un gendarme monté sur une moto. Derrière lui, les autres gendarmes sont debout entrain de le regarder.","Nataal bi ab takk-der la waaw, yéeg ci benn móto waaw. Ci gannaawam yeneen takk-der yi ñi ngi taxaw di ko xool."
Il ment.,Dafay fen.
Voyez-le-moi qui baisse la tête !,Xoolal ma ko muy sëggal doq !
"Ñów l'autre jour, j'avais oublié de te dire que je viendrais ici.","Keroog, dama la fàtte woon wax ne dinaa fi."
Qu'est-ce qui t'a éraflé ?,Lu la rodd ?
L'homme qui travaillait d'habitude,Góor gi daan liggéey
Il veut que nous le voyions.,Dafa bëgg nu gis ko.
C'est celui-là à l'intérieur.,Kookule la ci biir.
Qu'on s'occupe du linceul !,Nañu toppatoo càngaay li !
"Mon introduction, c'est par le Coran que je la ferai.","Sama dalil, ci Alxuraan laa koy indi."
"C'était la voix de l'Afrique qui parlait en lui, qui réveillait ses sentiments anciens. Sans doute avait-il pensé au futur, quand il voyageait avec ma mère, à cheval sur les sentiers du Cameroun.","Afrigam lañ doon noot, xel may dellu ci li mu fa jot a dund, yëg ko faak doole, daan ànd ak sama yaay ñu war seen fas ni yooni Kamerun yi nu ngoog."
Ce mot m'est inconnu.,Baat boobu ëlëm na ma.
"À l'est, il y a Banyo et le pays bororo, au Sud l'antique culture des Bamouns de Foumban qui pratiquent l'échange, sont maîtres dans l'art de la métallurgie et utilisent même une écriture inventée en 1900 par le roi Njoya.","Banyook réewu Bororo yaa ngi féete penku. Soo daagoo ba bëj-saalum, dinga fa fekk Bamun yu Fumbaŋ yiy yëngu ñoom it ci njënd meek njaay mi, xereñ lool ci liggéeyu weñ tey jëfandiko sax mbind mu seen benn Buur, Njoyaa, sos ci atum 1900."
Comme il avait ainsi été en ce lieu,Noonu mu demoon foofa
"Depuis que j'ai placé dans mon champ le talisman pour avoir un bon rendement, je rends grâce à Dieu !","Ba ma defee xos wi ci sama tool ba léegi, maa ngiy sant Yàlla !"
Le bâton fourchu à l'enclos.,Jéppën ba ca làkk ba.
Croyant.,Wëy-gëm.
"Va asperger le riz, il manque d'eau !","Demal cay ceeb bi, dese na ndox !"
Tu as failli me priver de mes bracelets.,Xaw nga maa xañ sama lam yi.
L'homme dont parle cet individu,Góor gi waa ji wax
"Celui que j'embrasserai, c'est lui.","Ki may fóon, moom la."
Ils sont en désunion actuellement.,Dañu féewaloo fi mu ne.
Je ne lui ai pas répondu car je n'aime pas qu'on m'interroge en inquisiteur.,Tontuwuma ko ndax bëgguma ku may lëñbët.
C'est mal de diffamer.,Sos baaxul.
"Le contact avec les malades n'est plus le même. Ils sont trop nombreux. À l'hôpital d'Ogoja, il n'a plus le temps de parler, d'écouter les plaintes des familles.","Way-feebar yi bare nañu bare gu, xelam dajul muy jéem a waxtaan ak ku ci nekk mbaa di déglu say njàmbat."
"Aujourd'hui, ne sors pas !","Tay jii, bul dem !"
Il m'a fait toutes sortes d'honneurs.,Teraanga ju nekk defal na ma ko.
C'est par un baiser qu'il a trahi Jésus.,Fóon la wore Yéesu.
Je te fais mien.,Séddoo naa la.
"Cette victoire, toute la nation la partage.","Ndam lii, askan wi wépp a ko bokk."
Choisis dix de ces tomates.,Tànnal fukk ci tamaate yooyu.
C'est avec des lanières de peau de vache qu'on a tissé la natte.,Yeejaan lañu ràbbe basaŋ gi.
C'est lui qui parlait,Moo doon wax
Il l'a battu à telle enseigne qu'il est là.,Dóor na ka ba mi ŋgi.
Je le reconnais à la tache blanche à son front.,Pello bi laa koy xàmmee.
Tu m'as l'air d'être sans souci.,Ku dal-xel nga may nirool.
Laisse la salade s'égoutter.,"Bàyyil salaat si, mu siit."
Je veux bâtir une chambre ici.,Dama bëgga tabax néeg fii.
Cela fait cinq empans.,Juróomi sebre la.
Jésus s'est rabaissé au point de laver les pieds de ses disciples.,Yéesu dafa raamu ba raxasal taalibeem yi seeni tànk.
Il n'est pas en train de manger.,Lekkul.
Vous devez mettre votre projet sur pied rapidement.,War ngeen gaawa taxawal seen nas bi.
Homme et lion ne peuvent cohabiter ensemble.,Nit ag gaynde duñu dëkkóo.
Bon matin,Jaam nga fanane
C'est l'eau qui a rouillé le métal.,Ndox mee xuural weñ gi.
"Il avait dit qu'il n'irait pas ; plus, qu'il ne téléphonerait même pas.","Dafa noon du dem ; magum-loolu, mu ne du sax telefone."
La haine est la seule raison des propos que tu as tenus à son égard.,Mbañeel rekk a waral li nga wax ci moom.
Attendre que le serpent soit parti pour frapper sur ses traces.,Nëg ba jaan dem nga topp ca watit way dóor.
Je t'ai eu.,Dëbbin naa la ko.
C'est un guitariste talentueux.,Xalamkat bu aaytal la.
"Avec toutes les dettes que tu as contractées, tu ne t'en sortiras pas.","Ak bor yi nga gàddu yépp, doo ci génn."
Il ne mâche pas.,Du sàqami.
"Ces rires, c'est Omar.","Ree yooyu, Omar la."
"Pour manger du maïs, je préfère ne pas enlever les graines avec les doigts.","Lekk mboq, taamuwuma ci ngiir."
Demande-lui un peu de coton pour mettre dans mon oreille.,Ñaan ko tuuti wëttéen wu ma def ci sama nopp.
Sois homme de ce pays !,Dil nitu réew mi !
"La durée n'est pas du savon, mais elle lessive.","Yàgg du saabu, waaye dina fóot."
Il est debout sur une jambe et veille sur son troupeau.,"Mu nga cóngaari, di sàmm géttam."
Il a tournoyé jusqu'à en avoir le vertige.,Dafa wëndéelu ba miir.
C'est devant toi.,Cha kanam.
Il plaidait ce jour là.,Dafa doon laye bés booba.
J'espère que nul n'est sorti ?,Mbaa kenn génnul ?
Il a pris des dispositions suffisantes.,Jél na matuwaay yu doy.
Tu as l'esprit retors.,Danga ñaaw-xel.
C'est quelque chose qui augmente la prospérité du pays.,Luy yokk naataange réew mi la.
La limpidité des lunettes n'est pas suffisante.,Ndoxum lunet yi leerul bu doy.
Il le battait matin et soir.,Dafa ko doon dóor suba ak ngoon.
"Au moment où tu aperçus le rônier, il t'avait déjà aperçu.","Ba nga séenee ron, ron a la jëkka séen."
Ils leur donnaient de l'alcool pour les rendre braves.,Dañu leen daan jox sàngara ngir ngóoraal leen.
"Sur cette photo ci, cependant, il y a des personnes qui sont debout et se révoltent, c'est-à-dire, qui manifestent, prenant des pierres et les lançant contre les gendarmes. Il y a, cependant, une personne devant qui ne porte pas de masque, portant des pierres et les lançant. Il porte un sous-vêtement blanc et un pantalon noir. Il a, cependant, un boubou rouge au milieu de son derrière.","Nataal bii nag, ay nit lañ yu taxaw di ñaxtu, maanaam di manifestewu, di jël ay xeer di leen sànnanteek takk-der yi. Am na nag ku nekk ci kanam nii solul maska, yor ay xeer di leen sànni. Mi ngi sol siletmaa bu weex ak tubéy ju ñuul. Mi ngi takk nag mbub lu xonq ci digg ginaaw gi."
"Quand le maître-forgeron s'en est allé, que fait encore là le préposé au soufflet, si ce n'est encombrer la forge ?","Bu tëgg demee, lu fa wupp ay def, xanaa xatal mbaar ?"
C'est parce c'est un paralytique.,Li muy ab lafañ a tax.
Le chien a des tiques.,Xaj bi dafa am ay kutt.
Philippus était l'ami de ma mère.,Filipus a doon sama xaritu yaay.
On vend de l'ail à la boutique d'Omar.,Bitiku Omar dinay jaay laaj.
La balle a transpercé le genou.,Bal bi dafa sarale óom bi.
"Il est honnête, c'est pour cela que j'accepte de travailler avec lui.","Dafa gore, moo tax ma nangoo liggéey ak moom."
Celui qui veut du miel ne doit pas redouter les abeilles.,"Ku bëgg lem, ñeme yamb."
Ton enfant a des gerçures à l'anus.,Sa doom ji dafa xar.
Pourquoi le laisses-tu te tripoter ?,Lu-tax nga koy bàyyi mu lay làmbaatu ?
Il faut faire semblant de pleurer pour qu'il te laisse aller jouer.,Dangay jooy-jooylu ndax mu bàyyi la nga foyi.
Maintenant tu peux lui donner des aliments relativement consis-tants.,Léegi man nga koy jox ñam yu dëgëraale.
Ce que j'ai semé est touffu.,Sama nji ma dafa ràjji.
"Un peu avant le départ de mon père, Jeffries termina effectivement son doctorat et fut engagé par l'université de Johannesburg.","Yàggul dara laata Baay di jóge Afrig, Sefiriis amoon na lijaasa bu mag ci ñaari fànn yooyu ba dem jàngaleji iniwersite Sowaanesbuur."
Mets-le lui au poignet !,Takkal ko ko ci tiwu-jara bi !
Bon voyage,Yônu jàam
"Si tu lui tends un piège, tu le prendras.","Soo ko mbaalee, jàpp ko."
C'est du sucre en morceaux que j'ai acheté.,Suukaru bekk laa jénd.
Qui que cela puisse être.,Ku mu ci mëna doon.
"J'enfant se blottit dans les cuisses de sa mère, aussi flétries soient-elles.","Gone, lu luppub ndeyam lax lax, ca lay wuufu."
C'est avec un piquant de porc-épic que je défais mes tresses.,Dëgu saaw laay firikoo.
Le voilà qui s'en va.,Mu ngee di dem.
C'est lui qui m'a assisté quand on a voulu me rapatrier.,Moo ma taxawu bi ñu ma bëggee delloo sama réew.
Cette colère bouleversa son esprit.,Mer moomu jambaaje xelam.
Qu'a-t-il à se déplacer sans cesse ainsi ?,Lu muy juun-juuni nii ?
"Finie, la plaisanterie.",Kaf bi doy na.
"Quand il parlait en français, c'était avec l'accent chantant de Maurice, ou bien il parlait en pidgin, ce dialecte mystérieux qui sonnait comme des clochettes.","Buy làkk faraňse, nga xam ni doomu Móris la ndax li muy mel ni kuy woyantu. Soppoon na tamit pijin, làkk wu kéemaane woowu baat yi daan riir ci samay noppi gone niy jóolóoli yu ndaw."
Attendre que le serpent soit parti pour se mettre à frapper sur ses traces.,"Nég ba jaan dem, nga topp ca watit wa di dóor."
"Quand je suis arrivé, il a sauté et s'est accroché à moi.","Bi ma agsee, dafa tëb, langaamu ma."
Je n'en fais pas partie est mieux que ce n'est pas moi seul.,"Du man rekk, bokkuma cee ko gën."
Ça mérite d'être organisé.,"Lii, jar naa lootaabe."
Je t'ai vu avec lui !,Gis naa la yaw ak moom !
Le chat a emporté le poussin.,Muus mi yóbbu na cuuj bi.
Cette prière protège contre l'effet maléfique de la parole.,Ñaan gii dafay musle ci làmmiñ.
Une théière trouée.,Baraada bu bëtt.
Il a acheté un cheval mâle.,Aw ngaakin la jénd.
J'ai l'habitude de rester jusqu'au soir sans voir les enfants.,Tàmm naa des ba ngoon te duma gis xale yi.
"Massamba m'a offert une vache, a pris la tête, la queue avec son prolongement dans la culotte.","Masamba may na ma aw nag, jél bopp ba, jél ub geen, jél fàllare ga."
Qu'a-t-il à faire comme s'il était poli ?,Lu muy yaru-yarulu ?
Celui qui lave le linge du varan de terre doit en faire autant pour le varan d'eau.,"Ku fóotal mbëtt, roccil bar."
J'ai vu le mouton mâle.,Gis naa xar mu góor ma.
"Comme elle lui a dit de monter le porche, elle avait les larmes aux yeux.","Nu mu ko waxee na mu dugg ci biir woto bu naat bi, dafa doon jooy."
Vous devez revoir la planification.,War ngeen seetaat tëralin wi.
"C'est vous, pas plus, il n'y a que vous, c'est entre vous.",Yeeni neen la.
Il a pêché un gros poisson.,Napp na jén wu mag.
"À cause de cette façon de se coucher, il fait pipi au lit.",Tërin wii dafay tax muy saw lal.
Il a évacué une petite crotte ; depuis quatre jours il n'est pas allé à la selle.,As ñall la génne.ñenti fan a ngi demul.
J'ai vu cet enfant-là ?,Gis naa booba xale ?
C'est un magasin d'arachides.,Maangasinu gerte la.
C'est quand je t'ai vu fouler le cuir que j'ai compris que tu avais l'intention de le vendre.,Ba ma la gisee ngay wulli der gi laa nànd ne danga ko nara jaay.
Cause tout simplement avec ceux-là !,Waxtaanal ag ñooñu doŋŋ !
C'est à cause de l'argent que tu lui as donné qu'il est surexcité.,Xaalis bi nga ko may a ko taxa ràkkaaju.
"Plutôt un espace d'utilité, où mon père avait planté des fruitiers, manguiers, goyaviers, papayers, et pour servir de haie devant la varangue, des orangers et des limettiers dont les fourmis avaient cousu la plupart des feuilles pour faire leurs nids aériens, débordant d'une sorte de duvet cotonneux qui abritait leurs œufs.","Baay daawul saxal lu dul i meňňeef yu nu amal njariñ, maanaam ay garabi màngo, ay guyaab ak i pàpaaya. Ñoo sës it ci peroŋ bi, ñag kër gi, ñook garabi sor s yeek yu limoŋ yi. Mellentaan yaa ngi ràbb seeni xob, defar ciy tàgg yu kowe, mu mel ni mbàjjum wëtéen mu ëmb i nen."
"Étale la bouillie, elle est chaude !","Ràccal laax bi, dafa tàng !"
Ne fais pas monter sa colère.,Bu ko ñulug.
"Va vanner, il y a du vent maintenant.","Demal bees, am na ngelaw léegi."
Mets-moi à part les tout petits gombos.,Beral ma kànja yu sew-sewaan yi.
"Pendant la disette, on prenait des pépins de pastèque pour en faire du couscous.","Ca jamanoy bekkoor ba, dañu doon jél beref defar ci cere."
C'est l'homme qui est venu.,Nit ki ñëw la.
La végétation est luxuriante maintenant.,Àll bi naat na léegi.
Dis-le-lui !,Wax ko ko !
Des fruits amers dans son grenier,Xanaa ay doom yu wex ci sàqam
Nous y resterons jusqu'à son retour.,Dinañu fa toog ba mu dellusi.
