french,wolof
C'est celui-là que je te donne.,Benn boobule laa la may.
Tu mettras d'abord un sous-vêtement.,Nanga jiital suletmaa.
La contamination provient des mains qu'on serre.,Wàllent waa ngiy jóge ci joxe loxo yi.
Tu pries pour quoi ?,Looy ñaan ?
"Le marché est étroit, vous ne pouvez pas marcher en groupe.","Marse bi dafa xat, manuleena làng."
"Le cache-sexe, à dire vrai, n'est pas décent du tout.",Luucu daal yiiwul dara.
Achète du poireau !,Jéndal pooro !
"Ce gars, si on le met à l'aise, il en abusera.","Waay si, ku ko yaatal mu ëppal."
Je ne te le donnerai pas pour rien.,Duma la ko jox ci neen.
"De grâce, pardonne-lui !","Ngalla, baal ko !"
Il a l'habitude de lutiner les femmes.,Dafa tàmm laamisoo ak jigéen ñi.
Décalotte-le avant qu'il ne se fasse circoncire !,Bulli ko bala muy téegu !
"Retourne au centre de Saint-Louis, si tu veux.","Dellu biir Ndar, soo bëggée."
La panthère est dans la cage là-bas.,Mëfër maa nga ca kaaf bale.
C'est moi qui fais la cuisine aujourd'hui.,Maay taal tey.
Les enfants ont obligé le chat à rester dans l'arbre.,Xale yi dañu toŋal muus mi ci garab gi.
Être le premier dans un trou et avoir la queue dehors.,Jëkk cim pax sa geen nekk ci biti.
À l'intérieur : où il fait clair,Ci bir : foofu di leer
"Quand il t'écoute, il ne ferme pas la bouche.","Bu lay déglu, du ŋeb."
Prends le mouchoir de tête et recouvre le couscous.,"Jélal musóor gi, muur cere ji."
Tous ses nerfs sont tendus.,Sidditam yépp jóg nañu.
Il lui a amené du fourrage au champ.,Yobul na ka ŋgooñ tool ya.
"Après avoir haché les oignons, tu les fais roussir.","Gannaaw bi nga asee soble si, nga rósi ko."
C'est en faisant doucement qu'on parvient à prendre le singe en brousse.,"Ndànk, ndànk mooy jàpp golo cib ñaay."
Profiter du fait qu'on chasse la poule pour dire ce qu'on a sur le coeur.,"Dàq ganaar, waxaale sa soxla."
Il a rêvé qu'il avait pêché une licorne.,Dafa gént napp aw wàngalàng.
Sais-tu où est tombé le bâton que tu as lancé ?,Xam nga bant bi nga xalab fi mu dal ?
"Demain, la première chose dont je m'occuperai, ce sera d'une couverture.","Suba, li may jëkka toppatoo, mbàjj lay doon."
Des doigts courts.,Waaraam yu gàtt.
J'ai aperçu une maison.,Séen naa ab néeg.
"Il a le sommeil agité, je ne passerai pas la nuit avec lui.","Dafa tëradi, duma fanaan ak moom."
Je me baigne.,Damay sangu.
Chaque jour.,Bés bu-nekk.
"Si tu veux être dans une position avantageuse, il faut te placer en dessous.","Soo ko bëggee jekku, danga koy ronu."
Et que nul ne bouge !,Te bu fi kenn jogé !
C'est une personne malhonnête.,Nit ku dëng la.
Nous allions à la plage tirer des filets de pêche pour qu'on nous offre des poissons.,Danu daan dem tefes di xëcc mbaal ngir ñu may nu jén.
"Autrefois, le nouveau circoncis n'allait pas au dispensaire.","Bu jëkk, njulli daawul dem dispañseer."
Les rogations ont eu lieu hier.,Baaw-naan bi démb la woon.
"Si tu enlèves ce caillou, l'armoire sera déséquilibrée.","Soo dindee xeer woowu, armool bi rës."
Les enfants se passent leurs habits entre eux mais ce n'est pas bien.,Xale yi dañuy abalante seeni yére te baaxul.
Le maître souhaiterait avoir donné toute sa fortune pour pouvoir demander aujourd'hui l'aumône.,Sërin bi bëgg na mayewoon alalam ji ba mënkoon yalwaan tay.
Dieu m'a donné cela en privilège.,Yàlla daal nàkkal na ma loolu.
Je lui ai offert de l'huile.,May naa ko dëwlin.
"Personne ne se soucie de rien, chacun fait ce qu'il veut.","Kenn faalewul dara, lu neex waay def."
"S'il n'abandonne pas l'alcool, il mourra bientôt.","Su bàyyiwul sàngara, faatu léegi."
J'ai vu d'autres amis à vous !,Gis naa seen yeneen xarit !
Laisse ce vaurien !,Bàyyil sàmbaa-bóoy boobu !
"Il s'est rendu à la maison, et y a semé le trouble.","Dafa dem ca kër ga, alawle fa."
"La viande est faisandée, baisse le prix !","Yàpp wi dafa xabb, wàññil njëg li !"
"Depuis que tu es mariée, tu es surexcitée.","Ba nga amee jëkkër ba tey, danga furtaag."
L'homme partira aujourd'hui,Góor gi dana dem tay ji
On a abattu l'arbre qui était ici.,Gor nañu garab gi fi nekkoon.
Il a vomi ce qu'il avait mangé.,Tiisu na li mu lekkoon.
C'est tout à fait propre.,Set na wecc.
Le seau est tombé dans le puits.,Baag bi tàbbi na ci teen bi.
"Bànjikoto se détendit comme un ressort, atterrit là-bas.","Bànjikoto ni layy, ni cëpp fale."
Ah ! ça c'est embarrassant.,Aa ! loolu doy na waar.
Il a rafistolé l'armoire.,Dafa ñab-ñabal armool bi.
Quel ami serais-tu pour eux ?,Ya di seen ban xarit ?
Celui-là à l'intérieur.,Kooku ci biir.
On l'y a collé.,Dañu ko ci ndàbb.
Converser avec l'un lequel ?,Waxtaan ak kenn kan ?
Le fût est plein ; qu'il le roule !,Xàndi bi dafa fees ; na ko bërëŋ !
Ceci est ce qui concrétise leur action pour le développement du pays.,Lii mooy liy jëmmal seen jëf ci liggéeyu réew mi.
Ta chaussette est trouée.,Sa kawas bi dafa bëtt.
Appelles-en d'autres !,Wool ñeneen !
"Cette poule-là pond, ne la tue pas !","Ganaar googu dafay nen, bu ko rey !"
Ne l'habitue pas à téter la nuit !,Bu ko tàmmal nàmp guddi !
C'est avec du fil de fer qu'on a attaché la palissade.,Findifeer lañu yeewe sàkket wi.
"Après la querelle, c'est la paix.",Gannaaw ay : jàmm.
"Sur cette photo ci, j'y aperçois du beurre ; il s'agit d'un beurre qui semble être congelé et qu'on a posé sur une table. Il y a une chose de couleur blanche sur lequel est posé le beurre. Un couteau est posé dessus et le coupe.","Waaw ëe nataal bii nii maa ngi ciy seetlu bëer ; bëer bu xaw a'congelé' boo xamente ne dañ koo teg si benn taabal. Am lu nu lal lu weex daldi siy teg bëer bi, teg si paaka bi di ko dagg."
Le couscous de mil pilé le soir est différent de celui du matin.,Cere ngànja wute na ak cere njël.
On eût dit que c'était toute l'eau du ciel qui voulait se déverser sur la terre.,Mu mel ni ndox mi nekkoon ci asamaan si yépp a bëggoona xëppu ci kaw suuf si.
On dit que les tourbillons s'accompagnent de mauvais esprits.,Nee ñu callweer dafay ànd ak seytaane.
C'est toi qui avais l'habitude d'aller,Yaa daan dem
Être apparentés par consanguinité.,Bokk deret.
Les enfants barbotent dans l'eau.,Xale yaa ngiy paccaxndiku ci ndox mi.
Il a quitté sa femme qu'il avait épousée à Louga.,"Na wacc lépp lu mu doon def, te dikk qu'il laisse tout ce qu'il faisait et qu'il vienne ! Wacc na jabaram ja mu takke woon Luga."
Comme la peau du margouillat mâle en livrée nuptiale est belle !,Deru bët-bëtóor bee ka rafet !
"De grâce, prête-lui ton ballon !","Waay-waay, abal ko sa bal !"
Tu as vu quels amis à moi ?,Gis ŋga samay xarit yan ?
C'est avec raison que tu es parti.,Yaa yey dem.
"Il le lui a donné et, par la suite, il le lui a repris.","Dafa ko ko may, ci gannaaw gi, mu nanguwaat ko."
L'oeil gauche est torve.,Bëtu càmmoñ bi dafa mball.
C'est vous-même qui étiez là à l'intérieur.,Yéen ñi ci bir foofule lawoon.
Sur cette photo ci il y a une porte avec des couleurs blanches et du verre. À coté du verre il semble y avoir d'autres bouts de verres de couleur blanche. Le verre c'est du bois. Il y a assurément du bois et du verre.,"Nataal bii de nataal la boo xam ne ab bunt la boo xam ne bu am lu weex la am ay weer. Weer yi daa xaw a am yeneen weer yu nekk ci wetam yoo xam ne yu weex la. Weer yi dénk la, am na dénk ba noppi am weer waaw."
Tu as failli me priver de mes bracelets.,Xaw nga maa xañ sama lam yi.
Il ment., Dafay duul.
S'il n'avait pas été,Bu demulwoon
De cet autre qu'on appelle.,Keneen kookule muy woo.
Quels moutons sont arrivés ?,Xar yan ñoo ñëw ?
"Ce malheur, que Dieu nous en préserve !","Sabab boobu dey, Yàlla na ñu ci Yàlla musal !"
Elle est cruelle.,Dafa ñuul-biir.
C'est à l'instant même où la vieille dame l'avala que la griffe du lion se mit en travers de sa gorge.,Ba ko soxna sa wonnee la wewu gaynde ga galanu ca put ga.
"Que tu partes, c'est ce que désire l'homme.","Ŋga dem la, góor gi bëgg."
Les quels moutons qui t'appartiennent ?,Xar yooyu yan ŋga moom ?
"Tu veux mettre des distances entre Omar et moi, mais je ne l'accepterai pas.",Danga ma bëgga xiise ak Omar waaye duma ko nangu.
C'est lui qu'on a investi.,Moom lañu tabb.
Il a pêché un gros poisson.,Napp na jén wu mag.
Empoisonner la vie.,Taaj nit ci andam.
Va à Saint-Louis pour qu'il puisse venir ou qu'il envoie quelqu'un !,Demal Ndar mu mën ñëw walla mu yonnée !
J'en ai ras le bol.,Doyal naa ci sëkk.
C'est un homme de son époque.,Dafa di nitu tay.
"Durer n'est pas du savon, mais il lessive.","Yàgg du saabu, waaye dina fóot."
J'ai aperçu des femmes.,Séen naa ay jigéen.
Je suis arrivé en retard mais le plat qu'elle m'avait réservé était copieux.,Dama yéexa agsi de waaye ndab la mu ma dencal duun na.
Omar est au sommet de ses affaires ; il ne pense plus au village.,Omar a ngi ci donkaasigeem ; fàtte na dëkk bi.
Le kobo est plus plat que la sardine.,Kóbo moo gëna tàppandaar yabóy.
Regarde cette aumône.,Seetal sarax su.
"Je parle, écoute !","Damay wax, déglul !"
C'est là-bas que se retrouvent toutes les femmes de mauvaise vie.,Foofa la fokat yépp di tase.
On dit qu'il lui est arrivé d'éventrer une femme enceinte pour savoir comment l'enfant était couché.,Nee ñu mës na butti jigéenu-biir ndax bëgga xam nu doom ji tëdde.
Cette poule qui fouit est la cause de la poussière.,Ganaar gii di gës a waral pënd bi.
"Tu luttes avec un homme qui est dans la force de l'âge, or tu n'es plus jeune.",Góor-xaraasi ngay bëreel te dootuloo ndaw.
Où est-il ?,Ana mu ?
Ne sais-tu pas dire merci ?,Xanaa xamuloo jërëjëf ?
Ce n'est pas parce qu'on aura plaidé le premier qu'on aura raison.,Jëkka laye taxula ey.
Tu sais parfaitement qu'il est parti.,Xam nga xéll ne dem na.
C'est cette femme qu'il accompagnait qui est Ngone.,Jigéen joojule mu àndaloon mooy Ngóone.
C'est Omar qui a gagné la compétition.,Omar a raw ca njëkk-jél ba.
"Y regarder de près, c'est comme si la dévaluation de la monnaie avait revigoré l'économie du pays.","Booy seet, dafa mel ni dooley xaalis bi ñu wàññi dafa suqali koom-koomu réew mi."
"Ce bonhomme sournois, méfie t'en.","Ngóor su miikar sii, moytu ko."
Prends-en trois !,Jél ci ñett !
Allez !,Demleen !
"Au jour du Jugement dernier, tout le monde ressuscitera.","Keroog, yowmalxayaam, ñépp dinañu dekki."
Elle est assise fermement et t'attend.,Mu nga ne déjj di la xaar.
J'ai laissé mon champ en jachère.,Dama booyal sama tool.
Noue-lui un pagne autour du cou jusqu'à ce qu'il ait fini de manger !,Lëkkaay ko ba mu lekk ba-noppi !
C'est un appareil avec lequel on analyse la pureté de l'eau.,Jumtukaay bu ñuy seete sellaayu ndox mi la.
Creuse-le un peu plus !,Gën koo xóotal tuuti !
"Qui te dit : « offre tes biens », c'est ton remerciement qu'il veut.","Ku la ne : « mayeel sa alal », sa ngërëm la bëgg."
"C'est extrêmement chaud, prends quelque chose pour l'attraper !","Dafa tàng jir, jélal loo ko jàppe !"
Ne fais pas partie de ceux-là !,Bul bàkk ci ñooñu !
C'est un jeu d'enfant ; c'est facile à faire.,Mook naan ndox a yem.
La patte de ma sandale est cassée.,Sama bakkanu carax dafa dagg.
Il a hypothéqué sa maison.,Dafa tayle këram.
Il ne voulait pas que la chienne fassent des petits dans la maison.,Bëgguloon xaj ba giir ca kër ga.
Elles ont formé un cercle et attendent que quelqu'un passe pour en parler dans son dos.,"Ñu nga géew, di xaar ku romb ba ñu jëw ko."
Je préfère les côtelettes aux jarrets.,Faar a ma gënal yeel.
La voiture s'est arrêtée au pied du Celtis integrifolia.,Woto baa nga taxaw ca mbul ga.
C'est là jusqu'à ce qu'on trouve un autre endroit.,Ci fii la ba ba ñuy gis feneen.
Le rayonnement ne s'échapperait pas pendant un incendie.,Radiyasioŋ bi dafa dul di genn su amee benn lakk.
Verse les arachides dans le crible !,Sottil gerte gi ci taaraar bi !
"Tout ce qu'elle ramasse, elle l'émiette et le donne à ses poussins.","Lu mu for, fejat ko, jox i cuujam."
Ils sont en désunion actuellement.,Dañu féewaloo fi mu ne.
Il s'est un peu écorché le coude.,Dafa boreeku tuuti ci conco li.
L'ange de la mort.,Malaaka Mawti.
Tu fronces le col.,Dangay ras baat bi.
Habiter à la gare ne fait pas avoir beaucoup de visiteurs.,Dëkk gaar ba taxula bare i gan.
Il y a des choses auxquelles il ne faut pas s'attendre.,"Géja gis sa màgget, bu mu tax nga defe ne sax na ay bëñ."
"Le souhait est une chambre, c'est l'auteur qui y passe la nuit.","Yéene néeg la, borom a cay fanaan."
C'est la bénédiction qui différencie l'eau du baptême de celle que tu bois chez toi.,Barkeel bi moo wutale ndoxu batise bi ak ndox mi ngay naan ci sa kër.
Viens ici !,Kaay fii !
Les spermatozoïdes ressemblent à des larves de moustique.,Jiwub-góor dafa mel ni wallax-njaan.
"Quand j'ai appris ta venue, cela m'a fait plaisir.","Ba ma yégee sa dikk, dama ci am bànneex."
"En ce moment, il a dépassé Kaolack.","Fii mu ne, wees na Kawlax."
Le thon n'est bon qu'à faire des boulettes.,"Walas, bulet rekk la baax."
"Le pouvoir, on ne le racle pas.","Nguur, kenn du ko ñiit."
Tu n'as pas d'égards pour moi.,Joxuloo ma sama gëddë.
"Quand une chose a lieu, on en parle.","Lu ay, di njàmbat."
Avoir les nerfs à fleur de peau.,Xat xol.
"Ils marchèrent d'un pas décidé, se dirigeant vers la mer.","Ñuy bëkk di dem, wuti géej."
Considère celui qui te supplie !,Xoolal ki lay tinu !
Je veux de la viande tendre.,Yàpp wu nooy laa bëgg.
Les hommes sont partis,Góor ñi dem nañu
Cherche un maçon fiable !,Wutal masoŋ bu wóor !
On ne peut pas nier quand on a vu.,"Weddi, gis bokku ca."
"Sur la photo qu'on m'a envoyée, il y a une sorte de salle avec une porte : La porte est noire et chocolatée. Il y a un siège et un autre qui est sur ton côté gauche. Il y a une autre table au milieu. Il y a des sortes de traits de couleurs rouge et jaune. Il y a un autre dessin de couleurs blanc et jaune.","Nataal bii ñu ma yónnee lu mel ne ab saal la, saal boo xam ne am na benn bunt : bunt bu ñuul ak lu sokolaa. Am na benn toogu, am na beneen toogu boo xam ne moo nekk ci sa'côté gauche'. Am na beneen'table' boo xam ne moo nekk ci digg bi. Am na lu mel ne ay rëdd, ay rëdd bu xonq ak bu'Jaune'. Am na beneen'dessin' bu weex ak bu'Jaune'."
Il est aussi grand qu'Omar maintenant.,Day na ni Omar léegi.
Je porterai la chemise blanche.,Simis bu weex bi laay sol.
Celui qui dirige un pays doit être pondéré.,"Kuy jiite am réew, danga wara tenkoñ."
Il veut abuser de toi et s'en aller.,"Dafa la bëgga foye, dem yoonam."
"Il est devenu fou ; il est tout nu, debout au beau milieu de la rue.","Dof na ; mu ngi ne duŋŋ, taxaw ci diggu mbedd mi."
Il a répandu les propos dans toute la région.,Dafa baawal wax ji ci tund wépp.
"Il est assis, regardant au loin.",Mu nga toog di jéer.
Rends-le à son propriétaire.,Delloo ko borom.
J'ai visé la tête.,Bopp bi laa dàkk.
Vous êtes égaux.,Yeena yem.
Rentre la voiture dans le garage !,Dugalal woto bi ci gaaraas bi !
C'est comme cela qu'on le fait.,Nale lañu koy defe.
"C'est celui-là, celui-là debout !",Kookule la kookule taxaw la !
Le porc fait partie des viandes prohibées.,"Mbaam, ci yàpp yi ñu araamal la bokk."
Il a la rage au coeur.,Xolam a ngiy jax-jaxi.
Le serpent l'a frôlée.,Jaan ji dafa ko ferasu.
Je ne sais rien de l'affaire.,"Mbir mi, xamuma ci dara."
C'est à ta gauche.,Mu ngi ci sa càmmoñ.
"Le désherbage est lent, cherche des gens pour t'aider.","Wolli bi yéex na, wutal ñu la dimmali."
Celui qui se couche sur le dos et qui pisse sera le premier à être trempé.,"Ku jaaxaan di saw, bala kenn di tooy nga lóor."
Qu'il a frappé l'âne.,Sing bi la dóore mbaam mi C'est avec la branche de sing.
Le gars est venu et lui a dit de le suivre.,"Waa ji dafa dikk, ne ko mu topp ko."
Elle porte un nom d'homme car on lui a donné le nom de son grand-père.,Turu góor la am ndax maamam ju góor lañu ko dippe.
"Quand on aime les beignets de haricot, on ne doit pas redouter le piment.","Ku bëgg akara, ñeme kaani."
Il mordille le cuir pour qu'il soit souple.,Dafay màttat der gi ndax mu nooy.
Mon salut à tout le monde mais surtout honore de ma part ceux-là que tu rencontras.,Nuyul më ñépp te maarel ma bu baax ñooña ŋga dajeeloon.
"Tu sais, cet homme ?",Gis ŋga nit kookale ?
Il s'est assis sur le pot et ça s'est écrasé.,"Dafa toog ci pot bi, mu moxoñu."
Montre-lui l'urinoir.,Won ko mbéeru gi.
Ta galéjade n'est pas drôle.,Sa maye bi amul xorom.
Mettez-vous vite à l'abri avant que la pluie ne tombe !,Gaawleen fatu bala taw biy sóob !
Je parle de ce petit.,Xale buu laa wax.
Mon nom est ...,Maa ngi tudd ...
As-tu remarqué la présence d'Astou au mariage.,Ndax nemmeeku nga Astu ca takk ga.
Je pense qu'il ne viendra pas.,Njort naa mu ñàkka ñów.
C'est celle-là qui nous enseigne la couture.,"Kii, moo nuy jàngal ñaw."
"J'ai eu beau parler, je n'y peux rien.","Wax naa ba tàyyi, manuma ci dara."
Jésus a ressuscité un mort.,Yéesu dekkali na ku dee woon.
Je ne lave que la partie souillée.,Dama koy xaj rekk.
"Tant qu'il ne sera pas venu présenter ses excuses, je ne lui parlerai pas.","Lifeek dikkul jéggalu, duma ko tudd."
Comment allez-vous ?,Na ŋgeen def ?
Je n'ai rien compris à sa mimique.,Xamuma dara ci liyaaram gi.
Tu le laisseras tremper dans l'eau une journée entière pour qu'il se ramollisse.,Nanga ko yendal ci ndox ndax mu gajaf.
Il a allumé sa pipe et il fume.,"Mu nga taal gënnam, di tux."
Il a épuisé le sucre en le prenant un à un.,Roppat na suukar si ba mu jeex.
"Sur cette photo, il y a deux endroits pour s'allonger, deux lits. Sur l'un, on y a posé un oreiller et étalé un drap. Sur l'autre qui est en bas, on n'y a ni posé d'oreiller ni étalé de drap.",Nataal bii ñaari tëddukaay la ñaari lal la. Benn ba teg nañ ca njegenaay lal ca darab. Benn bi ci suuf teguñu ci njegenaay kenn laluñ ci dara.
C'est Omar qui les commande.,Omar a leen ilif.
Avance ta mise !, Dikkal géew !
La blessure est infectée.,Gaañu-gaañu bi dafa lugg.
C'est un homme.,Nit ku góor la.
Mes ablutions sont encore bonnes.,Maa ngeek njàpp.
Il y a quelqu'un qui est assis.,Am na kenn ku toog.
Il a un hématome à l'oeil.,Bëtam baa ngi deretal.
Canadien.,Waa-Tókyóo.
"J'ai apporté deux cannes ; celui qui ne travaille pas, je le bastonnerai.","Ñaari yet laa indiku liggéeyut, làpp la."
"En cas de nécessité, le Maure s'exprime en wolof.",Bu naar sonnee wax i wolof.
Sors le seau pour puiser.,Jukkil baag bi.
"En avant, la route se divise.","Ca kanam, yoon wi dafay xàjjaleku."
Kiné m'a demandé de tresser sa fille.,Kinne Dafa ne ma laxasal ko doomam.
Qui est ton ami maintenant ?,Ku di sa xarit léegi ?
C'est indécent pour un adulte d'uriner debout dans la rue.,"Colal ci mbedd, jekkul ci mag."
Couvre-lui les parties !,Muural ko waay-yàllaam yi !
Deux taureaux adultes ne peuvent pas se retrouver à un même abreuvoir.,Ñaari yëkk yu mët xajuñu ci menn mbalka.
J'irai,Danaa dem
Cela m'est resté sur l'estomac.,Dafa ne fonn ci sama biir bi.
Ton séjour est trop court.,Sa ngan li gàtt na lool.
Les pleurs n'y feront rien.,Jooy yi manu ci dara.
J'ai lu la sourate jusqu'à la fin.,Jàng naa suraat bi ba mu jeex.
Je ne serai pas le dernier à recevoir la tape.,Duma mujje njoos bi.
Il dégaina brusquement un couteau.,Dafa ne boseet paaka.
"Il progresse petit à petit, il va bientôt savoir nager.","Mu ngiy ñaay, léegi mu mokkal."
Je transpercerai d'une oreille à l'autre.,Dinaa sarale ñaari nopp yi.
Apporte le déjeuner !,Indil añ bi !
"J'ai été, tu as été, il a été...","Dem naa, dem ŋga, dem na..."
Tu ne dois pas les mettre au même niveau.,Waruloo leena tolloole.
C'est l'intimité qui engendre la nostalgie.,Miineel a waral nammeel.
"Une bande de cheveux le long des oreilles, faisant un cercle : celui-là s'appelle Sylla, il est de la caste des cordonniers.","Aw faaraar wër booru nopp bi, mel ni'cercle' : kooku Silla la sant, wuude la."
"Sur cette photo ci, j'y vois des gendarmes portant des armes et un casque sur la tête. Il y a un homme allongé ici. Ils semblent se diriger vers lui.","Nataal bii maa ngi ciy gis ay takk-der yu yor ay ngànnaay takk ay casque. Am na it góor gu tëdd nii, ñu mel ni ñu jëmsi ci moom."
Cela c'est un baobab.,Loolu di guy.
Tu l'as fait exprès.,Yaa ko tey.
Le Brésil a battu l'Angleterre un à zéro.,Beresil duma na Angalteer benn ci dara.
Ils sont là-bas.,Ñunga fa.
"Tu ne fais rien ici, va aider ton oncle maternel au champ !","Defuloo fi dara, demal jàppale sa nijaay ca tool ba !"
Apporte-le au pied de l'arbre.,Yóbbu ko ca taatu garab ga.
Viens que je te mette de la crème.,Kaay ma toccami la.
L'inventaire des biens du défunt ne sera pas rapide car il avait beaucoup de biens.,Miraas ma du gaaw ndax dafa bare woon alal.
Qui sait ce que signifient les quatre touffes qui sont sur la tête de Koth Barma ?,Ku xam li ñenti jubb yi nekk ci boppu Kocc Barma tekki ?
Ma chemise s'est accrochée au clou.,Sama simis dafa lonku ci daaj bi.
Où est la deuxième chaussure ?,Ana pattu dàll bi ?
Est-ce qu'elle a lavé le drap ?,Ndax fóot na darab bi ?
Il n'y a plus beaucoup de femmes qui se tatouent les lèvres.,Jigéen ñiy jamu tuñ bareetuñu.
Les petites choses que je vends ne me procurent pas les moyens d'aller à La Mecque.,Li may jaayaatu dey mënu maa yóbbu Màkka.
Dites-leur,Nileen leen
Pardonnez-vous les uns les autres si vous voulez que Dieu vous pardonne.,Nangeen baalante su ngeen bëggee Yàlla baal leen.
C'est la première fois que je vois quelqu'un mettre de la « moutarde » de néré dans des pâtes.,Guléet ma gis ku def netetu ci makaroni.
"Quand ils veulent être élus, ils cherchent à embobiner les gens.",Bu ñu bëggee falu di wuta peeg nit ñi.
J'envisage de passer la nuit à Kaolack aujourd'hui.,Dama xeloo fanaan Kawlax tey.
"Maintenant, c'est toi qui seras chargé de la jeune famille que ton père a laissée.","Léegi de, yaay tegoo njaboot gu sew gi fi sa baay ba."
Il y a longtemps que je n'ai pas vu quelqu'un se maquiller en bleu.,Géj naa gis ku aniinu.
On organise une réception pour ceux qui ont gagné.,Ñi raw lañuy berndeel.
Il y a trop de sel.,Xorom si dafa ëpp.
"À ce moment-là, c'est lui qui régnait.",Booba moo falu woon.
J'ai tellement enlevé de grains avec mon pouce que j'ai une ampoule au doigt.,Giiru naa ba sama baaraam bi futt.
Oui par ici !,Waaw ci fii !
Il y a des gens qui ne mangent pas à l'aube pendant le ramadan.,Am na ñu dul xëdd.
"Qui demandait Fali, voici Ngoye."," Ku doon laajte Faali, Ngoy a ngi."
Quand me marierai-je ?,Kañ laay séy ?
"Si on savait par où on finit, on commencerait par là.","Ku xamoon fi ngay mujje, nga jëkke fa."
Il ne refusera pas si tu acceptes et aussi t'engages dans le travail.,Du bañ boo naŋgoo ag it boo yaboo ci liggéey bi.
Je ne suis pas enseignant.,Duma jàngalekat.
"Tous ceux-là, dont il fut question, ne sont pas partis",Ñooñu ñépp woon demuñu
Tu rajoutes à la calamité.,Yaa ngiy yokk joote.
Il est fâché ; il ne veut même pas manger.,Dafa aru ; nanguwul sax lekk.
C'est à la deuxième période de la saison des pluies que les enfants vont être circoncis.,Ci rëcc mi la xale yi di jong.
Le vieux a été terrassé par la mort.,Góor ga fàddu na.
Sokhna est une jeune fille maintenant.,Soxna léegi ab janq la.
Il est le dernier de la classe.,Mooy ndàdde kalaas bi.
Tu m'as déçu.,Gecc naa ci yow.
Il dit qu'il ne fait pas froid alors qu'il grelotte.,"Mu ngi naan seddul, tey kof-kofi."
On les avait opprimés mais de tout temps ils se sont rebiffés.,"Dañu leen nootoon, waaye dañu mës di fippu."
Où vas-tu ?,Fan ŋga jëm ?
"Allez m'attendre au salon, j'arrive.","Demleen xaar ma ca saal ba, maa ngiy ñów."
Je voudrais avoir un entretien privé avec toi.,Dama bëggoon ñu wéetoo.
Donne-le lui !,Jox ko ko !
Les ambassadeurs de plusieurs pays seront présents à cette assemblée.,Jawriñi réew yu bare dinañu teew ci ndaje moomu.
C'est un vrai touche-à-tout.,Waa ju bare man-man la.
"Si cela présentait un certain intérêt pour toi, tu serais venu me voir.","Su la yitteeloon, nga seetsi ma."
C'est à défaut d'avoir un pagne qu'on mesure la route par coudées.,"Kuy xasab yoon, amul sér."
Laisses moi tranquille !,Bayyi ma !
Il a la coqueluche.,Dafa njàmbataan.
Il était allé au Saloum pour faire des travaux saisonniers et il y est resté.,"Dafa nooraani woon Saalum, laŋ fa."
"Quand nous entendrons ton rugissement, la partie de danse prendra fin.","Bu nu déggee sab dënnu, gaajo ga dina tas."
Au poulet.,Yaasa ganaar la togg elle a préparé du yaasa.
"Si tu fais ainsi, la paix régnera.","Soo defee noonu, jàmm ne ñoy."
Ce n'est pas des affaires d'autrui qu'il faut parler mais des siennes.,Wax sa jos ; waxu jaambur du wax.
Chacun aura sa part.,Ku-nekk dina am wàllam.
Il est enrhumé.,Dafa xurfaan.
"Donne-lui le carton, qu'il s'évente !","Jox ko kartoŋ bi, mu uppu !"
Les difficultés de l'époque font qu'ils sont loin de nous.,Tartaru jamano tax na ñu sore nu.
"Si tu le fermes hermétiquement, rien n'y entrera.","Soo ko ubee ràpp, dara du ci dugg."
Personne ne peut se soustraire à la condition de mortel.,Kenn du gàlli dee.
Le train n'attend pas.,Saxaar du xaare.
Les fruits tombés avant maturité sont plus nombreux que ceux qui ont mûri.,Doom yi yolax a ëpp yi ñor.
Cette guerre a fait beaucoup d'orphelins de père.,Xare booba def na ay baayo yu bare.
Qui était présent lors de la bataille ?,Ku fekke xeex bi ?
Il se débattait pour aller se battre.,Dafa doon xataraayu ngir xeexi.
Je crois que ce n'est pas celui-ci !,"Du kii, defe naa !"
Il est debout sur une jambe et veille sur son troupeau.,"Mu nga cóngaari, di sàmm géttam."
"Marie la sainte, la Vierge, c'est elle la mère de Jésus.","Maryaama mu sell mi, xiig bi, mooy ndeyu Yéesu."
De quelle manière ?,Naka ?
Tu as tourné la tête et j'ai su que vous parliez de lui.,"Danga geestu, ma xam ne moom ngeen di wax."
Tu ne pars pas ?,Doo dem ?
Il blague ; ne te fâche pas.,Dafay caaxaan ; bul mer.
Mon Dieu !,Céy lii ça alors ! Céy Yàlla !
L'homme ira,Góor gi dana demi
Toute la chambre,Néeg bépp
Choisis dix de ces tomates.,Tànnal fukk ci tamaate yooyu.
Puissent tous ceux qui applaudiront être encore en vie l'an prochain.,"Ku ci tàccu, yal na nga fekke déwén."
J'ai déjà coupé le tissu.,Xas naa dagg piis bi.
L'homme n'a pas voulu,Góor gi bëggul
Celui qui attrape des serpents n'a cure des scorpions.,Kuy jàpp jaan faalewul jiit.
C'est gonflé.,Dafa junki.
J'ai préparé des tomates farcies.,Tamaate farsi laa togg.
Il dit que tu le laisses.,Mu ne nga ba ko.
Je vois devant moi une photo sur laquelle beaucoup de personnes marchent pour se révolter. Ils ont plié leurs mains pour montrer une attitude pacifique.,Nataal bii maa ngi ciy janloog haa ay nit yu bari yuy dox di dox ab ñaxtu. Ñi ngi bank seen i loxo di wane ni lu amul benn taafar lañuy deme.
