french,wolof
C'est moi que tu appelles ?,C'est moi que tu appelles ?
C'est toi qu'elle veut.,C'est toi qu'elle veut.
Je crois qu'il vient !,Je crois qu'il vient !
Qu'est-ce qu'il y a ?,Qu'est-ce qu'il y a ?
Il veut que l'homme revienne,Il veut que l'homme revienne
Je lui ai dit de rentrer.,Je lui ai dit de rentrer.
L'homme demande à tous de partir !,L'homme demande à tous de partir !
"Si tu pars, il vient.","Si tu pars, il vient."
Va que l'homme te voie !,Va que l'homme te voie !
L'homme veut que tu viennes.,L'homme veut que tu viennes.
Les gens demandent qu'ils partent.,Les gens demandent qu'ils partent.
C'est l'homme qui est venu.,C'est l'homme qui est venu.
Qu'as-tu vu ?,Qu'as-tu vu ?
Quelqu'un de bien !,Quelqu'un de bien !
Où le mets-tu ?,Où le mets-tu ?
Dans ce puits qui coule,Dans ce puits qui coule
Il parle de l'enfant qui souffre.,Il parle de l'enfant qui souffre.
Un homme vertueux a disparu !,Un homme vertueux a disparu !
L'homme qui vint s'en est allé,L'homme qui vint s'en est allé
J'ai vu l'homme qui est venu !,J'ai vu l'homme qui est venu !
J'ai vu cet homme qui parlait !,J'ai vu cet homme qui parlait !
J'ai vu ce visiteur qui parlait !,J'ai vu ce visiteur qui parlait !
J'ai été dans une maison spacieuse !,J'ai été dans une maison spacieuse !
Cet autre qui n'était pas venu.,Cet autre qui n'était pas venu.
Où dis-tu ?,Où dis-tu ?
Cet autre endroit où il y avait une fuite.,Cet autre endroit où il y avait une fuite.
C'est l'autre endroit qui n'a pas de trou.,C'est l'autre endroit qui n'a pas de trou.
C'est cet autre qui était venu.,C'est cet autre qui était venu.
Cet autre-ci qui est sorti est arrivé.,Cet autre-ci qui est sorti est arrivé.
J'ai vu l'autre qui est venu,J'ai vu l'autre qui est venu
Il a été dans un autre bel endroit.,Il a été dans un autre bel endroit.
J'ai été chez un autre qui est gentil.,J'ai été chez un autre qui est gentil.
"Mets-toi n'importe où, où il fait clair !","Mets-toi n'importe où, où il fait clair !"
"Mets-toi n'importe où, où il fait clair !","Mets-toi n'importe où, où il fait clair !"
Je veille sur quoi ?,Je veille sur quoi ?
"Sur le travail, jusqu'à ce qu'il soit fait !","Sur le travail, jusqu'à ce qu'il soit fait !"
À l'intérieur ! pour qu'il entre,À l'intérieur ! pour qu'il entre
C'est un brave à n'en pas douter !,C'est un brave à n'en pas douter !
Il est « excessivement » courageux !,Il est « excessivement » courageux !
"Ici, jusqu'à ce qu'il vienne !","Ici, jusqu'à ce qu'il vienne !"
Où puis-je m'asseoir ?,Où puis-je m'asseoir ?
Que dois-je faire ?,Que dois-je faire ?
"Cela, jusqu'à ce que ce soit terminé !","Cela, jusqu'à ce que ce soit terminé !"
Je reste ici jusqu'à ce qu'il vienne !,Je reste ici jusqu'à ce qu'il vienne !
Va et reviens !,Va et reviens !
Il ira afin que vous soyez heureux.,Il ira afin que vous soyez heureux.
Dis-lui qu'il ne vienne pas,Dis-lui qu'il ne vienne pas
Dis à la personne qu'elle vienne,Dis à la personne qu'elle vienne
Aujourd'hui l'homme partira,Aujourd'hui l'homme partira
L'homme partira aujourd'hui,L'homme partira aujourd'hui
"Aujourd'hui, ne sors pas !","Aujourd'hui, ne sors pas !"
Ne sors pas aujourd'hui !,Ne sors pas aujourd'hui !
À l'intérieur si tu ne veux pas !,À l'intérieur si tu ne veux pas !
"Si tu ne veux pas, à l'intérieur !","Si tu ne veux pas, à l'intérieur !"
"Aujourd'hui, c'est Fatim.","Aujourd'hui, c'est Fatim."
"C'est Fatim, aujourd'hui.","C'est Fatim, aujourd'hui."
"C'est Fatim, dit-il.","C'est Fatim, dit-il."
Il dit que c'est Fatim.,Il dit que c'est Fatim.
C'est peut-être un lion !,C'est peut-être un lion !
Je crois que c'est l'homme !,Je crois que c'est l'homme !
"Il est là, peut-être !","Il est là, peut-être !"
"Ici alors, si tu refuses !","Ici alors, si tu refuses !"
"C'est celui-là, peut-être !","C'est celui-là, peut-être !"
C'est peut-être celui-là !,C'est peut-être celui-là !
C'est peut-être celui-là !,C'est peut-être celui-là !
"C'est celui-là, peut-être !","C'est celui-là, peut-être !"
"C'est l'autre, je crois !","C'est l'autre, je crois !"
Je crois que c'est l'autre !,Je crois que c'est l'autre !
Je crois que c'est l'autre !,Je crois que c'est l'autre !
Je crois que ce n'est pas celui-ci !,Je crois que ce n'est pas celui-ci !
Qu'il parte s'il ne veut pas !,Qu'il parte s'il ne veut pas !
Je crois qu'il ne viendra pas !,Je crois qu'il ne viendra pas !
"L'homme est parti, je crois !","L'homme est parti, je crois !"
"C'est l'homme qui part, je crois !","C'est l'homme qui part, je crois !"
Qu'il entre !,Qu'il entre !
Qu'il entre à l'intérieur s'il veut !,Qu'il entre à l'intérieur s'il veut !
S'il veut qu'il entre !,S'il veut qu'il entre !
S'il veut qu'il entre à l'intérieur !,S'il veut qu'il entre à l'intérieur !
Je croie qu'aujourd'hui il viendra !,Je croie qu'aujourd'hui il viendra !
Je crois qu'il viendra aujourd'hui !,Je crois qu'il viendra aujourd'hui !
Ta mère dit qu'elle viendra ce soir.,Ta mère dit qu'elle viendra ce soir.
Ta mère dit qu'elle viendra ce soir.,Ta mère dit qu'elle viendra ce soir.
L'homme dit qu'il serait peut-être là.,L'homme dit qu'il serait peut-être là.
L'homme dit qu'il serait peut-être là.,L'homme dit qu'il serait peut-être là.
Tu y as été quels jours ?,Tu y as été quels jours ?
"Hier, aujourd'hui, avant-hier","Hier, aujourd'hui, avant-hier"
Où t'es-tu initié en sciences occultes ?,Où t'es-tu initié en sciences occultes ?
Tu vas vers qui ?,Tu vas vers qui ?
"Vers celui que voilà, vers celui-ci, vers celui-là","Vers celui que voilà, vers celui-ci, vers celui-là"
Je donne à qui ?,Je donne à qui ?
"À ceux-ci, ceux-là, à ceux qui sont là-bas","À ceux-ci, ceux-là, à ceux qui sont là-bas"
"Te voilà, le voilà","Te voilà, le voilà"
Où as-tu été initié en sciences occultes ?,Où as-tu été initié en sciences occultes ?
Le voilà et le voilà !,Le voilà et le voilà !
"Il est homme, tu es homme","Il est homme, tu es homme"
"C'est à l'intérieur, à l'intérieur même !","C'est à l'intérieur, à l'intérieur même !"
"C'est celui-là, celui-là debout !","C'est celui-là, celui-là debout !"
"C'est un seul, un seul !","C'est un seul, un seul !"
"J'ai été, tu as été, il a été...","J'ai été, tu as été, il a été..."
J'ai été et tu as été et lui il a été.,J'ai été et tu as été et lui il a été.
Il viendra que tu veuilles ou non !,Il viendra que tu veuilles ou non !
Où vas-tu ?,Où vas-tu ?
Chez les Sérère et les Peul,Chez les Sérère et les Peul
Où vas-tu ?,Où vas-tu ?
Chez ceux-ci et ceux-là,Chez ceux-ci et ceux-là
C'est un homme de chair et d'os et tu es un homme !,C'est un homme de chair et d'os et tu es un homme !
C'est celui-là et c'est un autre.,C'est celui-là et c'est un autre.
J'ai été et tu n'as pas été !,J'ai été et tu n'as pas été !
"Viens pour que les enfants soient des travailleurs, soient des braves !","Viens pour que les enfants soient des travailleurs, soient des braves !"
Change-les à tel point qu'ils soient autres et que leur opinion aussi soit toute autre.,Change-les à tel point qu'ils soient autres et que leur opinion aussi soit toute autre.
Il est venu hier et aujourd'hui.,Il est venu hier et aujourd'hui.
Vous acceptez ou il ne part pas !,Vous acceptez ou il ne part pas !
J'ai vu Samba.,J'ai vu Samba.
Samba ?,Samba ?
Oui Samba !,Oui Samba !
Je l'ai vu à l'intérieur.,Je l'ai vu à l'intérieur.
À l'intérieur même ?,À l'intérieur même ?
Oui à l'intérieur !,Oui à l'intérieur !
Il connaît celui-là ?,Il connaît celui-là ?
Celui-ci ?,Celui-ci ?
Oui celui-là !,Oui celui-là !
Je l'ai vu par ici !,Je l'ai vu par ici !
Par ici ?,Par ici ?
Oui par ici !,Oui par ici !
Il est là ?,Il est là ?
L'homme peut-il partir ?,L'homme peut-il partir ?
Tu pars ?,Tu pars ?
C'est un autre ?,C'est un autre ?
C'est cet autre-là ?,C'est cet autre-là ?
C'est Samba ?,C'est Samba ?
C'est un homme ?,C'est un homme ?
Qui est parti ?,Qui est parti ?
Lesquels se sont égarés ?,Lesquels se sont égarés ?
Tu te battais avec qui ?,Tu te battais avec qui ?
Où vas-tu ?,Où vas-tu ?
À qui as-tu donné de l'argent ?,À qui as-tu donné de l'argent ?
Lesquels ne sont pas venus ?,Lesquels ne sont pas venus ?
Où va-t-il ?,Où va-t-il ?
Où est-ce ?,Où est-ce ?
Qui est-ce ?,Qui est-ce ?
Quel homme est parti ?,Quel homme est parti ?
Tu parles de quels gens ?,Tu parles de quels gens ?
"Qui, est-ce d'autres ?","Qui, est-ce d'autres ?"
Tu parles de qui d'autre ?,Tu parles de qui d'autre ?
Où est-il ?,Où est-il ?
Où est-ce que tu vas ?,Où est-ce que tu vas ?
Est-ce que ?,Est-ce que ?
Est-ce qu'il est parti ?,Est-ce qu'il est parti ?
Est-ce l'homme qui est parti ?,Est-ce l'homme qui est parti ?
Est-ce que le pays a des richesses ?,Est-ce que le pays a des richesses ?
Est-ce que le pays a des richesses ?,Est-ce que le pays a des richesses ?
Est-ce par hasard ?,Est-ce par hasard ?
Tu ne partiras donc pas ?,Tu ne partiras donc pas ?
Tu ne partiras donc pas ?,Tu ne partiras donc pas ?
"Donc, tu ne partiras pas ?","Donc, tu ne partiras pas ?"
"Donc, tu ne partiras pas ?","Donc, tu ne partiras pas ?"
Personne n'est donc parti ?,Personne n'est donc parti ?
Combien ?,Combien ?
Combien êtes-vous ?,Combien êtes-vous ?
Comment ?,Comment ?
Comment allez-vous ?,Comment allez-vous ?
Comment ?,Comment ?
De quelle manière ?,De quelle manière ?
Comment vas-tu ?,Comment vas-tu ?
Comment s'appelle l'homme ?,Comment s'appelle l'homme ?
Comment voulez-vous que l'homme vous aide ?,Comment voulez-vous que l'homme vous aide ?
Est-ce que comme je le souhaite...,Est-ce que comme je le souhaite...
"Les enfants sont arrivés, j'espère ?","Les enfants sont arrivés, j'espère ?"
J'espère que nul n'est sorti ?,J'espère que nul n'est sorti ?
J'espère que c'est lui qui a été ?,J'espère que c'est lui qui a été ?
Homme de courage n'abonde pas paroles.,Homme de courage n'abonde pas paroles.
Homme de courage n'abonde pas en paroles.,Homme de courage n'abonde pas en paroles.
Un homme de courage n'abonde pas paroles.,Un homme de courage n'abonde pas paroles.
Un homme de courage n'abonde pas en paroles.,Un homme de courage n'abonde pas en paroles.
Cet homme près de moi et celui là près de toi sont parents.,Cet homme près de moi et celui là près de toi sont parents.
L'homme parti et l'homme décédé ne sont pas les mêmes.,L'homme parti et l'homme décédé ne sont pas les mêmes.
Les enfants qui venaient ne viennent plus.,Les enfants qui venaient ne viennent plus.
"Par contre, cet homme qui s'exila ne revint pas.","Par contre, cet homme qui s'exila ne revint pas."
C'est cette femme qu'il accompagnait qui est Ngone.,C'est cette femme qu'il accompagnait qui est Ngone.
Ces gens qui sont sortis sont des lutteurs.,Ces gens qui sont sortis sont des lutteurs.
Tu reconnais cette personne-là ?,Tu reconnais cette personne-là ?
Cet homme-ci et cet homme-là ne sont pas les mêmes.,Cet homme-ci et cet homme-là ne sont pas les mêmes.
"Cet homme-ci, devant nous, et cet homme-là ne sont pas les mêmes.","Cet homme-ci, devant nous, et cet homme-là ne sont pas les mêmes."
Tu connais cet enfant-ci ?,Tu connais cet enfant-ci ?
Tu connais cet enfant-ci ?,Tu connais cet enfant-ci ?
Tu as regardé dans cette chambre-ci ?,Tu as regardé dans cette chambre-ci ?
Tu as regardé dans cette chambre-ci ?,Tu as regardé dans cette chambre-ci ?
Tu reconnais cet enfant-ci ?,Tu reconnais cet enfant-ci ?
Tu reconnais cet enfant-ci ?,Tu reconnais cet enfant-ci ?
Cet enfant-ci n'est pas venu ?,Cet enfant-ci n'est pas venu ?
Cet enfant-ci n'est pas venu ?,Cet enfant-ci n'est pas venu ?
Je parle de cet enfant-ci ?,Je parle de cet enfant-ci ?
Je parle de cet enfant-ci ?,Je parle de cet enfant-ci ?
Je parle de cet enfant là-bas ?,Je parle de cet enfant là-bas ?
Je parle de cet enfant là-bas ?,Je parle de cet enfant là-bas ?
J'ai vu cet enfant-là ?,J'ai vu cet enfant-là ?
J'ai vu cet enfant-là ?,J'ai vu cet enfant-là ?
Ce mouton n'est pas gras ?,Ce mouton n'est pas gras ?
Ce mouton n'est pas gras ?,Ce mouton n'est pas gras ?
Je ne parle pas de ces enfants ?,Je ne parle pas de ces enfants ?
Je ne parle pas de ces enfants ?,Je ne parle pas de ces enfants ?
J'ai aperçu un mouton.,J'ai aperçu un mouton.
J'ai aperçu une maison.,J'ai aperçu une maison.
J'ai aperçu un baobab.,J'ai aperçu un baobab.
J'ai aperçu un baobab.,J'ai aperçu un baobab.
J'ai aperçu un cheval.,J'ai aperçu un cheval.
J'ai aperçu une femme.,J'ai aperçu une femme.
J'ai aperçu une jeune fille.,J'ai aperçu une jeune fille.
"J'ai aperçu une chose, une portion.","J'ai aperçu une chose, une portion."
J'ai aperçu des moutons.,J'ai aperçu des moutons.
J'ai aperçu des chevaux.,J'ai aperçu des chevaux.
J'ai aperçu des choses.,J'ai aperçu des choses.
J'ai aperçu des chameaux.,J'ai aperçu des chameaux.
J'ai aperçu des messagers.,J'ai aperçu des messagers.
J'ai aperçu des femmes.,J'ai aperçu des femmes.
Quel moutons est égaré ?,Quel moutons est égaré ?
Quel moutons est égaré ?,Quel moutons est égaré ?
Quels moutons sont arrivés ?,Quels moutons sont arrivés ?
Quels moutons sont arrivés ?,Quels moutons sont arrivés ?
Quelles personnes sont venues ?,Quelles personnes sont venues ?
Quelles personnes sont venues ?,Quelles personnes sont venues ?
Quels moutons t'appartiennent ?,Quels moutons t'appartiennent ?
Les quels moutons qui t'appartiennent ?,Les quels moutons qui t'appartiennent ?
Les quels moutons t'appartiennent ?,Les quels moutons t'appartiennent ?
Quels moutons qui t'appartiennent ?,Quels moutons qui t'appartiennent ?
Honore tout homme !,Honore tout homme !
Honore tout homme !,Honore tout homme !
Attache tout mouton !,Attache tout mouton !
Attache tout mouton !,Attache tout mouton !
Quel mouton ?,Quel mouton ?
Quel mouton en entier ?,Quel mouton en entier ?
L'un des hommes est venu.,L'un des hommes est venu.
L'un des hommes est venu.,L'un des hommes est venu.
L'un des hommes est venu.,L'un des hommes est venu.
Certaines personnes ne sont pas encore arrivées.,Certaines personnes ne sont pas encore arrivées.
Certaines personnes ne sont pas encore arrivées.,Certaines personnes ne sont pas encore arrivées.
Je parle de ces autres individus !,Je parle de ces autres individus !
Je parle de ces autres individus !,Je parle de ces autres individus !
Je parle des autres moutons !,Je parle des autres moutons !
Je parle de ceux-là !,Je parle de ceux-là !
Je parle des autres moutons !,Je parle des autres moutons !
Je parle de ceux-là !,Je parle de ceux-là !
Tu parles de quel mouton ?,Tu parles de quel mouton ?
Tu parles de quel mouton ?,Tu parles de quel mouton ?
C'est d'autres chevaux que je veux !,C'est d'autres chevaux que je veux !
C'est d'autres chevaux que je veux !,C'est d'autres chevaux que je veux !
C'est d'autres gens que j'ai vus !,C'est d'autres gens que j'ai vus !
C'est d'autres gens que j'ai vus !,C'est d'autres gens que j'ai vus !
As-tu vu ces autres femmes ?,As-tu vu ces autres femmes ?
As-tu vu ces autres femmes en question ?,As-tu vu ces autres femmes en question ?
Quels autres chevaux as-tu vu ?,Quels autres chevaux as-tu vu ?
Quels autres chevaux as-tu vu ?,Quels autres chevaux as-tu vu ?
Tu as vu quels amis à toi ?,Tu as vu quels amis à toi ?
Tu as vu quels amis à toi ?,Tu as vu quels amis à toi ?
Tu as vu les autres amis ?,Tu as vu les autres amis ?
Tu as vu tes autres amis ?,Tu as vu tes autres amis ?
C'est son amour d'antan qui survit encore.,C'est son amour d'antan qui survit encore.
J'ai été quelqu'un !,J'ai été quelqu'un !
Tu as été quelqu'un !,Tu as été quelqu'un !
Il a été quelqu'un !,Il a été quelqu'un !
Nous avons été quelqu'un !,Nous avons été quelqu'un !
Vous avez été quelqu'un !,Vous avez été quelqu'un !
Ils ont été quelqu'un !,Ils ont été quelqu'un !
Elles ont été quelqu'un !,Elles ont été quelqu'un !
Je fus Laobé.,Je fus Laobé.
Tu fus Laobé.,Tu fus Laobé.
Il fut Laobé.,Il fut Laobé.
Nous fûmes Laobé.,Nous fûmes Laobé.
Vous fûtes Laobé.,Vous fûtes Laobé.
Ils furent Laobé.,Ils furent Laobé.
Elles furent Laobé.,Elles furent Laobé.
J'ai vu vache d'Europe.,J'ai vu vache d'Europe.
J'ai vu vache d'Europe.,J'ai vu vache d'Europe.
J'ai vu une vache d'Europe.,J'ai vu une vache d'Europe.
J'ai vu une vache d'Europe.,J'ai vu une vache d'Europe.
J'ai vu vaches d'Europe.,J'ai vu vaches d'Europe.
J'ai vu vaches d'Europe.,J'ai vu vaches d'Europe.
J'ai vu des vaches d'Europe.,J'ai vu des vaches d'Europe.
J'ai vu des vaches d'Europe.,J'ai vu des vaches d'Europe.
Tu as vu le fils de quelle femme ?,Tu as vu le fils de quelle femme ?
Tu as choisi la fille de quelle femme ?,Tu as choisi la fille de quelle femme ?
J'aurais acheté le mouton de quelle autre personne ?,J'aurais acheté le mouton de quelle autre personne ?
Il n'est de Ardo du Dieri que tu ne connaisses !,Il n'est de Ardo du Dieri que tu ne connaisses !
Je suis parti,Je suis parti
Tu es parti,Tu es parti
Il part,Il part
Il est parti,Il est parti
Nous sommes partis,Nous sommes partis
Nous partons,Nous partons
Vous êtes partis,Vous êtes partis
Vous partez,Vous partez
Ils partent,Ils partent
Elles sont partis,Elles sont partis
Ils sont partis,Ils sont partis
"Si tu étais venu, dans ce cas, je serais parti !","Si tu étais venu, dans ce cas, je serais parti !"
Où veut-il,Où veut-il
Quelle partie ?,Quelle partie ?
Le voilà qui part !,Le voilà qui part !
Le voilà qui part !,Le voilà qui part !
Tu iras ?,Tu iras ?
Tu iras ?,Tu iras ?
Cet homme est Laobe de Saint-Louis.,Cet homme est Laobe de Saint-Louis.
Cet homme qui est Laobe de Saint-Louis.,Cet homme qui est Laobe de Saint-Louis.
Cet homme est un Laobe de Saint-Louis.,Cet homme est un Laobe de Saint-Louis.
Cet homme qui est un Laobe de Saint-Louis.,Cet homme qui est un Laobe de Saint-Louis.
C'est moi qui pars !,C'est moi qui pars !
C'est moi qui suis en train de partir !,C'est moi qui suis en train de partir !
C'est moi qui dois partir !,C'est moi qui dois partir !
C'est moi qui vais partir !,C'est moi qui vais partir !
L'homme qui partait,L'homme qui partait
L'homme qui devait partir,L'homme qui devait partir
L'homme qui allait partir,L'homme qui allait partir
Si l'homme vient,Si l'homme vient
Si l'homme doit venir,Si l'homme doit venir
Quand l'homme viendra,Quand l'homme viendra
Alors que tu partais,Alors que tu partais
Au moment où tu partais,Au moment où tu partais
Du moment que tu pars,Du moment que tu pars
Du moment qu'il part,Du moment qu'il part
Du fait qu'il doit partir,Du fait qu'il doit partir
Appelle l'homme qui n'est pas Kangame d'ici !,Appelle l'homme qui n'est pas Kangame d'ici !
Appelle l'homme qui n'est pas un Kangame d'ici !,Appelle l'homme qui n'est pas un Kangame d'ici !
Je connais les gens qui ne sont pas des Sérignes !,Je connais les gens qui ne sont pas des Sérignes !
Qu'il ne mente pas du moment qu'il ne vient pas !,Qu'il ne mente pas du moment qu'il ne vient pas !
C'est l'homme qui n'était pas le maître de maison !,C'est l'homme qui n'était pas le maître de maison !
Ceux-ci ne partent peut-être pas !,Ceux-ci ne partent peut-être pas !
Ceux-ci ne sont peut-être pas partis !,Ceux-ci ne sont peut-être pas partis !
Il se trouve que l'homme est de ces gens qui...,Il se trouve que l'homme est de ces gens qui...
L'homme voudrait voir celui qui était parti,L'homme voudrait voir celui qui était parti
"Des boeufs que tu vois dans cette ville, le plus gros appartient à ton père Alfa.","Des boeufs que tu vois dans cette ville, le plus gros appartient à ton père Alfa."
"Des boeufs que tu vois dans cette ville, celui le plus gros appartient à ton père Alfa.","Des boeufs que tu vois dans cette ville, celui le plus gros appartient à ton père Alfa."
Mais celui que je t'ai donné n'est pas mauvais non plus.,Mais celui que je t'ai donné n'est pas mauvais non plus.
Mon salut à tout le monde mais surtout honore de ma part ceux-là que tu rencontras.,Mon salut à tout le monde mais surtout honore de ma part ceux-là que tu rencontras.
"Des gens que tu m'as présentés, celui que voici me dispose le plus à la confiance.","Des gens que tu m'as présentés, celui que voici me dispose le plus à la confiance."
"Des boeufs que tu vois, celui-là est le meilleur.","Des boeufs que tu vois, celui-là est le meilleur."
"Des boeufs que tu vois, celui-là tout près est le meilleur.","Des boeufs que tu vois, celui-là tout près est le meilleur."
Celui-ci est à moi mais j'ignore d'où provient cet autre-là.,Celui-ci est à moi mais j'ignore d'où provient cet autre-là.
Celui-ci est à moi mais j'ignore d'où provient cet autre-là près de toi.,Celui-ci est à moi mais j'ignore d'où provient cet autre-là près de toi.
Quels chevaux voulais-tu et lequel as-tu pris ?,Quels chevaux voulais-tu et lequel as-tu pris ?
"Les moutons sont peut-être déjà arrivés, mais j'en n'ai encore vu aucun.","Les moutons sont peut-être déjà arrivés, mais j'en n'ai encore vu aucun."
Aucun de tes neveux n'est aussi paresseux que celui-là.,Aucun de tes neveux n'est aussi paresseux que celui-là.
Tu as vu celui-ci ?,Tu as vu celui-ci ?
Tu as vu celui-là lequel ?,Tu as vu celui-là lequel ?
Tu as vu celui-là ?,Tu as vu celui-là ?
Tu as vu ceux-là lesquels ?,Tu as vu ceux-là lesquels ?
C'est le lion qui a mangé entièrement celui-là,C'est le lion qui a mangé entièrement celui-là
Tu aurais conversé avec qui d'autre ?,Tu aurais conversé avec qui d'autre ?
La présence de celui-là même ne justifie pas qu'on vienne,La présence de celui-là même ne justifie pas qu'on vienne
Les autres mêmes ne sont pas si fameux !,Les autres mêmes ne sont pas si fameux !
Tous ceux-là ne sont pas partis,Tous ceux-là ne sont pas partis
"Tous ceux-là, dont il fut question, ne sont pas partis","Tous ceux-là, dont il fut question, ne sont pas partis"
"De toute manière, quelle que soit ta façon d'agir, c'est bien !","De toute manière, quelle que soit ta façon d'agir, c'est bien !"
"L'endroit, où l'homme est parti, est beau.","L'endroit, où l'homme est parti, est beau."
Là où l'homme est parti est beau.,Là où l'homme est parti est beau.
Partout où il ira la paix descendra là.,Partout où il ira la paix descendra là.
"Partout où il descend, là paix descendra.","Partout où il descend, là paix descendra."
"Quiconque s'en va, celui-là est un froussard.","Quiconque s'en va, celui-là est un froussard."
"C'est quelqu'un que j'apprécie, celui qui est parti !","C'est quelqu'un que j'apprécie, celui qui est parti !"
"Celui qui est parti, c'est quelqu'un que j'apprécie !","Celui qui est parti, c'est quelqu'un que j'apprécie !"
"Lui, aussi !","Lui, aussi !"
"En fait, le monde a changé de nos jours.","En fait, le monde a changé de nos jours."
Mais ce matin il y avait du soleil pourtant !,Mais ce matin il y avait du soleil pourtant !
Du reste la générosité est une bonne chose dans la vie.,Du reste la générosité est une bonne chose dans la vie.
C'est vous-même qui étiez là à l'intérieur.,C'est vous-même qui étiez là à l'intérieur.
Vers ceux qui sont debout là-bas,Vers ceux qui sont debout là-bas
"Tout ce verbiage, c'est pour que tu ne viennes pas.","Tout ce verbiage, c'est pour que tu ne viennes pas."
"Tout ce bavardage, c'est pour que tu ne viennes pas.","Tout ce bavardage, c'est pour que tu ne viennes pas."
Le fait que tu ne viennes pas est préjudiciable.,Le fait que tu ne viennes pas est préjudiciable.
S'agiter simplement ne suffit à rien résoudre.,S'agiter simplement ne suffit à rien résoudre.
La femme et l'homme sont de haute taille.,La femme et l'homme sont de haute taille.
Les femmes et les hommes sont de haute taille.,Les femmes et les hommes sont de haute taille.
L'homme n'apprécie pas votre cuisine du Saloum.,L'homme n'apprécie pas votre cuisine du Saloum.
Ahmet a vendu le pur-sang que David possédait.,Ahmet a vendu le pur-sang que David possédait.
Cire a prié pour Oumar qui se tient-là.,Cire a prié pour Oumar qui se tient-là.
"Le marabout implora qu'il fût dans la situation de quelqu'un qui aurait fait don de sa fortune, pour être en mesure de demander l'aumône.","Le marabout implora qu'il fût dans la situation de quelqu'un qui aurait fait don de sa fortune, pour être en mesure de demander l'aumône."
Je te confie celui-là.,Je te confie celui-là.
Je te confie celui-là dont il fut question au passé.,Je te confie celui-là dont il fut question au passé.
L'homme t'a dit ici il y a un instant : dehors !,L'homme t'a dit ici il y a un instant : dehors !
L'homme t'a dit ici il y a un instant de sortir.,L'homme t'a dit ici il y a un instant de sortir.
L'homme fit : pouah !,L'homme fit : pouah !
L'homme a donné quelque chose à quelqu'un.,L'homme a donné quelque chose à quelqu'un.
L'homme a donné quelque chose à quelqu'un.,L'homme a donné quelque chose à quelqu'un.
L'homme a tenu aux enfants de bons propos.,L'homme a tenu aux enfants de bons propos.
Tu confies à un enfant un travail qui eût été beau.,Tu confies à un enfant un travail qui eût été beau.
L'enfant n'a rien donné à celui-ci.,L'enfant n'a rien donné à celui-ci.
L'enfant n'a rien donné à celui-ci.,L'enfant n'a rien donné à celui-ci.
Donne le travail à un autre !,Donne le travail à un autre !
Donne le travail à un autre !,Donne le travail à un autre !
Donne un à chacun !,Donne un à chacun !
Donne un à chacun !,Donne un à chacun !
Les enfants alors se fâchèrent.,Les enfants alors se fâchèrent.
"« Me voici, regardez-moi » n'est pas le fait d'un homme serein.","« Me voici, regardez-moi » n'est pas le fait d'un homme serein."
« J'ai été » ne nous suffit pas,« J'ai été » ne nous suffit pas
"Prête à cet autre qui n'eût pas été, mon ouvrage !","Prête à cet autre qui n'eût pas été, mon ouvrage !"
Je ne t'aurais rien répété.,Je ne t'aurais rien répété.
Je ne te répéterai plus jamais rien.,Je ne te répéterai plus jamais rien.
Vers cet autre qui est devant la porte de la maison.,Vers cet autre qui est devant la porte de la maison.
Vous êtes des juges en vertu de quel droit ?,Vous êtes des juges en vertu de quel droit ?
C'est celui-là même devant le seuil de la maison.,C'est celui-là même devant le seuil de la maison.
Ne sois pas aussi impoli que cet individu !,Ne sois pas aussi impoli que cet individu !
Tu as discuté avec tous sauf avec ceux-là.,Tu as discuté avec tous sauf avec ceux-là.
L'homme n'a rien mangé avec la main.,L'homme n'a rien mangé avec la main.
L'homme est allé aux champs.,L'homme est allé aux champs.
L'homme est allé aux champs.,L'homme est allé aux champs.
L'homme a frappé la vache avec un bâton.,L'homme a frappé la vache avec un bâton.
L'individu respire avec son nez.,L'individu respire avec son nez.
L'individu parle avec son nez.,L'individu parle avec son nez.
Il lui a amené du fourrage au champ.,Il lui a amené du fourrage au champ.
Il lui a amené du fourrage au champ.,Il lui a amené du fourrage au champ.
Il a amené à l'homme un mouton chez lui.,Il a amené à l'homme un mouton chez lui.
Il y amena un mouton pour l'homme.,Il y amena un mouton pour l'homme.
Alors le roi Guelwar s'immobilisa.,Alors le roi Guelwar s'immobilisa.
"Viens pour Moussa, lamane de ce pays !","Viens pour Moussa, lamane de ce pays !"
Les femmes mariées et les jeunes filles viendront,Les femmes mariées et les jeunes filles viendront
La femme et l'homme non plus ne désirent s'entendre,La femme et l'homme non plus ne désirent s'entendre
Tes parents et tes amis viendront,Tes parents et tes amis viendront
Il a donné à l'enfant et à sa mère leur part.,Il a donné à l'enfant et à sa mère leur part.
Il a cherché à l'intérieur et à l'extérieur aussi.,Il a cherché à l'intérieur et à l'extérieur aussi.
Je t'ai vu,Je t'ai vu
Je t'ai vu avec lui !,Je t'ai vu avec lui !
Je t'ai vu avec lui !,Je t'ai vu avec lui !
Je t'ai vu avec lui !,Je t'ai vu avec lui !
"Homme, lion, boeuf, allaient de concert.","Homme, lion, boeuf, allaient de concert."
"Homme, lion, boeuf... allaient de concert.","Homme, lion, boeuf... allaient de concert."
"Les enfants ont cherché à l'intérieur, à l'extérieur, mais n'ont rien trouvé.","Les enfants ont cherché à l'intérieur, à l'extérieur, mais n'ont rien trouvé."
