french,wolof
J'ai vu la maison de l'ami de Birayim.,Gis naa këru xaritu Biraayim wi.
"Image caractéristique de la Colonie : des voyageurs européens, vêtus de blanc et coiffés du casque Cawnpore, sont débarqués dans une nacelle et transportés jusqu'à terre à bord d'une pirogue montée par des Noirs.","Ñàkkul su ma ko jeexoon ci xeetu nataal yu siiw jamono jooju fekk ko ci biir. Mooy nataal yiy wone ay Tubaab yuy waaj a koste Afrig ci gaal gu ndaw, sol yére yu weex ak seeni kask Kawanpoor, ay nit ñu ñuul di leen joowal."
Dans la steppe et la savane,Ci màndiŋ meek àll bi
"Selon la tradition, le roi est nu jusqu'à la ceinture, assis sur son trône, son chasse-mouches à la main.","Ni ko waa Bansoo aadawoo, Buur baa ngi def yaramu neen ba ci ndigg li, toog ci gànguneem, téye uppukaayam."
Sur la photo que j'ai eue à voir j'y ai vu des cases qui sont dans un très bel endroit et de l'eau derrière elles. Une très jolie eau même. Il y a de très courtes herbes juste derrière elles.,"Nataal bi ma jot de gis naa ci néeg, néegu ñax boo xam ne mi ngi nekk fu taaroo taaru am ndox nekk ci ginnaawam, ndox mu rafet sax. Am ay ñax yu ndaw-ndawaan yu nekk ci ginnaawam."
"C'est celui-là, peut-être !",Kookule la soo demee !
Je comprends,Dégg naa
Il n'a pas encore été,Demagul
Quels autres chevaux as-tu vu ?,Yeneen fas yan ŋga gis ?
J'aimerais … .,Dama bahggoon … .
J'ai déjà vu tous les moutons.,Gisoon naa xar yi yépp.
"Pourtant, ce n'est pas l'Afrique de Tartarin, ni même celle de John Huston.","Ndaxam du Afrigu Tartareŋ, du sax Afrigu Jon Yuston."
Paix seulement.,Jaam rek.
"Ainsi, l'homme ne veut pas partir","Ba, góor gi bëggul dem"
Rien ne va mal avec eux.,Mbaa defuñu dara.
Tu vois cet homme là-bas ?,Gis ŋga nit kale ?
Tu es un autre.,Keneen ŋga.
C'est ce qu'il a dit qui est vrai !,Li mu waxoon la !
L'homme t'eût vu,Góor gi giskoon na la
mourir de feux de brousse ?,di saay ciy daay ?
Nous partons,Dem nañu
"Sur cette photo ci que je vois il y a des personnes qu'on a fabriquées avec des arbres, des fleurs et consorts. Ils sont dans un endroit très beau avec des murs les entourant. Des murs peints avec de la peinture jaune.",Nataal bii ma gis de ay nit yun tabax la ak i garab ak i fleur ak yooyu. Ñu nekk fu taaroo taaru am miir bu leen wër miir boo xam ne peinture bu soon lañ ko peinture.
"La première fois que j'ai vu mon père, à Ogoja, il m'a semblé qu'il portait des lorgnons.","Lan moo dugal sama bopp bi ne bés bi ma jëkkee gis Baay ca Ogosaa, xeetu lonet yooyu ñu mën a woowe xoolukaay la takk ?"
Du moment que tu pars,Bi ŋga dee dem
Est-ce que le pays a des richesses ?,Réew mi am na alal ndax ?
Tu as vu ces jeunes gens ?,Gis ŋga xale yooyule ?
C'est vous-même qui étiez là à l'intérieur.,Yéen ñi ci bir foofule lawoon.
"Au bord du socle en ciment qui servait de trottoir à la case, je suis resté des heures, le regard perdu dans cette immensité, suivant les vagues du vent sur les herbes, m'arrêtant de loin en loin sur les petites trombes poussiéreuses qui dansaient au-dessus de la terre sèche, scrutant les taches d'ombre au pied des irokos.","Daan naa toog ay waxtu ci dalu simoŋ bi, ni jàkk dénd wu yaatu woowa walla ni ngelaw liy ëfe ñax mi, muy dem ak a dikk niy ginnax. May gis léeg-léeg ay callweeri pënd ñuy gàkkal taatu garabi iróko yi."
C'est là jusqu'à ce qu'on trouve un autre endroit.,Ci fii la ba ba ñuy gis feneen.
De qui parles-tu ?,Koo wax ?
D'où me vient cette idée ?,Xawma nan la ma xalaat boobu dikkee.
L'homme ira,Góor gi dana dem
Comment va la famille ?,Naka njaboot gi ?
"Ceci est une photo sur laquelle il y a une large et haute construction de couleur blanche. Le gymnase a d'énormes arbres qui l'entourent. Derrière elle, il y a des photos sur laquelle il y a des blancs qui semblent marcher vers nous.",Lii ab nataal la boo xam ne ab tabax bu yaatu bu kawe te weex moo ci nekk. Gimnasio gi nag am na ay garab yu mag a mag yu ci nekk yoo xam ne ñoo ko wër. Ginnaaw gi am na ay nataal yoo xam ne ay tubaab yu mel ne ñuy dox di ñëw.
Tu as vu qui ?,Gis ŋga kan ?
L'homme n'a pas été,Góor gi moo demul
"Sur cette photo, je suis face à une chaise peinte avec de la couleur bleue. Ce siège ci, il semble qu'il soit complètement tissé. C'est ce à quoi je suis face sur la photo qui est devant moi.","Nataal bii maa ngi ciy janook ""chaise"" bu nu liggéeye niki lu xaw a baxa. Moom toogukaay bii. Mel na ne yit ëe toogukaay la bu nu ràbbale ba fatt. Moom laay janool ci nataal bii ma janool."
Nous sommes des hommes !,Nit lañu !
"Moi, je ne sais rien de ma naissance (ce qui est, je suppose, le cas de tout un chacun). Mais si j'entre en moi-même, si je retourne mes yeux vers l'intérieur, c'est cette force que je perçois, ce bouillonnement d'énergie, la soupe de molécules prêtes à s'assembler pour former un corps.","Xamuma dara ci samag juddu (war naa naa cee bariy moroom... ) waaye su ma daagoo ba fa gën a sore ci man, seen kàttan googoo may feeñu ak pëndaxit bi seen yaram di togg ak a toggaat, mu jaxasoo ba indi jëmmu doom-aadama."
Il fait une spécialité de médecine tropicale.,Fàww xelam gën a màcc ci pajum feebari réewi Afrig yi.
"Longtemps après, il me parle de ces choses terribles qu'il fallait affronter, chaque jour, comme si c'était la même séquence qui recommençait : une vieille femme rendue démente par l'urémie, qu'il faut ligoter sur son lit, un homme à qui il enlève un ténia si long qu'il doit l'enrouler autour d'un bâton, une jeune femme qu'il va amputer à cause de la gangrène, une autre qu'on lui amène mourant de variole, le visage gonflé et couvert de blessures.","Loolu topp ko, yàq xolam ba ñu teg ciy ati-at mu koy dundaat saa su ne, di ma ko nettali : ndaw su màgget su feebar bi tàqaleek sagoom, ñu yeew ko cib lal ; kii moom, saan bi mu génne ci biir bi dafa gudd ba mu laxas ko ci bant bu gudd ; tànku janq bu jigéen a ngi nii, fees dell ak i sax te dagg koo fi sës ; am na keneen ku njàmbal sonal, muy sukkuraat, ndeysaan."
C'est cet autre cheval là-bas qui est bon !,Fas weneen wale moo baax !
Je suis dans la maison.,Maangi ci nég bi.
"Tu ne bavardais pas, généralement.",Daawuloo woon coow.
Où va-t-il ?,Fu mu jëm ?
"Insectes de jour, insectes de nuit. Ceux qui répugnent aux adultes n'ont pas le même effet sur les enfants.",Ay gunóori bëccëg ak i gunóori guddi te mag ñi di leen gën a séexlu xale yi.
Et pourtant ils se connaissent.,Te moontin xamante nañu.
Des fruits amers dans son grenier,Xanaa ay doom yu wex ci sàqam
J'espère qu'ils vont bien.,Mbaa defuñu dara.
Il a un mouton.,Am na am xar.
L'homme a peut-être soutenu qu'il est sain d'esprit !,Góor gee ni soo demee nit la !
Ou l'homme est parti ou les enfants sont assis.,Góor gee dem mba xale yee toog.
Je t'aimes,Nopp naa la
"À l'intérieur de cette photo je vois beaucoup de commodes placées contre le mur. C'est certainement pour garder des habits. Si ce n'est pas pour garder des habits, c'est pour garder des bols. Je crois que c'est une chambre ou une cuisine. Mais quoi qu'il en soit, les commodes sont très jolies car leur couleur est très jolie. La fenêtre qui est au-dessus, le fait que le vent passe à travers et entre à l'intérieur, est une bonne chose.","Ci biir nataal bii maa ngi ciy gis ay batã, batã yu bari yu sës ci miir bi nii. Xam naa boo moytuwul denculaayi yëre lay doon. Walla bu nekkul dencukaayu yërë mu nekk dencukaayu ay bool. Xam naa lii ab néeg la walla mu nekk aw waañ. Waaye daal lu ci mënti xew batã yi rafet nañ lool ndax wirgo wi mu ame nii dafa rafet lool. Ak palanteer bi nekk ci kow nee nga xam ni ngelaw lee ciy jaar di dugg lu baax la."
"C'est là qu'il va travailler pendant les premières années, dans un hôpital à moitié en ruine, un dispensaire de bonnes sœurs irlandaises, murs de boue séchée et toit de palmes.",Dispañseeru waa kër làbbe yu jigéen a ko fa doon xaar. Dispañseer bu màggat ak i miiri banam yuñ teg xobi garabu-tiir.
Moi je n'ai pas été,Man demuma
"Je n'ai pas besoin de faire de grands efforts d'imagination pour voir surgir à nouveau, chaque nuit, les armées de cafards – les cancrelats, comme les appelait mon grand-père, sujets d'une sirandane : kankarla, nabit napas kilot, il porte un habit, mais n'a pas de culotte.","Guddi gu Yàlla sàkk, naaxi mbóot laa daan gis ci kër gi. Ca Tugal, sama maam ju góor a nga leen daan woowe ‘kànkarlaa', di dem ba ciy jukkiy cax, di woy ci kàllaama kerewol kànkarla, nabit nàppaa kilot, « mbóot sol na yére waaye teewu koo def taatu neen »."
C'est là ce que je veux !,Loolu laa bëgg !
C'est lui qui part.,Dafa di dem.
"Un tel besoin de me mesurer, de dominer.",Su yaboo sax ma ni ca la fàttee naka la nit di xëccoo ak a dëkkanteek a jaayante doole.
"Si je veux comprendre ce qui a changé cet homme, cette cassure qu'il y a eu dans sa vie, c'est à la guerre que je pense.","Su ma bëggee xam lu tax Baay soppiku, lu waral dog-dog bi ma seetlu ci dundam, ci xare bi la sama xel di njëkk a dem."
Plaisir de te rencontrer,Am nàa mbekte ci guiss la
"Te voilà debout, ici.",Yaa ŋgi tawax.
"Au Sud, la pente conduisait à un affluent de la rivière Cross, et aux villages, Ogoja, Ijama, Bawop.","Ca bëj-saalum ba, am mbartal mooy jëme ca benn bànxaasu dexug Koros ak tamit Ogosaa, Ijamaa ak Bawob."
Ton père te demande de partir ou de rester à la maison.,Sa baay né ŋga dem mba ŋga nibbisi.
"Ce boeuf-là, en totalité.",Nag woowa wépp.
"On peut ne pas les reconnaître, ne pas les aimer, on peut douter d'eux.","Mënunu leen a baň a gërëm ak a bëgg, doonte sax mën nanoo am xel ňaar ci ňoom."
"Mais ce pays est immense, il n'appartient pas encore tout à fait aux hommes.","Rax-ci-dolli, dafa mel ni béréb yu bare ci Afrig, doom-aadama masu faa sax teg tànkam."
"Avoir été, eût été bon !","Dem, rafetoon na !"
"Donc, tu ne partiras pas ?",Xanaa doo dem ?
"Hommes, femmes, enfants sont pris dans un piège mortel.","Mag, ndaw, góor ak jigéen jàq, song àll bi te daanaka deseetuñu dund."
"Moins nombreux que les cafards, mais nous avions notre réserve.","Bariwuñu woon ni mbóot yi, wànte xamoon nanu fan lañ doon làqatu."
"Sans doute cette rage de démolir les aurait-elle étonnés, eux qui vivaient dans un monde où les termites étaient une évidence, où ils jouaient un rôle dans les légendes. Le dieu termite avait créé les fleuves au début du monde, et c'était lui qui gardait l'eau pour les habitants de la terre.","Aka leen doon yéem ! Doon nan ñu laaj lu nu xiiroon ci rey ay mbindeef yoo xam ni, doonte ay gunóor kese lañu, kenn waru leen a metital. Xaley Ogosaa, dañ leen a yare ci jàpp ni dëkk ak i max lu jaadu la. Ci seen benn léeb sax, dañ naan ba àddinay sosu, max a sàkk lépp luy ndox, moo xam déeg la mbaa dex mbaa sax géej. Kon su dul woon moom, amul kenn ku dëkke jéeri kuy mucc ci mar."
Sur cette photo ci il y a une calebasse. Une calebasse qui semble un peu petit. Elle a à l'intérieur des sucres de couleur très blanche. Au dessous d'elle aussi il y a d'autres morceaux de sucres qui y sont.,Nataal bii de ag leget la. Leget goo xam ne dafa xaw a ñuul tuuti. Am ca biir ay bekku suukar yu weex tàll. Ca suufam tamit am yeneen bekku suukar yu fa nekk.
"Viens pour que les enfants soient des travailleurs, soient des braves !","Ñëwël ndax xale yi di ay liggéeykat, di ay jambaar !"
"Dans cette cour, il y avait surtout des enfants d'Ogoja, en grand nombre, qui arrivaient chaque matin pour jouer et parler et que nous ne quittions qu'à la nuit tombante.","Xaley Ogosaa yu bari ci ëtt bi lañ daan yendu, di weranteek a fo ba jant bi so."
Celui-là c'est !,Kooku la !
C'est un homme.,Nit ku góor la.
Tu as vu l'homme ?,Gis ŋga nit ka ?
"Je crois même qu'au bout d'un temps, je les aurais oubliés.",Miin kon naa gis-gis boobu ba duma ko soxlaa fat ba koy fàtte.
"Il est devant les paysages de l'Afrique équatoriale tels que les décrit André Gide dans son Voyage au Congo (à peu près contemporain de l'arrivée de mon père au Nigeria) : l'étendue du fleuve, vaste comme un bras de mer, sur lequel naviguent pirogues et bateaux à aubes, et les affluents, la rivière d'Ahoada avec ses « sampans » aux toits de palmes, poussés par des perches, et plus près de la côte, la rivière Calabar, et l'échancrure du village d'Obukun, taillée à coups de machette dans l'épaisseur de la forêt.","Mu ngi ci Afrigu fentaakoon bu mag ma, Andare Siid, Afrig gi mu nuy nataalal ci téereem bu siiw boobu tudd Voyage au Congo. Bindkat boobook Baay a yeggandoo Afrig, daanaka. Li leen yéem, fees seeni bët, benn la tamit : yaatuwaayu dex gi, gaal yeek saxaari-géej yi ciy doxantu, bànxaasi dex yi, dexug Awóyadaa ak i gaalam ya ñu teg xobitiir ca kow te di leen bëmëxey bant yu gudd ; ci wetu tefes gi, dexug Kalabaar, ak dog-dogu dëkkub Óbukun, ňu yatt kook jaasi ci fi àll bi gënee fattu."
"Il est homme, tu es homme","Nit la, nit ŋga"
Ne sois pas aussi impoli que cet individu !,Bul yaréediku niki waa jii !
Les mines d'or nous cachent le jour,Xuri wurus yaa ngi nuy nëbb jant bi
L'homme n'a rien mangé avec la main.,Nit ki lekkul dara ak loxoom.
J'ai vu ici une photo sur laquelle il y a un lit. Il est chocolat et a deux portes. Il y a aussi quelque part où on peut s'appuyer. C'est ça que j'y ai vu.,Gis naa fi ab nataal bo xam ne ab lal la. Boo xam ne daa sokolaa am ñaari tànk. Am na wéeruwaay tamit. Loolu laa fi gis.
Viens,Agsil
Je ne parle que de toi.,Yaw doŋŋ laa wax.
"Le jour suivant, les ouvrières avaient colmaté les brèches, tenté de reconstruire les tours.","Su nu delloo ëllëg sa, fekk ay gunóor fatt faw yoon, ba tàmbalee yëkkati yeneeni taax."
"Ni même en regardant les photos qu'il a prises pendant les premières années, à son arrivée en Afrique.",Jàngewuma ko it ci nataal yi mu fa jël ca at yu njëkk ya.
C'est cet homme-là qui eût été bon !,Nit kooka baaxkoon la !
Afin qu'il se passe quoi ?,Ndax lan am ?
Il a été quelqu'un !,Nit la !
"En examinant la photo prise par mon père à l'avant de la pirogue, j'ai reconnu la proue au museau un peu carré, la corde d'amarrage enroulée et, posée en travers de la coque pour servir occasionnellement de banquette, la canalete, la pagaie indienne à lame triangulaire.","Ni may xoole nataalu bi Baay jëloon, maa ngi xàmmee kanamu gaal gay saf gémmiň te tegu ci ňeenti koň, buum ga ňuy kostee, lëmësu, ňu jàlle ko ci suufu gaal gi ngir léeg-léeg mu doon toogu ; xàmmee it joowu bi Enjeŋ yi tudde kanalete te ànd ak laamu ňetti koň."
Il t'avait remis la taxe,Joxoon na la juuti bi
C'est moi qui vais partir !,Maa di dem !
"L'Afrique, c'était la violence des sensations, la violence des appétits, la violence des saisons.","Te Afrig, du béréb bu ne tekk, ànd ak dal. Ku xalaat loolu, juum nga. Afrig, mënees nañ ko méngaleek callweer : dara du fa sedd. Daanaka ponkal mu xiif la, mar tey jaay doole."
"Il y a beaucoup de caisses empilées, vraiment beaucoup. Au-dessus sont posés beaucoup de livres, énormément de papiers qui forment une table au final.","Ay caisse yu bari yuñ tegale la, caisse yi dañoo bari lool. Ñu teg ci ay téere yu bari, ay këyit daal këyit yu baree bari yoo xam ne ay tegukaay la daal."
Car c'est toi qui eûsses été heureux.,Ndax yaa begkoon.
"Quand ils arrivent dans un village, ils sont accueillis par les émissaires du roi, conviés aux palabres, et photographiés avec la cour.","Bu ñu agsee ci dëkk, ndawal buur bee leen di teerusi, dalal leen ca pénc ma, ñu portalewu ak buur beek i dagam."
L'homme cultive,Góor gi di bày
"Ceci est une maison. La maison est constitués de trois étages. Tu peux monter d'étage en étage pour passer. La maison comporte beaucoup de portes et <mask>, des fenêtres à travers les quelles le vent passe dans la toute la maison. Elle comporte des arbres qui s'érigent au-dessus de la maison qui <mask>.","Lii ak kër. Kër Gi nag ni lu bindoo tegale gi ñetti tegale la ci tabaxin bi. Nga mën a yéeg ci kow yéegaat ci kow jàll. Mi ngi am ay bunt yu beree bare ak i tofla, ay fëneetar yoon xam ni ngelaw Li da cee mën a jaare ci biir kër gi. Mi ngi am ay garab yu naatal kër gi ci wer ci."
C'est un homme gentil !,Nit la ku baax !
C'est à l'époque où mourut cet homme.,Ba waa ji dee la.
S'exiler pour éviter d'être encerclé,Gàddaay rekk bañ ku la yew
Aucun mouton ne s'est égaré.,Menn xar réerul.
Honore tout homme !,Teralal béppu nit !
Sans doute un jardin.,"Tool waru faa ñàkk, moom."
Elle imprégnait la muraille de la forêt pluvieuse qui nous enserrait de toutes parts.,"Li ma tudde sànq ñàkk-kersay yaram yi, mook taw bu mettee-metti ñoo daan faral a ànd, mel ni nit keek takkandeeram."
"Plus jamais je ne ressentirai ces atroces migraines, plus jamais je ne pourrai donner libre cours aux crises de colère de ma petite enfance.","Ca la samay metiti bopp ya dakke ba fàww, ma bàyyi tamit gaaw a mer."
"Vas-y pour que ce soit autre chose, que ce soit ailleurs !","Demal, ndax mu di, leneen, mu di feneen !"
A l'ombre des paysans inquiets,Ca keppaar ga ay beykat yu jàq
"Bien entendu, il ne nous en parlait jamais.","Muy nag, lu ma foog doŋŋ, ndax Baay masunoo wax lu ci jëm."
"À partir de septembre, il n'y a plus d'opérations militaires, mais des millions de gens coupés du reste du monde, sans vivres, sans médicaments.","Weeru sàttumbar agsi, xare bi ci boppam dakk. Wànte ay junniy-junniy doom-aadama nga tëju Biyaafaraa di deek xiif ak mar, faju të leen."
L'homme est parti je crois !,Ma defe góor gi dem na !
"Cette photo ci montre une maison qui contient des meubles, des fenêtres, des chaises et une natte étalée à l'intérieur.","Nataal bii day wane kër goo xamante ne dafa am ay meuble ci biir, am ay faneetar, am ay toogukaay ak genn basaŋ guñ lal ci biir."
Qui a fait ceci ?,Ku def lii
Si tu es un homme,Soo dee góor
"Te voilà, quoi !",Yaa ŋgoogu rekk !
L'homme qui est venu,Nit ki ñëw
Ma mère était douce.,"Sama yaay, moom, ku sedd la, noppal nu."
Et tu n'as été nulle part ?,Te demuloo fenn ?
C'était un homme en vérité !,Nit la woon ci dagg !
J'ai aperçu une jeune fille.,Séen naa as ndaw.
"Mais aussi l'exactitude et le respect, comme une règle des sociétés anciennes du Cameroun et du Nigeria, où les enfants ne doivent pas pleurer, ne doivent pas se plaindre.","Waaye ndono loolu, mënees nan koo gise neneen. Wonaale nanu soloy njub ak weg say kilifa. Dëkki Kamerun ak Nise-ryaa ya mu jaar, benn gone du fa jooy mbaa di jàmbat."
L'endroit ce n'est pas par-là.,Berëb bi du foofu.
"Bien plus que des images habituelles du folklore, je me souviens d'un incident qui m'a marqué.",Lenn rekk laa fàttaliku ci tukki boobu te dootul génn mukk ci sama xel.
"Il y avait un archaïsme dans cette façon, cela ne ressemblait pas à ce que connaissaient mes camarades.",Jëfinam dëppoowul woon ak jamono. Du kenn ci samay moroom ku baayam doon dumaa noonu.
Tu es un homme simplement !,Nit doŋŋ ŋga !
Sur cette photo il s'agît d'une salle dans la quelle sont posés des bancs rouges avec des fleurs constituées de lampes allumées de sorte à ce qu'elles soient jolies; Dieu l'a voulu.,Nataal bii nag benn salle la bu ñu teg ay bã yu ruus def ay fleurs taal ay làmpu décoré ba mu rafet maasàllaa.
Comment se passes la soirée ?,Naka ngoon si ?
Tu es paresseuse comme cet autre-là.,Daŋga tayal naka keneen kee.
C'est leurs dents !,Seni gëñ la !
Il ne t'avait pas remis la taxe,Joxu la woon juuti bi
"Sur la photo, je vois des chambres avec des sommets pointus qu'on appelle des cases. En plus elles sont dans un lieu où il y a beaucoup d'herbes vertes et des baobabs à coté. Il y a trois chambres près d'eux.","Nataal bii de maa ngi ci gis ay néegi puj puj waaw loolu ñu naan néegi puj, ba noppi mu nekk foo xam ne am ñax mu vert la am mu bari, am garabu guy gu nekk ci wetam. Am ñetti néeg yoo xam ne ñu ci seen wet."
"Mais ce qui est certain, c'est qu'il doit souvent se déplacer pour autopsier des victimes de meurtre.",Waaye lii moom amul werante : bare na liñ daan bóom i doom-aadama te moom doktoor bee fa daan jëkk ngir seet nu mbir mi deme.
"Dans le petit carnet où il a consigné les événements marquants des derniers jours passés à Moka, il écrit : « À présent, je n'ai plus qu'un désir, partir très loin d'ici et ne jamais revenir. » La Guyane, c'était effectivement l'autre extrémité du monde, les antipodes de Maurice.","Bàyyil nanu benn karne bu mu daan dénk lépp lu mu dundoon mbaa mu teewe ko. Bés, bind na ci lii : « Fi mu ne nii, bëgguma lu dul génn Mokaa, sori ko te baňati fee dellusi ba fàww. » Guwiyaan, sori lool Móris, moo doon fa àddina yemoon ci moom."
Parles-tu anglais,?
Celui-là !,Kooku la !
C'est moi qui ai été,Maa demoon
Il a dit à Moussa quelque chose.,Wax na Musa dara.
Seul l'homme n'est pas venu.,Góor gi rekk a ñëwul.
Toi tu connais personne,Yaw xamuloo kenn
"Il l'a vu, lui, Moussa !","Gis na ka, moom, Musâ !"
Il se trouve que l'homme est de ces gens qui...,Góor gi doon na di nit koo xam ni...
C'est un maître de maison.,Boroom kër la.
En contrebas du chemin de Bamako à Aroundou,Boo wàcce yoonu Bamako jëm Arundu
"Nous avions pris un autocar régulier pour aller de Casablanca à Marrakech. À un moment, le chauffeur (un Français) se mit en colère, insulta et rejeta au bord de la route un vieux paysan qui n'avait sans doute pas de quoi payer son parcours.","Mooy Tubaab ba doon dawal sunu ótóbiis ci diggante Kaasabalankaa ak Maraakees, jékkee-jekki rekk di yuuxu, di gëdd benn màggetum beykat mu amutoon paas, ba noppi ni ko na wàcc wotoom dem ca xaj."
Là-bas jusqu'à ce que vous reveniez !,Ci foofu ba ŋgeen dellusi !
C'est celui-là.,Kile la.
L'homme n'est pas venu.,Góor gi rekk a ñëwul.
C'est cette femme qu'il accompagnait qui est Ngone.,Jigéen joojule mu àndaloon mooy Ngóone.
De beaux yeux !,Ay bët yu rafet !
Il n'a pas encore pris de contacts,Giséegul
C'est toi qui aurais parlé,Yaa doonkoon wax
Je ne me rappelle pas l'avoir entendue élever la voix.,Fàttalikuwuma fu mu nu mas a gëdde.
Qui est venu ?,Ku ñëw ?
Qui est parti ?,Ku dem ?
Comment ?,Naka ?
Ce n'est pas un homme.,Du góor.
"Ou bien encore la ville de Georgetown, silencieuse et endormie dans la chaleur, maisons blanches aux volets fermés contre le soleil, entourées des mêmes palmiers, emblèmes obsédants des tropiques.","Walla boog ba tey Sorstaawun, dëkk bi ne tekk-tekkaaral, tàngaay bi njatt ko, muy yàndoor. Kër gu weex gaa ngi, ak i palanteeram yiy làq jant bi, ak it garabi-tiir yiy faral a late ci réew yu tàng yi."
Poussent des légumes verts,Lejum yu nëtëx a nga fay meňň
"Nous avions le cœur battant, la violence débordait avec notre souffle, nous prenions des pierres, des bâtons et nous frappions, frappions, nous faisions écrouler des pans de ces cathédrales, pour rien, simplement pour le bonheur de voir monter les nuages de poussière, entendre crouler les tours, résonner le bâton sur les murs durcis, pour voir s'offrir à la lumière les galeries rouges comme des veines où grouillait une vie pâle, couleur de nacre.","Sunuy xol di pët-pëti ak doole, nu gàdduy xeer ak i yat, àndandoo di dóor ak a dóoraat ba far màbbal jànj yi. Fan lan tegoon loolu ? Fenn. Walla xanaa boog seetaan pënd biy jóg wutali asamaan moo nu neexoon, nu gis ni taax yiy màbbe, dégg ni yat wiy dale ci miir yu dëgër yi. Ak lanati ? Xanaa janook xur wu xonq week puuritam miy pët-pëti."
J'ai aperçu une maison.,Séen naa ab néeg.
Mon père aurait pu l'aplatir d'un coup de sa fameuse savate.,"Baay manoon na koo nappaaje ak dàllam, na mu ko tàmme woon def."
"Je l'ai su en redécouvrant, en apprenant à mieux lire les objets de la vie quotidienne qui ne l'avaient jamais quitté, même pendant sa retraite en France : ces tasses, assiettes de métal émaillé bleu et blanc faites en Suède, ces couverts en aluminium avec lesquels il avait mangé pendant toutes ces années, ces gamelles emboîtées qui lui servaient en campagne, dans les cases de passage.","Li ma dimbali mooy ni ma demee ba wóolu sama xoolinu bopp, di gise neneen lépp li mu bàyyi ginnaaw te daan ko jëfandikoo bés bu Yàlla sàkk, moo xam taasu kafe la, mbaa ndab ya jóge woon réewum Suweed te ñu daan ko ca yakkal añ mbaa reer, walla butéeli weñ ya mu daan yóbbaale ci dëkki kow yi."
Mon père n'avait sans doute aucun plan. Il s'est lancé dans l'aventure sans réfléchir.,Njort naa ni Baay waajalul mbir mi laata mu ciy dugg.
Que tu approches !,Ba ŋga ñëw rekk !
Un homme vertueux a disparu !,Góor gu baax réer na !
Quelles personnes sont venues ?,Yan nit ñoo ñëw ?
"Il ne te parle pas, à toi !",Waxu la yaw !
Homme est parti !,Nit dem na !
C'est toi qui serais venu,Yaa ñëwkóon
C'est peut-être un lion !,"Gaynde la, ku dem !"
À toi qui es-là !,Yaw mile mi fii !
Tu n'avais pas été à l'intérieur,Demuloowoon ca biir
Nous avons été quelqu'un !,Nit lanu !
Homme et lion ne cohabitent.,Nit ag gaynde duñu dëkkóo.
Vous partez,Dem ŋgeen
"Je sais que cela m'a manqué, sans regret, sans illusion extraordinaire.","Duma ni loolu safu ma, dinaa koy réccu sax léeg-léeg wànte yit terewumaa nelaw."
"Chez les Sérère, les Peul, les Niominka...","Ci Séeréer si, ci Pël yi, ci Ñomiŋka yi..."
"À ceux-ci, ceux-là, à ceux qui sont là-bas","Ñii, ñee, ñooñu"
"Le voilà, il est parti",Mi ŋgii dem na
"Peut-être qu'il atteint le fort Mac-Mahon, à El-Goléa.","Xéy-na àgg na ba tatawu Mak-Mawoŋ, ca El Goleyaa."
Où est l'homme ?,Ana góor gi ?
"Mon corps, le corps de ma mère, le corps de mon frère, le corps des jeunes garçons du voisinage avec qui je jouais, le corps des femmes africaines dans les chemins, autour de la maison, ou bien au marché, près de la rivière.","Sama yaram, sama yaramu yaay, sama yaramu mag ju góor, yarami xale yi nu daan fowandool, yaramu jigéen ňi nu daan dajeel ci wetu kër gi, ca ja ba mbaa ca tàkkal dex ga."
L'homme n'apprécie pas votre cuisine du Saloum.,Góor gi soppul seen lekku Saalum yooyu.
Mais celui que je t'ai donné n'est pas mauvais non plus.,Wante woowa ma la yóot it deey bonul.
Celui-là et celui-ci ne se ressemble pas !,"Kooka ak kile, bokkuñu !"
Je croie qu'aujourd'hui il viendra !,Defe naa tày dana ñëw !
C'est votre bûcheron d'autrefois !,Seen lawbe ba woon la !
Dis à l'homme de partir !,Waxal góor gi mu dem !
"La maison de fonction qu'il habite est juste à côté de l'hôpital. Ce n'est pas une belle maison en bois comme Forestry House à Bamenda, ni une case rustique de pisé et de palmes comme à Banso.","Kër gi ko nguur gi dalal ci wetu dispañseer bi, moo gën dëppook jamono néegu-banu Bansoo ba, doonte sax kenn du ni rafet na. Wute na it ak këru bantu Forestry House ba."
"Viens pour que les enfants soient des travailleurs, soient des braves !",Ñëwël ndax xale yi di mbër te it ñu di ay jambaar !
J'écouterai la voix de ma mère qui compte les secondes qui nous séparent de l'impact de la foudre et qui calcule la distance à raison de trois cent trente-trois mètres par seconde.,"Dinaa déglu yit sama yaay muy natt xélu dënnu yi, naan bu ci jàll, fàww mu daw ñetti-téeméeri meetar ak ñett door a dal fenn."
Tout autre mouton que tu vois.,Meneen xar mépp moo gis.
Peut-être l'homme a-t-il dit que c'est celui-là !,Soo demee góor gee ni kookule la !
Oui celui-là !,Waw kookule !
Quelles choses se sont égarées ?,Yëf yan ñoo réer ?
Je l'ai vu à l'intérieur.,Gis naa ka ci bir.
Qui est parti ?,Ku dem
"Cela, jusqu'à ce que ce soit terminé !","Loolu, ba mu sotti !"
Je t'ai vu avec lui !,Gis naa la yaak moom !
Celui-là c'est un autre,Kooku keneen la
"C'est Fatim, dit-il.","Faatim la, mu ni."
C'est l'autre je crois !,"Defe naa, keneen kii la !"
Vous voilà là à l'intérieur !,Yéena ŋgoogule foofu ci biir !
