french,wolof
Tu as regardé dans cette chambre-ci ?,Seet ŋga néeg buu ?
Tu as regardé dans cette chambre-ci ?,Seet ŋga buu néeg ?
Tu reconnais cet enfant-ci ?,Xammee ŋga xale bee ?
Tu reconnais cet enfant-ci ?,Xammee ŋga bee xale ?
Cet enfant-ci n'est pas venu ?,Xale bile ñëwul ?
Cet enfant-ci n'est pas venu ?,Bile xale ñëwul ?
Je parle de cet enfant-ci ?,Xale bule laa wax ?
Je parle de cet enfant-ci ?,Bule xale laa wax ?
Je parle de cet enfant là-bas ?,Xale bale laa wax ?
Je parle de cet enfant là-bas ?,Bale xale laa wax ?
J'ai vu cet enfant-là ?,Gis naa xale booba ?
J'ai vu cet enfant-là ?,Gis naa booba xale ?
Ce mouton n'est pas gras ?,Xar muu duuful ?
Ce mouton n'est pas gras ?,Muu xar duuful ?
Je ne parle pas de ces enfants ?,Waxuma xale yooyale ?
Je ne parle pas de ces enfants ?,Waxuma yooyale xale ?
J'ai aperçu un mouton.,Séen naa am xar.
J'ai aperçu une maison.,Séen naa ab néeg.
J'ai aperçu un baobab.,Séen naa ag guy.
J'ai aperçu un baobab.,Séen naa am guy.
J'ai aperçu un cheval.,Séen naa aw fas.
J'ai aperçu une femme.,Séen naa as jigéen.
J'ai aperçu une jeune fille.,Séen naa as ndaw.
"J'ai aperçu une chose, une portion.",Séen naa as lëf.
J'ai aperçu des moutons.,Séen naa ay xar.
J'ai aperçu des chevaux.,Séen naa ay fas.
J'ai aperçu des choses.,Séen naa ay yëf.
J'ai aperçu des chameaux.,Séen naa ay gëléem.
J'ai aperçu des messagers.,Séen naa ay ndaw.
J'ai aperçu des femmes.,Séen naa ay jigéen.
Quel moutons est égaré ?,Xar man moo réer ?
Quel moutons est égaré ?,Man xar moo réer ?
Quels moutons sont arrivés ?,Xar yan ñoo ñëw ?
Quels moutons sont arrivés ?,Yan xar ñoo ñëw ?
Quelles personnes sont venues ?,Nit ñan ñoo ñëw ?
Quelles personnes sont venues ?,Yan nit ñoo ñëw ?
Quels moutons t'appartiennent ?,Xar yooyu yan ŋga moom ?
Les quels moutons qui t'appartiennent ?,Xar yooyu yan ŋga moom ?
Les quels moutons t'appartiennent ?,Xar yooyu yan ŋga moom ?
Quels moutons qui t'appartiennent ?,Xar yooyu yan ŋga moom ?
Honore tout homme !,Teralal mépp nit !
Honore tout homme !,Teralal bépp nit !
Attache tout mouton !,Yeewal bépp xar !
Attache tout mouton !,Yeewal mépp xar !
Quel mouton en entier ?,Xar mépp man ?
L'un des hommes est venu.,Kenn nit ki ñëw na.
L'un des hommes est venu.,Nit kenn ki ñëw na.
L'un des hommes est venu.,Benn nit ki ñëw na.
Certaines personnes ne sont pas encore arrivées.,Nit ñenn ñi yegseeguñu.
Certaines personnes ne sont pas encore arrivées.,Ñenn nit ñi yegseeguñu.
Je parle de ces autres individus !,Nit ñenn ñooñii laa wax !
Je parle de ces autres individus !,Ñenn nit ñooñii laa wax !
Je parle des autres moutons !,Yenn xar yooyuu laa wax !
Je parle de ceux-là !,Yenn xar yooyuu laa wax !
Je parle des autres moutons !,Xar yenn yooyu laa wax !
Je parle de ceux-là !,Xar yenn yooyu laa wax !
Tu parles de quel mouton ?,Xar menn man ŋga wax ?
Tu parles de quel mouton ?,Menn xar man ŋga wax ?
C'est d'autres chevaux que je veux !,Yeneen fas laa bëgg !
C'est d'autres chevaux que je veux !,Fas yéenen la bëgg !
C'est d'autres gens que j'ai vus !,Yeneen nit laa gis !
C'est d'autres gens que j'ai vus !,Nit ñeñeen la gis !
As-tu vu ces autres femmes ?,Gis ŋga jigéen ñeneen ñooñu ?
As-tu vu ces autres femmes en question ?,Gis ŋga jigéen ñeneen ñooñu ?
Quels autres chevaux as-tu vu ?,Yeneen fas yan ŋga gis ?
Quels autres chevaux as-tu vu ?,Fas yeneen yan ŋga gis ?
Tu as vu quels amis à toi ?,Gis ŋga sa yan xarit ?
Tu as vu quels amis à toi ?,Gis ŋga sa xarit yan ?
Tu as vu les autres amis ?,Gis ŋga sa yeneen xarit yi ?
Tu as vu tes autres amis ?,Gis ŋga sa xarit yeneen yi ?
C'est son amour d'antan qui survit encore.,Mbëggéelam googee woon a ŋgi fi ba tay.
Je fus Laobé.,Laobe lë woon.
Tu fus Laobé.,Laobe ŋga woon.
Il fut Laobé.,Laobe la woon.
Nous fûmes Laobé.,Laobe lanu woon.
Vous fûtes Laobé.,Laobe ŋgeen woon.
Ils furent Laobé.,Laobe lañu woon.
Elles furent Laobé.,Laobe lañu woon.
J'ai vu vache d'Europe.,Gis naa nagu Tugël.
J'ai vu vache d'Europe.,Gis naa nagu Tugal.
J'ai vu une vache d'Europe.,Gis naa nagu Tugël.
J'ai vu une vache d'Europe.,Gis naa nagu Tugal.
J'ai vu vaches d'Europe.,Gis naa nagu Tugal.
J'ai vu vaches d'Europe.,Gis naa nagu Tugël.
J'ai vu des vaches d'Europe.,Gis naa nagu Tugal.
J'ai vu des vaches d'Europe.,Gis naa nagu Tugël.
Tu as vu le fils de quelle femme ?,Gisóon ŋga doomu jigéen joojale jan ?
Tu as choisi la fille de quelle femme ?,Tann ŋga doomu benn jigéen jan ?
J'aurais acheté le mouton de quelle autre personne ?,Jënd naa xaru beneen waa jan ?
Il n'est de Ardo du Dieri que tu ne connaisses !,Amul benn ardow Jéeri boo xamul !
"Si tu étais venu, dans ce cas, je serais parti !","Soo ñëwóon, kon, demkoon naa !"
Où veut-il,Fu mu bëgg ?
Le voilà qui part !,Mi ŋgii di dem !
Cet homme est Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
Cet homme qui est Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
Cet homme est un Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
Cet homme qui est un Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
C'est moi qui pars !,Maa di dem !
C'est moi qui suis en train de partir !,Maa di dem !
C'est moi qui dois partir !,Maa di dem !
C'est moi qui vais partir !,Maa di dem !
L'homme qui partait,Góor gi doon dem
L'homme qui devait partir,Góor gi doon dem
L'homme qui allait partir,Góor gi doon dem
Si l'homme vient,Su góor gi dee ñëw
Si l'homme doit venir,Su góor gi dee ñëw
Quand l'homme viendra,Su góor gi dee ñëw
Alors que tu partais,Bi ŋga dee dem
Au moment où tu partais,Bi ŋga dee dem
Du moment que tu pars,Bi ŋga dee dem
Du moment qu'il part,Bi mu dee dem
Du fait qu'il doit partir,Bi mu dee dem
Appelle l'homme qui n'est pas Kangame d'ici !,Wool góor gi dul Kajgaamu fii !
Appelle l'homme qui n'est pas un Kangame d'ici !,Wool góor gi dul Kajgaamu fii !
Je connais les gens qui ne sont pas des Sérignes !,Xam naa nit ñi dul Sërin !
Qu'il ne mente pas du moment qu'il ne vient pas !,Bu mu fen bi mu dul ñëw !
C'est l'homme qui n'était pas le maître de maison !,Góor gi moo dulwoon boroom kër gi !
Ceux-ci ne partent peut-être pas !,Ñii dañu demul xanaa !
Ceux-ci ne sont peut-être pas partis !,Ñii dañu demul xanaa !
Il se trouve que l'homme est de ces gens qui...,Góor gi doon na di nit koo xam ni...
L'homme voudrait voir celui qui était parti,Góor gi bëgg na gis ki demoon
"Des boeufs que tu vois dans cette ville, le plus gros appartient à ton père Alfa.","Nagi dëkk bii ŋga gis, wa ci ëpp sa baay Alfa moo ka moom."
"Des boeufs que tu vois dans cette ville, celui le plus gros appartient à ton père Alfa.","Nagi dëkk bii ŋga gis, wa ci ëpp sa baay Alfa moo ka moom."
Mais celui que je t'ai donné n'est pas mauvais non plus.,Wante woowa ma la yóot it deey bonul.
Mon salut à tout le monde mais surtout honore de ma part ceux-là que tu rencontras.,Nuyul më ñépp te maarel ma bu baax ñooña ŋga dajeeloon.
"Des gens que tu m'as présentés, celui que voici me dispose le plus à la confiance.","Nit ñi ŋga ma wàn ñépp, kii laa ci wóolu."
"Des boeufs que tu vois, celui-là est le meilleur.","Gis ŋga nag yii yépp, woowuu moo ci gën."
"Des boeufs que tu vois, celui-là tout près est le meilleur.","Gis ŋga nag yii yépp, woowuu moo ci gën."
Celui-ci est à moi mais j'ignore d'où provient cet autre-là.,"Mii maa ka moom, waaye moomule deey, xawma fu mu bokk."
Celui-ci est à moi mais j'ignore d'où provient cet autre-là près de toi.,"Mii maa ka moom, waaye moomule deey, xawma fu mu bokk."
Quels chevaux voulais-tu et lequel as-tu pris ?,Yan fas ŋga bëggoon ak wan ŋga japp ?
"Les moutons sont peut-être déjà arrivés, mais j'en n'ai encore vu aucun.","Xëynë xar yi ñëw nañu, wante gisaguma wenn."
Aucun de tes neveux n'est aussi paresseux que celui-là.,"Sa jarbaat yi, jenn gënu kë ci tayel."
Tu as vu celui-ci ?,Gis ŋga kooku ?
Tu as vu celui-là lequel ?,Gis ŋga kookuu kan ?
Tu as vu celui-là ?,Gis ŋga kookale ?
Tu as vu ceux-là lesquels ?,Gis ŋga ñooñale ñan ?
C'est le lion qui a mangé entièrement celui-là,Gaynde gee lekk moomu mépp
Tu aurais conversé avec qui d'autre ?,Waxtaan ŋga ag keneen kookule kan ?
La présence de celui-là même ne justifie pas qu'on vienne,Taxawaayu kooka sax taxul nëw
Les autres mêmes ne sont pas si fameux !,Ñéneen ñi sax demewuñu noonu !
Tous ceux-là ne sont pas partis,Ñooñu ñépp woon demuñu
"Tous ceux-là, dont il fut question, ne sont pas partis",Ñooñu ñépp woon demuñu
"De toute manière, quelle que soit ta façon d'agir, c'est bien !",Népp noo defe baax na !
"L'endroit, où l'homme est parti, est beau.","Foofu, góor gi dem, fu rafet la."
Là où l'homme est parti est beau.,Foofu góor gi dem fu rafet la.
Partout où il ira la paix descendra là.,Fépp fu mu jëm foofu jàmm dana fa wacc.
"Partout où il descend, là paix descendra.",Fépp fu mu jëm foofu jàmm dana fa wacc.
"Quiconque s'en va, celui-là est un froussard.","Képp ku dem, kooku raggal la."
"C'est quelqu'un que j'apprécie, celui qui est parti !",Kooku dem ku më bëgg la !
"Celui qui est parti, c'est quelqu'un que j'apprécie !",Kooku dem ku më bëgg la !
"En fait, le monde a changé de nos jours.","Moom daal, léegi addina dafa soppeeku."
Mais ce matin il y avait du soleil pourtant !,Mondé ci subë dafa naajoon !
Du reste la générosité est une bonne chose dans la vie.,Te dey addina laabiir dafa ci baax.
C'est vous-même qui étiez là à l'intérieur.,Yéen ñi ci bir foofule lawoon.
Vers ceux qui sont debout là-bas,Ca ñoom noonule taxaw
"Tout ce verbiage, c'est pour que tu ne viennes pas.","Wax ji yépp, bañ-ŋga-ñëw la."
"Tout ce bavardage, c'est pour que tu ne viennes pas.","Wax ji yépp, bañ-ŋga-ñëw la."
Le fait que tu ne viennes pas est préjudiciable.,Ŋga bañ ñëw rafetul.
S'agiter simplement ne suffit à rien résoudre.,Di tel-teli doŋŋ taxul sotal dara.
La femme et l'homme sont de haute taille.,Jigéen ji ag góor gi ñjool lañu.
Les femmes et les hommes sont de haute taille.,Jigéen ñi ag góor ñi ñjóol lañu.
L'homme n'apprécie pas votre cuisine du Saloum.,Góor gi soppul seen lekku Saalum yooyu.
Ahmet a vendu le pur-sang que David possédait.,Amet jaay na naaru-góoru Daawuda wa woon.
Cire a prié pour Oumar qui se tient-là.,Siré ñaanal na Umar mi taxaw.
"Le marabout implora qu'il fût dans la situation de quelqu'un qui aurait fait don de sa fortune, pour être en mesure de demander l'aumône.",Sëriñ bi ñaan na mayewoon alalam ji ba mënkóon yalwaan.
Je te confie celui-là.,Deŋk naa la boobule woon.
Je te confie celui-là dont il fut question au passé.,Deŋk naa la boobule woon.
L'homme t'a dit ici il y a un instant : dehors !,Góor gi nee na la fi saŋx : ci bitiMark[ !] !
L'homme t'a dit ici il y a un instant de sortir.,"Góor gi nee na la fi saŋx, ŋga dem ci biti."
L'homme fit : pouah !,Góor gi ni : cam !
L'homme a donné quelque chose à quelqu'un.,Góor gi may na nit dara.
L'homme a donné quelque chose à quelqu'un.,Góor gi may na dara nit.
L'homme a tenu aux enfants de bons propos.,Góor gi wax na xale yi wax ju rafet.
Tu confies à un enfant un travail qui eût été beau.,Deŋk ŋga xalel liggéey bu rafetkon.
L'enfant n'a rien donné à celui-ci.,Xale bi mayul dara kii.
L'enfant n'a rien donné à celui-ci.,Xale bi mayul kii dara.
Donne le travail à un autre !,Joxal kenn liggéey bi !
Donne le travail à un autre !,Joxal liggéey bi kenn !
Donne un à chacun !,Mayal ñépp benn !
Donne un à chacun !,Mayal benn ñépp !
Les enfants alors se fâchèrent.,"Xale yi, foofu nag, ñu mer."
"« Me voici, regardez-moi » n'est pas le fait d'un homme serein.","Maa ŋgii gis leen ma, du jëfu nit ku yiw."
« J'ai été » ne nous suffit pas,Dem naa doyunu
"Prête à cet autre qui n'eût pas été, mon ouvrage !","Abalal keneen ki demkoonul ki, sama téeré bi !"
Je ne t'aurais rien répété.,Waxati ma la koon dara.
Je ne te répéterai plus jamais rien.,Waxati ma la koon dara.
Vers cet autre qui est devant la porte de la maison.,Ci keneen ki ci buntu kër gi.
Vous êtes des juges en vertu de quel droit ?,Attekat ŋgeen ci ban yoon ?
C'est celui-là même devant le seuil de la maison.,Moom mile ci buntu kër gi la.
Ne sois pas aussi impoli que cet individu !,Bul yaréediku niki waa jii !
Tu as discuté avec tous sauf avec ceux-là.,Waxtaan ŋga ag ñépp gannaaw nooñii.
L'homme n'a rien mangé avec la main.,Nit ki lekkul dara ak loxoom.
L'homme est allé aux champs.,Góor gi dem na ca tool ya.
L'homme est allé aux champs.,Góor gi dem na tool ya.
L'homme a frappé la vache avec un bâton.,Nit ki dóor na nag wi ak bant.
L'individu respire avec son nez.,Waa ji day noyyee ak bakkan.
L'individu parle avec son nez.,Waa ji day waxe bakkan.
Il lui a amené du fourrage au champ.,Yobul na ka ŋgooñ tool ya.
Il lui a amené du fourrage au champ.,Yobul na ka ŋgoon ca tool ya.
Il a amené à l'homme un mouton chez lui.,Yobul na góor gi xar kërëm.
Il y amena un mouton pour l'homme.,Yobul na fi xar góor gi.
Alors le roi Guelwar s'immobilisa.,"Noona Gelwar bi, buur bi, daldi ni tekk."
"Viens pour Moussa, lamane de ce pays !",Ñëwël ndax Musaa lamaanu réew mi !
Les femmes mariées et les jeunes filles viendront,Jéeg yi ak jaŋx yi it dañu ñëw
La femme et l'homme non plus ne désirent s'entendre,Ndaw si ak waa ji itam dañu bëggul déggoo
Tes parents et tes amis viendront,Sa xarit yi ag sa mbokk yi danañu ñëw
Il a donné à l'enfant et à sa mère leur part.,Jox na doom ji ak yaayam séen wall.
Il a cherché à l'intérieur et à l'extérieur aussi.,Set na ci biir ak ci biti itam.
Je t'ai vu,Gis naa la
Je t'ai vu avec lui !,Gis naa la ak moom !
Je t'ai vu avec lui !,Gis naa la yaw ak moom !
Je t'ai vu avec lui !,Gis naa la yaak moom !
"Homme, lion, boeuf, allaient de concert.","Nit, gayndé, nag, àndoon nañu fi."
"Homme, lion, boeuf... allaient de concert.","Nit, gayndé, nag... àndoon nañu fi."
"Les enfants ont cherché à l'intérieur, à l'extérieur, mais n'ont rien trouvé.","Xale yi set nañu ci biir, ci biti gisuñu dara."
"Homme, lion, mouton et hyène, ne vont pas ensemble.","Nit, gaynde, xar, ak bukki duñu ànd."
"Il lui a donné le lièvre, ses petits et leurs oreilles.","May na ka lëg, doomam ak nopp ya."
"Regarde à l'intérieur, à l'extérieur, en bas et en haut.","Séetal ci bir, ci biti, ci suuf ak ci kaw."
Et pourtant l'homme est dur à la tâche.,Moontin góor gi jambaar la lool ci liggéey bi.
Les femmes n'ont été à Saint-Louis jusqu'ici.,Jigéen ñi demuñu Ndar ba tày.
C'est un homme gentil.,Nit ku baax la.
C'est un homme gentil.,Nit la ku baax.
C'est un messager que cherche l'homme.,Ndaw la góor gi di wut.
"Que tu partes, c'est ce que désire l'homme.","Ŋga dem la, góor gi bëgg."
Chez celui qui est venu et qu'on a reconnu.,Ci ki ñëw ba ñu xammee ka.
L'homme peut-il partir jusqu'à ce qu'il vienne ?,Góor gi dem ba mu ñëw ?
L'homme doit s'en aller jusqu'à ce que les enfants reviennent.,Na góor gi dem ba xale yi yeksi.
L'enfant dit d'entrer pour qu'il vous voie.,Xale bi ne ŋgeen dugg mu gis leen.
C'est ce que tu as dit que la jeune femme préfère.,Li ŋga wax la ndaw si taamu.
Le désir non exaucé de vous voir partir.,Bëggóon ŋgeen dem rekk.
L'homme soutient que les enfants y eussent été.,Góor gi nee xale yi demkoon nañu fa.
"Cet homme qui vint autrefois, le voilà !","Góor googule ñëwóon, mi ŋgi !"
J'ai donné le livre à l'homme qui est venu.,Jox naa téere bi góor gi ñëw.
J'ai prêté le livre à cet homme parti.,Abal naa téere bi góor googule gi dem.
C'est tout ce qui est beau qui séduit cet homme.,Lépp lu baax la góor gii bëgg.
Cet autre qui est sorti n'est pas encore arrivé !,Keneen kooku génn yeksiwul !
Il l'a donné à quelqu'un d'autre de très actif.,Jox na ka keneen ku sawar.
Je l'ai donné à quelqu'un de meilleur que lui.,May naa ka keneen ku ka gën.
"Avec celui-là, afin qu'il ne soit pas seul !","Ci kooku, ndax mu wettëliku !"
Voilà l'homme ainsi nul ne bougera !,Góor gaa ŋgoogule ndax kenn bañ génn !
C'était ceux-là même jusqu'à ce qu'il parte.,Ñawoon la ba bi mu fiy joge.
C'est là jusqu'au moment où nous trouverons un autre lieu.,Foofu la ba ba ñuy gis feneen.
C'est là jusqu'à ce qu'on trouve un autre endroit.,Ci fii la ba ba ñuy gis feneen.
Aie assez de sérénité pour conserver ta dignité !,Amal ŋgor ba mën nekk nit !
"C'est Fatim, si on va au fond des choses !",Faatim la soo demee !
"C'est Fatim, peut-être !",Faatim la soo demee !
C'est peut-être Fatim !,Faatim la soo demee !
"Si on va au fond des choses, c'est Fatim !","Soo demee, Faatim la !"
"C'est Fatim, si on va au fond des choses !","Soo demee, Faatim la !"
C'est peut-être Fatim !,"Soo demee, Faatim la !"
C'est peut-être un lion !,"Gaynde la, ku dem !"
Je crois que c'est l'homme !,"Góor gi la, yaakaar naa !"
"Il est entrain de parler, peut-être !","So demee, mi ŋgiy wax !"
Il est peut-être entrain de parler !,"So demee, mi ŋgiy wax !"
"Ici alors, si tu refuses !","Soo bëggul, ci fii kóon !"
C'est celui-là peut-être !,"Soo demee, kookule la !"
C'est l'autre je crois !,"Defe naa, keneen kii la !"
Je crois que ce n'est pas celui-ci !,"Du kii, defe naa !"
Qu'il parte s'il ne veut pas !,"Su bëggul, na dem !"
Je crois qu'il ne viendra pas !,"Du ñëw, defe naa !"
L'homme est parti je crois !,Ma defe góor gi dem na !
C'est l'homme qui part je crois !,Ma defe góor gii dem la !
"Retourne au centre de Saint-Louis, si tu veux.","Dellu biir Ndar, soo bëggée."
"Si tu veux, retourne au centre de Saint-Louis !","Dellu, soo bëggée, biir Ndar !"
"C'est l'homme qui a dit qu'il est là, certainement !","Góor gee ni mi ŋgi fi, soo demee !"
"Certainement, c'est l'homme qui a dit qu'il est là !","Soo demee, góor gee ni mi ŋgi fi !"
"C'est l'homme, certainement, qui a dit qu'il est là !","Góor gee ni, soo demee, mi ŋgi fi !"
"C'est l'homme qui a soutenu qu'il est sain d'esprit, peut-être !","Góor gee ni nit la, soo demee !"
Peut-être est-ce l'homme qui a dit qu'il est sain d'esprit !,Soo demee góor gee ni nit la !
L'homme a peut-être soutenu qu'il est sain d'esprit !,Góor gee ni soo demee nit la !
"C'est l'homme qui a dit que c'est celui-là, peut-être !","Góor gee ni kookule la, soo demee !"
Peut-être l'homme a-t-il dit que c'est celui-là !,Soo demee góor gee ni kookule la !
"L'homme a dit que c'est celui-là, peut-être !","Góor gee ni kookule la, soo demee !"
Ta mère promet de revenir si tu vas jusqu'au bout.,Sa yay nee soo yeggee dana dellusi.
Ta mère dit qu'elle reviendra si tu vas jusqu'au bout.,Sa yay nee dana dellusi soo yeggee.
"Chez les Sérère, les Peul, les Niominka...","Ci Séeréer si, ci Pël yi, ci Ñomiŋka yi..."
"Chez les Peul, les Sérère, et les Niominka.","Ci Pël yi ag ci Séeréer si, ag ci Ñomiŋka yi."
"Alors l'homme reconsidéra la chose, reconsidéra l'affaire.","Noona góor gi seet lëf ki, seetat mbir mi."
Tu as été et il a été et moi aussi j'ai été.,"Dem ŋga, te dem na, te dem naa."
Je veux un peu d'argent de toi,Bëgg naa tuuti xaalis ci yaw
"Alors l'homme entra, les enfants le virent, il s'assit, tous s'assirent.","Noona góor gi dugg, xale yi gis ka, mu toog, ñépp toog."
"Je souhaite que les hommes viennent, que les enfants viennent et que les femmes s'asseyent !","Bëgg naa góor ñi ñëw, xale yi ñëw, jigéen ñi toog !"
"Il dit que ce Monsieur est un homme, il est noble, il est brave","Nee waa jii gor la, goor la, jambe la"
"Je crois que ce n'est pas celui-ci, ce n'est pas celui-là","Defe naa du kookuu, du kookee"
"Vas-y pour qu'il vienne, pour qu'il ne soit plus fâché !","Demal ndax mu ñëw, ndax mu meddi !"
"Viens pour que les enfants soient des travailleurs, soient des braves !","Ñëwël ndax xale yi di ay liggéeykat, di ay jambaar !"
"Vas-y pour que ce soit autre chose, que ce soit ailleurs !","Demal, ndax mu di, leneen, mu di feneen !"
Il viendra que tu veuilles ou non !,Dana ñëw ŋga bañ dem ŋga dem !
Ce matin ou ce soir c'est moi qui suis ici !,"Tày ci suba, tày ci ŋgoon ma fiy nekk !"
Ce matin ou ce soir c'est moi qui suis ici !,"Maa fiy nekk tày ci ŋgoon, tày ci suba !"
"Je veux que tu viennes, qu'il refuse de partir s'il n'y a pas de soleil !","Bëgg në ŋga ñëw, mu bañ dem su nëjul !"
"Je veux, si vous avez fini, que tu viennes et qu'il parte !",Bëgg naa ŋga ñëw mu dem su ŋgeen noppée !
Je veux que tu viennes le matin à cinq heures dans la fraîcheur !,Bëgg në ŋga ñëw ci subë ci juróomi waxtu ci sedd bi !
Je veux que tu viennes le matin à cinq heures dans la fraîcheur !,"Bëgg naa ci juróomi waxtu, ci subë, ŋga ñëw !"
"Je croyais que tu irais, ce matin, ce jour... !","Defewoon na, ci subë si, ci bes bi, daa dem !"
"Je croyais que tu irais, ce matin, ce jour... !","Defewoon na, daa dem, ci bes bi ci subë si !"
L'homme veut que tu ailles et qu'il vienne.,Dans góor gi bëgg na ŋga dem te mu ñëw.
Tu as été et il est venu.,Dem ŋga te ñëw na.
Que l'homme parte et que les enfants entrent !,Góor gi dem te xale yi dugg !
L'homme souhaite que tu partes et que les enfants restent.,Góor gi bëgg na ŋga dem te xale yi toog.
Il demande que la femme vienne et que lui il reste.,Ne jigéen ji ñëw te mu toog.
Je croyais que l'homme était mûr et que la femme était saine d'esprit !,Defewoon naa góor gi mag la te ndaw si nit la !
Je croyais que l'homme c'était cet autre et que l'enfant c'était celui-là !,"Defewoon naa góor gi kenn ki la, te xale bi kooku la !"
Vas-y afin qu'il vienne et aussi afin qu'il sorte !,Demal ndax mu ñëw ndax it mu génn !
"Que tu partes ou que tu ne partes pas, il viendra.","Soo demee ag soo demul itam, dana ñëw."
Que tu partes ou que tu ne partes pas il viendra.,Dana ñëw soo demul ag soo demee itam.
Il est venu hier et aujourd'hui.,Ñëw na demb yépp ag tay.
"Il veut, lorsque tu iras que lui, il revienne et que l'homme aussi revienne.","Bëgg na soo demee, mu dellusi te góor gi ñëw."
"Il veut que l'homme vienne et que lui, il revienne si tu pars.",Bëgg na góor gi ñëw te mu dellusi soo demee.
On croyait que tu allais partir matin et soir !,Dañu defewoon ni daa dem ci subë ag ci ŋgoon yépp !
On croyait que tu allais partir matin et soir !,Dañu defewoon ci ŋgoon ag ci suba yépp da dem !
Les hommes sont des paresseux et les femmes ne savent pas écouter.,Góor ñi dañu tayel te jigéen ñi du ñu deglóo.
Les enfants veulent venir et les adultes souhaitent que vous partiez.,"Xale yi bëgg nañu dikk, te mag ni ñaan nañu ŋgeen dem."
J'ai vu l'homme qui était parti à Saint-Louis et auquel tu prêtas ta pirogue.,Gis naa góor googu demoon Ndar te ŋga abaloon ka sa gaal.
J'ai vu cet homme qui parlait et qui était assis par terre.,Gis naa góor gi doon wax te toogoon ci suuf.
C'est l'homme qui est parti ou bien ce sont les enfants qui se sont tus ?,Góor gee dem walla xale yee noppi ?
Ce sont les enfants qui ont demandé ou les adultes qui ont voulu que tu partes ?,Xale yee ñaan walla mag née bëgg ŋga dem ?
Va à Saint-Louis pour qu'il puisse venir ou qu'il envoie quelqu'un !,Demal Ndar mu mën ñëw walla mu yonnée !
Le cercle se forme ou je m'en vais !,Géew bi day taxaw walla ma dem !
Ou l'homme est parti ou les enfants sont assis.,Góor gee dem mba xale yee toog.
Ton père te demande de partir ou de rester à la maison.,Sa baay né ŋga dem mba ŋga nibbisi.
L'homme est parti mais les enfants ne le sont pas.,Góor gi dem na waaye xale yi demuñu.
Ton père n'aime pas que vous sortiez et que vous vous baladiez.,Sa bay bëggul ŋgeen di génn ag di wëndéelu.
Je veux que tu partes et aussi que tu te taises !,Bëgg naa ŋga dem te it ŋga noppi !
Il t'a fait un cadeau pour que les enfants soient contents et que toi aussi tu les accompagnes.,May na la ndax xale yi beg te it ŋga ànd ak ñom.
Le convoyeur doit chercher où passer et aussi comment se cacher.,Jëgg day wut fu mu jaar ag itam na mu laqoo.
La femme pria pour que les enfants arrivent et aussi pour que leur père soit dans les lieux.,Jigéen ji ñaan na ndax xale yi agg te itam seen baay nekk fa.
Il veut que tes parents viennent et surtout qu'ils le payent.,Bëgg na sa waajur ñëw te nak ñu fay kà.
"L'homme est parti pour que vous veniez sans que personne, surtout, ne le soupçonne.",Góor gi dem na ndax ŋgeen ñëw te nak kenn bañ leen foog.
Allez pour que l'arachide arrive et qu'enfin les ventes marchent une fois pour toutes !,Na ŋgeen dem ndax gerte gi ñëw te nak ñjaay mi jar benn yoon !
Il ne refusera pas si tu acceptes et aussi t'engages dans le travail.,Du bañ boo naŋgoo ag it boo yaboo ci liggéey bi.
Il ne refusera pas si tu acceptes et aussi si tu t'engages dans le travail.,Du bañ boo naŋgoo ag it boo yaboo ci liggéey bi.
Il espérait que les gens d'âge n'en seraient pas arrivés là et aussi que les enfants étaient absents.,"Yaakaaroon na ni, mag ñi du ñu ci agg foofu te it xale yi nekkunu fi woon."
La dame voudrait bien que vous ayez mais aussi que vous donniez.,Jigéen ji bëgg na ŋgeen am waaye it ŋgeen di maye.
La dame voudrait bien que vous ayez des richesses mais aussi que vous donniez.,Jigéen ji bëgg na ŋgeen am waaye it ŋgeen di maye.
Que personne n'est parti,Kenn demul mbaa
J'espère que personne n'est parti,Kenn demul mbaa
Que personne n'est parti,Mbaa kenn demul
J'espère que personne n'est parti,Mbaa kenn demul
