french,wolof
"Si tu le saisis à mains nues, tu ne le referas plus jamais.","Soo ko jàppee ak loxo neen, dootuloo ko def ba faw."
"Avant de balayer, tu époussetteras les miettes de pain qu'il a fait tomber sur la chaise.","Bala ngay bale, nanga faxas ruusiti mburu yi mu waddal ci siis bi."
La poule picorera les miettes tombées.,Ganaar gi dina for faxasit yi.
Astou a quitté son domicile conjugal.,Astu dafa fay.
Le fait d'être un enfant n'empêche pas d'avoir de la détermination.,Nekk gune du tee am-fayda.
C'est pour des propos sans importance qu'il m'appelait.,Wax ju ñàkk-fayda la ma doon wooye.
Ils étaient partis pour essayer de ramener Astou à son foyer conjugal.,Dañu demoon ngir jéema fayli Astu.
Ils ont dansé toute la nuit.,Dañu fecc guddi gi yépp.
"Dans un pays, quand il arrive que la reine danse, les courtisans ne doivent pas se faire scrupule à esquisser quelques pas.","Am réew, su fa lingeer dee fecc, ku fay woyaan doo rusa yaŋas."
Dis-lui d'achever de remplir le seau !,Ne ko mu feccali siwo bi !
Qui a dénoué le paquet ?,Ku fecci ëmb bi ?
Se défaire de ses relations.,Fecci kóllëre.
Noue-le bien de peur qu'il ne se dénoue !,Fas ko bu baax bala muy fecciku !
"La seule prière qui vaille la peine d'être faite, c'est que Dieu raffermisse notre foi.","Li mëta ñaan, mooy Yàlla féddali sunu ngëm."
C'est l'alcool qui a causé ta maladie.,Sàngara see waral sa feebar bi.
Je viendrai te voir dans quelques jours.,Dinaa la seetsi feek i fan.
"Il dit que tant qu'il n'aura pas d'emploi, il ne se mariera pas.","Mu ne feek amul liggéey, du takk jabar."
"Nous nous sommes croisés là-bas par hasard, il m'a annoncé le baptême ; autrement, je n'aurais pas été au courant.","Danu fa feeltoo, mu yégal ma génte li ; lu ko moy, naru ma ko woon yég."
Sa belle-soeur danse avec elle par courtoisie.,Njëkke laa ngi koy feelu.
"Leur slogan, c'est « Changer ».",« Soppi » mooy seen feem.
La lune est apparue.,Weer wi feeñ na.
La clef a été retrouvée.,Caabi ji feeñ na.
C'est Dieu qui fait apparaître la lune et qui la cache.,"Yàllaay feeñal weer wi, di ko làq."
C'est Omar qui a retrouvé la clef.,Omar a feeñal caabi ji.
Ce médicament est bon pour un enfant qui fait ses dents.,Garab bii baax na ci gone guy feeñal.
La Vierge Marie est apparue à Bernadette ici plusieurs fois.,"Maryaama, Xiig bi feeñu na Bernadet fii ay yoon-i-yoon."
"Je lui ai révélé mon identité, il s'est jeté sur moi, et a dit qu'il allait m'héberger.","Dama ko feeñu, mu song ma, ne dafa may dalal këram."
Prête-moi ton fer à repasser !,Abal ma sa feer !
Ne rejette pas sur moi l'eau que tu as dans les narines.,Bul féeru ci sama kow.
C'est moi qui ai dépouillé mon mouton de la Tabaski.,Maa fees sama xarum Tabaski.
La bassine est pleine.,Paan bi fees na.
Il y a des militaires partout dans la ville.,Soldaar saa ngi fees ci dëkk bi.
Ne remplis pas la bassine !,Bul feesal paan bi !
Dirige-le vers le vent !,Féetale ko ci ngelaw li !
C'est à lui qu'on a attribué cette tâche.,Moom lañu féetale sas woowu.
Ma maison est située à l'ouest de la mosquée.,Sama kër a ngi féete jàkka ji sowu.
J'ai la charge de la cuisine.,Maa féetewoo waañ wi.
"Ça, si tu le fais, ce sera pour mettre la zizanie entre tes épouses.","Loolu de, soo ko defee, féewale say jabar."
Ils sont en désunion actuellement.,Dañu féewaloo fi mu ne.
"Aujourd'hui, je suis libre, nous pouvons aller à la plage.","Tey, féex naa, mën nañu dem tefes."
Il fait frais le soir.,Dinay féex ci ngoon gi.
"Aujourd'hui, mon mal de tête est allégé ; hier ça faisait très mal.","Tey kay, sama bopp bi féex na ; démb dafa doon metti bu baax."
Ton ami est pour le moins sans-gêne.,Sa xarit bi moom dafa rekk féex.
Ne te complique pas la vie.,Féexalal sa àdduna.
Je prends l'air sur la terrasse.,Maa ngiy féexlu ci peroŋ bi.
Je ne sais pas nager.,Mënuma féey.
Reste là-bas pour barrer la route à la poule.,Desal foofu feg ganaar gi.
Elle dit que ce qu'elle tissait est achevé.,Mu ne la mu doon ràbb fég na.
"Demain Astou finira son tour, ainsi elle pourra te tresser.","Ëllëg, Astu fégal bu ko defee, dina la mana létt."
Tu mettras de côté deux sacs de mil.,Na nga fegg ñaari saaku dugub.
Va frapper à sa porte.,Demal fëgg buntam.
Ne secoue pas la natte ici.,Bul fëggës basaŋ gi fii.
Va te secouer dehors.,Demal fëggësu ca biti.
Il vend de la friperie.,Dafay jaay fëgg-jaay.
Mets-toi à l'écart pour laisser passer la voiture.,Feggul ba saret bi jàll.
Mieux vaut prévenir que d'attendre que la maladie se soit installée pour aller voir le docteur.,Fegu moo gën xaar ba jàngoro ji dikk ngay seeti doktoor.
Celui à qui Dieu lance une flèche ne pourra pas la parer.,"Ku Yàlla sànni fitt, doo ko mëna fegu."
C'est sur le bouclier qu'il a frappé.,Ci fegu gi la dóor.
"Quand il viendra, tu lui diras d'élaguer les arbres.","Bu dikkee, nga ne ko mu fej garab yi."
"Tout ce qu'elle ramasse, elle l'émiette et le donne à ses poussins.","Lu mu for, fejat ko, jox i cuujam."
Il s'est démené jusqu'à la mort.,Fëj-fëji na ba dée.
Il est ventru.,Dafa fëjj.
Il arrive que tu comptes sur quelqu'un qui ne peut pas régler ton problème.,"Dinga yaakaar nit, fekk mënul faj sa soxla."
Je l'ai trouvé qui m'attendait.,Maa ngi ko fekk mu may xaar.
Pourtant c'est ici qu'il a ses origines.,Ndaxam fii la fekk baax.
"S'il y est, je le lui dirai.","Su fekkee ne mu nga fa, dinaa ko ko wax."
"Si tu ne tiens pas bien ton sac, on l'arrache.","Soo téyewul sa saak bu baax, ñu fëkk ko."
Je suis originaire du Sine.,Maa ngi fekk baax Siin.
J'ai assisté à la conversation.,Fekke naa waxtaan wi.
"Ce grand champ, si tu le cultives, puisses-tu y survivre !","Tool bu réy bii dey, soo ko bayee, Yàlla na nga ko fekke !"
Ne va pas le trouver !,Bu ko fekki !
"Quand il aura besoin de moi, il viendra me trouver.","Bu ma soxlaa, dina ma fekksi."
"Si nous causons, tu abonderas dans mon sens.","Su nu waxtaanee, dinga ma fekksi."
Tu m'as heurté et tu ne t'en es pas rendu compte.,Fël nga ma te yéguloo ko.
"L'avenir, si en marchant une souche te fait trébucher, coupe-la !","Soo deetee dox ba ëkk fël la, danga koy gor !"
"Quand ils se ruèrent l'un sur l'autre, on leur céda la place.","Ba ñu fëlaxoo, dañu leen xéjal."
"Si pourquoi, chaque fois que tu as fini de laver le cheval, va-t-il se rouler dans le sable ?","Lu-tax, boo sangee fas wi ba-noppi rekk, mu fëlëñu ci suuf ?"
"Je te parle de billet pour La Mecque, tu fais digression.","Maa ngi lay wax paasu Màkka, ngay fëlëtal."
"Le lapin déboucha et, à l'instant-même, je déchargeai mon fusil.","Lëg gi dafa fëll rekk, ma soqi."
Qu'est-ce qui a ébréché ta dent ?,Lu fell sa bëñ ?
Ma dent est fêlée.,Sama bëñ dafa fell.
Chaque éclat doit coûter cinq mille francs.,Fellit bu nekk war na jar junni.
Il n'y a pas de puces à Kaolack.,Kawlax amul fel.
Il ment.,Dafay fen.
"Chaque fois que je te rappelle la chaîne que tu m'as promise, tu t'en sors en faisant une digression.","Saa su ma la fàttalee ceen gi nga ma dig, nga fenantal ba génn ci."
C'est de cette affaire qu'on débattait sur la place publique.,Mbir ma lañu doon fénc.
Attends que le boubou soit quasi sec pour le repasser !,"Xaaral ba mbubb mi fendi, nga fudd ko !"
Laisse-le avec sa grand-mère jusqu'à ce qu'il soit plus solide !,Bàyyi ko ci maa-mam ba mu gëna fendi !
Je ne connais pas d'autre endroit.,Xamuma feneen.
Cherche ailleurs !,Wutal feneen !
"Cette planche est vermoulue, cherches-en une autre !","Xanq wii dafa fënëx, wutal beneen !"
Le soleil s'est levé.,Jant bi fenk na.
Il lui a donné un coup de hanche et il est tombé au loin.,"Dafa ko fenku, mu daanu fale."
"L'un des endroits est blanc, le reste rouge.","Fenn fi dafa weex, li ci des xonq."
Je l'ai vu quelque part.,Gis naa ko fenn.
Je n'irai nulle part.,Fenn laa dul dem.
C'est lui qui a composé le chant.,Moo fent woy wi.
"Aujourd'hui, j'ai passé la journée à récolter des fibres d'écorce de baobab.","Tey, dama yendoo fent."
Nous avons une réunion des compositeurs.,Danu am ndajeb fentaakoon.
Quiconque l'entend sait que ce sont des mensonges.,"Ku ko dégg, xam ne ay fen la."
"Partout où tu vas, il y est.","Fépp foo dem, mu nga fa."
Ramasse les grains et donne-les aux poules !,"Foral fepp yi, jox ko ganaar yi !"
Attends que les oiseaux soient entrés dans le piège pour tirer la corde !,"Xaaral ba picc yi dugg ci fiir gi, nga doora féq buum gi !"
Est-ce donc que tu voudrais défoncer le bol ?,Xanaa danga bëgga fëq bool bi ?
Le bol est troué au fond.,Bool bi dafa fëq.
Tu dépasses les bornes.,Sa raxas dafay fëq ndab.
"Ils suivirent l'étoile qui s'était levée et parvinrent ainsi à l'endroit où Jésus, le nouveau-né, était couché.",Ñu topp biddiw ba feq ba àgg ca bërëb ba liir ba Yéesu tëddoon.
"Alors Hérode fit venir les mages en secret, les interrogea discrètement pour savoir avec précision à quel moment l'étoile était apparue.","Ci kow loolu, Erod woolu borom xam-xam ya ci kumpa, di leen ceddowu ngir xam bu wóor kañ la biddiw bi feq."
On attend l'apparition de la lune.,Féqte weer wi lañuy xaar.
"Si elle se débat ainsi, je ne pourrai pas la tresser.","Suy féqu nii, duma ko mëna létt."
Quand est-ce que l'enfant a été sevré ?,Kañ la xale bi fer ?
La marée est basse.,Géej gi dafa fer.
Cet enfant a la diarrhée.,Xale bii dafa fër.
Je veux sevrer Marie Emilie vendredi.,Dama bëgga feral Mari Imili àjjuma.
Je ne peux pas rester assis longtemps en tailleur.,Mënumaa fereŋlaayu lu yàgg.
Prête-moi le coupe-coupe pour que j'élague la branche !,"Abal ma jaasi ji, ma feret banqaas bi !"
Mets une ceinture de perles à ton enfant !,Takkalal sa doom fer !
La fermeture à glissière est cassée.,Fermtiir bi dafa yàqu.
Le fourneau fait des étincelles.,Furno baa ngiy ferñent.
C'est l'étincelle qui l'a brûlé.,Ferñent wee ko lakk.
Vivre d'une seule nourriture entraîne une carence de vitamines.,"Dëkke wenn ñam, dafay indi tumuraankeg ferñent."
"L'oiseau s'envola en faisant un bruit de battement d'ailes, et se percha sur l'arbre de la place publique.","Picc ma ne fërr naaw, tag ca garab ga ca pénc ma."
"Elle cachait sa grossesse, mais maintenant c'est apparent.",Dafa doon nëbb biiram bi wànte léegi dey fés na.
"Là-bas, celui qui veut achète un fusil.","Foofa, ku mu neex jénd fetal."
"La parole est comme une décharge de fusil, si elle s'échappe, il est trop tard pour la rattraper.","Wax, soxu fetal la, su rëccee, dabu ko wees."
C'est quand je frottais la pièce de linge que mon ongle s'est cassé.,Bi may fete la sama we damm.
Sais-tu tresser une palissade de case ?,Mën ngaa feteñ ?
Tu dois renouveler la palissade de la case.,War nga beesal feteñ wi.
Le fourneau crépite.,Furno baa ngiy fet-feti.
Ma blessure me lance.,Sama gaañu-gaañu baa ngiy fet-feti.
Les fruits éclatent quand ils sont mûrs.,Doom yi dañuy fett bu ñu ñoree.
C'est un scorpion qui l'a piqué.,Jiit a ko fett.
Je lui ai décoché deux flèches.,Fett naa ko ñaari yoon.
Beaucoup de mots wolof sont sur le point de tomber dans l'oubli.,Baati wolof yu baree ngiy bëgga fëtt.
"Je refuse, je n'irai pas.","Maa fétt, duma dem."
"Si tu le laisses, ça va se détendre comme une flèche.","Soo ko bàyyee, mu fettax."
Le scorpion pique.,Jiit dafay fette.
Ils apportaient des flèches à la guerre.,Ay fett lañu daan yóbbu xare.
"Une flèche, quand tu l'as décochée, elle ne revient pas.","Fett, boo ko sànnee, du dellusi."
"Quand il l'a su, il est vite parti en courant.","Ba mu ko yégee, dafa fëx."
"Laisse-le marcher, ne le fais pas galoper !","Bàyyi ko mu dox, bu ko fëxal !"
Il faudra trouver le moyen de partir avant la nuit.,Nanga fexe dem balaa guddi.
C'est contre toi qu'ils manigancent ; tu ferais mieux de prendre tes dispositions.,Yow lañuy fexeel ; boo yeboo jóg.
Il lui a payé ce qu'il lui devait.,Fey na ko li mu ko ameeloon.
Va éteindre le fourneau !,Demal fey furno bi !
"Je l'ai salué, il m'a salué en retour.","Dama ko nuyu, mu fey ma."
"Si cela dépendait de moi, tu ne lui réclamerais pas ces cinq mille francs.","Su doon sama sago, doo ko feyyu junni boobu."
"Si tu me frappes, je me vengerai bien sûr.","Soo ma dóoree, ma feyyu kay."
On perçoit les salaires demain.,Suba lañuy feyyu.
Il n'est pas ici.,Nekku fi.
Ñów il n'y venait que la nuit.,Guddi rekk la fi daan.
La personne l'écouta puis détala.,Nit ka déglu ko ba-noppi daldi fiddi.
Cherche une ficelle et attache-me !,"Wutal fidiwël, takk ko !"
Ton mouton est insatiable.,Sa xar mi dafa fifi.
Il m'a rendu un franc.,Fiftin la ma delloo.
Il n'a pas un sou.,Amul fiftin.
J'ai tendu un piège à la souris pendant trois jours.,Fiir naa jinax ji ñetti fan.
C'est la voiture qui a heurté le mouton.,Woto bee fiir xar mi.
Mon épouse est tellement jalouse qu'elle veut que je ne parle à personne.,Sama jabar dafa fiir ba bëggul ma wax ak kenn.
On a l'impression que tu es jalouse de ses relations avec ton époux.,Dafa mel ni danga koy fiire ak sa jëkkër.
Fais attention au piège.,Moytul fiir gi.
Je mange des poissons frits ce soir.,Fiiriir laay reere.
"Elle s'est ceint les reins, la voilà qui s'en va trouver Astou.","Fiit na ndigg li, mu ngay àkki Astu."
"Quand je vais me coucher, je noue solidement mon foulard.",Bu may tëri damay fiitu.
C'est avec du fil de fer qu'on a attaché la palissade.,Findifeer lañu yeewe sàkket wi.
On les avait opprimés mais de tout temps ils se sont rebiffés.,"Dañu leen nootoon, waaye dañu mës di fippu."
Avec tes oreilles en pagaie !,Ak sa nopp yi ni firgaatu gaal !
Déroule la corde et mesure-la !,"Firil buum gi, natt ko !"
J'enlève à Astou ses tresses.,Damay firi Astu.
Il commente bien le Coran.,Ku mën firi Alxuraan la.
Tout le plumage est en train de se déployer.,Dunq yépp a ngiy firiku.
Cette tresse est défaite.,Létt bii firiku na.
"Si tu le vois, il est bien épanoui maintenant.","Soo ko gisee, mu ngi firiku bu baax léegi."
C'est ça qui le prouve.,Lii moo koy firndeel.
Attends d'en avoir la preuve !,Xaaral ba am ci firnde !
L'alcool les rendait braves.,Sàngara si dafa leen daan fital.
Ne me tourmente pas.,Bu ma fitnaal.
Omar est quelqu'un d'expéditif ; confie le travail à quelqu'un de plus méticuleux !,Omar nitu fitna la ; santal liggéey bi ku gëna teey !
"Tu en as suffisamment sur les bras avec ta famille ; une autre épouse, cela ne ferait que de t'ajouter des soucis.","Sa njaboot gi doy na la sëkk ; jeneen jabar, dafa lay yokk fitna doŋŋ."
J'ai été en personne voir l'eau sourdre.,Maa dem ba gis ndox ma di fitti.
Je n'ai pas l'esprit tranquille.,Sama fit dalul.
C'est le courage qui fait l'homme.,Góor : fit.
Qui a lavé le carrelage du salon ?,Ku fobeere saal bi ?
Le mil a épié.,Dugub ji focci na.
Ce qui repousse dans le coeur épie au front.,"Lu jebbi ci xol, focci ci jë."
"Les batteurs n'ont pas encore commencé, ils tendent la peau des tam-tams.","Tëggkat yi tàmbaleeguñu, ñu ngiy foddat ndënd yi."
"Il est invulnérable, on ne peut ni lui trouer la peau ni la lui érafler.","Dafa tul, du bënn, du fof."
"Elle m'a griffé, voici l'écorchure.","Dafa ma gajj, fof-fof baa ngi."
"Avant de partir, nous devrions prendre des précautions.","Bala noo dem, war nanoo fogoru."
"Quand on appelle à la prière de l'aube, il se lève aussitôt qu'il est réveillé.","Bu ñu noddee fajar, dafa naan fojjet jóg."
C'est là-bas que se retrouvent toutes les femmes de mauvaise vie.,Foofa la fokat yépp di tase.
"Ñów il pleurait, disant qu'il faut absolument qu'il vienne.","Dafa doon jooy, ne fokk mu."
Le couscous sec que tu manges va gonfler dans ton ventre.,Cere ju wow ji ngay lekk dina fokki ci sa biir bi de.
"Mouille la farine, et attends que la pâte lève !","Tooyalal fëriñ bi, te xaar mu fokki !"
Attends que j'émonde la branche avant de te la donner.,"Xaaral ma folet banqaas bi, soog la ko jox."
On l'a destitué car il ne défendait pas les travailleurs.,Dañu ko folli ndax daawul taxawu liggéeykat yi.
"S'il pleut, je surseoirai à mon voyage.","Su tawee, dinaa fomm sama yoon wi."
"Après avoir lavé les assiettes, tu les essuieras.","Boo raxasee aset yi ba-noppi, nga fomp leen."
Au petit déjeuner aujourd'hui.,Fonde laa bëgga ndékkee tey je veux avoir du fonde.
"Il a une grande considération pour son ami, je ne sais pas pourquoi.","Fonk na xaritam bi de, xamuma lu-tax."
Cela m'est resté sur l'estomac.,Dafa ne fonn ci sama biir bi.
J'ai fait un noeud d'arrêt pour retenir mon gris-gris.,Dama fonn sama dàkk gi.
Je n'ai jamais été là-bas.,Mësumaa dem foofa.
"Je pense que, s'il en a le temps, il viendra.","Foog naa ne su amee jot, dina ñów."
"À voir les nuages, on pense qu'il va pleuvoir.","Soo gisee niir yi, foog ne dafay waaja taw."
Tu plaisantes ; tu sais que ce n'est pas pour ça que je te paie.,Dangay fontu ; xam nga ne lii taxul ma lay fey.
Monter la peau d'un tambour est un art.,Foor ndënd dafa am yoon.
Monsieur et madame Forage ne sont-ils pas passés par ici ?,Muse ak Madam fooraas jaaruñu fi ?
Le commerce est médiocre en ce moment.,Njaay mi dafa fooyooy fi ñu tollu.
"Ce n'est pas la peine de creuser, il faut l'arracher en le faisant osciller.","Jarula gas, danga koy foq."
Il y a des gens qui ont l'habitude de faire craquer leurs doigts.,Am na ñu tàmm foq seeni baaraam.
Ta dent déchaussée t'a enlaidi.,Sa bëñ bi foq dafa la ñaawal.
On recommande un mouton qui a perdu une dent.,Xar mu foq lañu digle.
Il a arraché l'argent.,Dafa foqarñi xaalis bi.
Ami quitte le deuil lundi prochain.,"Ami, altine biy dikk lay foqi."
"Quand il est aisé de ramasser, il devient difficile de se baisser.","Bu for yombee, sëgg jafe."
Détache les moutons pour qu'ils aillent paître !,"Tekkil xar yi, ñu fori !"
"Personne ne s'occupe du mouton, il vit de ce qu'il trouve ça et là.","Xar mi, kenn toppatoowu ko, li muy foraatu lay dunde."
J'ai failli m'assoupir.,Xaw naa for-bët.
Passe-moi mon boubou court.,Jottali ma sama forog.
Cherche-moi du lait caillé aigre.,Wutal ma soow mu forox.
"Le riz est fermenté, ne le mange pas.","Ceeb bi dafa forox, bu ko lekk."
"Le bébé n'arrête pas de péter, n'aurait-il pas mal au ventre ?","Liir baa ngiy foroxal rekk, biiram mettiwul ?"
Il ment.,Dafay foroxal.
Il a l'ouïe fine ; baisse la voix.,Dafa forox-nopp ; wàcceel sa baat.
Il a un beau cheval mais il ne s'en occupe pas.,"Am na fos wu rafet, waaye du ko toppatoo."
"Laisse les poissons, tu vas prendre une arête dans la gorge.","Bàyyil jën yi, dangay fot de."
Attendez qu'on ait débouché le caniveau avant de pouvoir à nouveau y verser de l'eau.,Xaarleen ba ñu fottarñi kaniwo bi ngeen sog faa mënatee tuur ndox.
Tous ceux qui entendent cette chanson claquent des doigts.,"Woy wi, ku ko dégg fottasu."
"S'il avait su, il n'aurait pas plaisanté avec son travail.","Su xamoon, du fowantoo liggéeyam."
Je t'ai apporté beaucoup de jouets.,Indil naa la fowukaay yu bare.
Je me suis fait une entorse.,Dama foxoj.
C'est à cause de son entorse qu'il n'est pas allé travailler.,Foxojam bee tax liggéeyiwul.
Arrête de jouer avec le riz !,Bàyyil ceeb bi ngay foye !
Il a pris son emploi à la légère.,Dafa foye palaasam bi.
Il veut abuser de toi et s'en aller.,"Dafa la bëgga foye, dem yoonam."
"Où qu'il soit, je le dégoterai.","Fu mu nekk, dinaa ko luqati."
Où va-t-il ?,Fu muy dem ?
Remets-lui le pagne pour qu'elle le repasse.,"Jox ko sér bi, mu fudd ko."
On lui a donné une bonne bastonnade.,Fudd nañu yaramam bu baax.
Allons faire les cent pas.,Nanu dem fudd sunuy tànk.
"Il s'est réveillé, il s'étire.",Yewwu na ba di fuddatu.
Je mettrai du henné à mes pieds seulement.,Samay tànk rekk laay fuddën.
Cet arbuste ressemble au henné.,Ngarab sii de fuddën lay niru.
Il a renversé ta poudre de feuilles de henné.,Këpp na sa fuddën sa.
Je vais me mettre de henné à l'occasion de la fête de ramadan.,Damay fuddënu ci korite gi.
Choisis dix de ces tomates.,Tànnal fukk ci tamaate yooyu.
"Aujourd'hui, c'est le dixième jour.",Tey mooy fukkeelu fan wi.
Il veut qu'on le nomme chef.,Dafa bëgg ñu ful ko njiit.
Puisse Dieu multiplier sa générosité dans le pays.,Yal na Yàlla ful yiwam ci réew mi.
Mon foulard s'est envolé.,Sama fulaar dafa naaw.
"Attends que je mette un foulard, on va s'en aller.","Xaaral ma fulaaru, ñu dem."
"D'un coup, il le dépeça entièrement.",Mu ni ko fuléet.
Tu devrais prendre mon affaire au sérieux.,Waroon ngaa fullaal suma mbir mi.
Il faudra mettre du sérieux à ton travail !,"Sa liggéey bi, nanga ci def fulla !"
"Il faut être ferme pour vendre du tamarin, sinon les acheteurs le finissent à force d'en goûter.","Fullaay jaay daqaar, « mbaa ma mos » jeexal ko."
Tu dépouilles d'abord le poisson.,Dangay fulli jën wi ba-noppi.
Tu te vautres par terre comme un petit enfant.,Yaa ngiy fundóoñu ci suuf si ni xale bu ndaw.
Je t'ai cherché partout.,Wut naa la fu-nekk.
"Cherche d'autres rideaux, ceux-ci ont déteint.","Wutal yeneen rido, yii dañu furi."
Il a tellement bu qu'il est devenu blême.,Naan na ba furi.
Je l'ai terrassé et j'ai terrassé celui qui voulait le venger.,"Daan naa ko, daan ki ko doon furli."
Rentre le fourneau dans la cuisine.,Dugalal furno bi ca waañ wa.
Il ne sait pas manger avec une fourchette.,Mënul lekke furset.
"Depuis que tu es mariée, tu es surexcitée.","Ba nga amee jëkkër ba tey, danga furtaag."
"Il n'est pas prudent de marcher pieds nus ici, il y a beaucoup de clous.","Furóoñu fii wóorul, dafa bare ay pont."
"Tu ne pouvais pas acheter du lait, au lieu de manger le couscous sans sauce ?","Mënuloo woon jénd meew, xanaa furóoñu cere ji ?"
Allez jouer au football dans la rue !,Demleen futbal ca mbedd ma !
Je regarde le match de football.,Futbal bi laay seetaan.
"Elle n'a pas l'habitude de piler, elle a les mains couvertes d'ampoules.","Tàmmul wol, loxoom yépp futt nañu."
Il est gonflé de colère.,Dafa mer ba futt.
Il est tout nu au milieu de la rue.,Mu ngi ne futt ci diggu mbedd mi.
"Quand la saison des pluies approchait, on curait les conduits d'eau.","Bu nawet jubsi waan, dañu daan futtali koondiir yi."
C'est une cantharide qui est à l'origine de cette cloque.,Wanq a ko def futt-futt boobu.
Ils l'ont complètement déshabillé.,Dañu ko futti ba mu set.
Va te dévêtir et viens travailler !,Demal futtiku te ñów liggéey !
Ne souffle pas sur la bougie !,Bul fuuf sondeel bi !
Il a bu le lait d'un trait.,Dafa ne fuuf soow mi.
Celui-ci est bien plus rapide.,Bilee gëna gaaw fuuf.
Surveille le lait de peur qu'il ne monte !,Xoolal meew mi bala muy fuur !
Il écume de rage.,Mu ngi mer bay fuur.
Tu feras mousser le thé.,Nanga fuural àttaaya bi.
Les enfants du quartier font une petite fête aujourd'hui.,Xaley koñ bi dañuy fuural tey.
Il t'a vendu des mangues en train de pourrir.,Ay màngo yu fuus la la jaay.
"Depuis qu'on l'a élu, il a la grosse la tête.",Ba ñu ko falee ba tey dafa fuuy.
J'ignore l'endroit qui lui conviendra.,Xamuma fuy baax ci moom.
Personne n'achètera tes pacotilles.,Kenn du jénd sa fuyuŋ-fayaŋ yi.
C'est l'enfant qui pleure qui m'a distrait.,Gone giy jooy a ma fàbbi.
"Si tu rajoutes de l'eau dans l'outre, elle se déchirera.","Soo yokkee ndox ci mbuus mi, dina fàcc."
Je te tuerai d'un coup comme un lion.,Dinaa la fàdd ni gaynde.
Le vieux a été terrassé par la mort.,Góor ga fàddu na.
"Sous peu, le crépuscule va passer.",Léegi timis fàddu.
Le sage prend ses dispositions.,"Mag, day fàggandiku."
La souris déblaya le foyer et prit de la cendre chaude.,"Jinax daldi fàkk taal ba, tibb ca gël ba."
"Omar, si Moussa revient tôt, tu lui donneras la mangue ; je plaisante.","Omar, su Musaa teelee dellusi, nga jox ko màngo bi ; ci waxu fàkko."
Découpe le poisson en filets !,Fàllal jén wi !
"Massamba m'a offert une vache, a pris la tête, la queue avec son prolongement dans la culotte.","Masamba may na ma aw nag, jél bopp ba, jél ub geen, jél fàllare ga."
"Si tu l'attaches avec du coton filé, il le cassera.","Soo ko yeewee fàlley, mu dog ko."
Prends le filet !,Jélal fàll wi !
"Coupe-moi un peu de la bavette d'aloyau, je prépare du couscous.",Daggal ma ci fàmb gi ; cere laay togg.
Ce que tu caches est là en évidence.,Li ngay nëbb a ngi ne fàŋŋ.
"Cet endroit aussi découvert, comment peut-il s'y cacher ?","Bërëb bu faŋŋaaral bii, nu mu fi mana nëbboo ?"
"Ils se sont réunis à leur place habituelle, et ont abordé plusieurs domaines.","Daje nañu ci seen bërëb boobu, waxtaan ci fànn yu bare."
"Si cela te tenait à coeur, tu ne l'aurais pas oublié.","Soo ko fànnoo woon, doo ko fàtte."
On prit le varan et on le décapita d'un coup net.,"Ñu jàpp mbëtt ma, ni ko fàppit rendi."
"Cette branche, tu dois l'arracher de peur qu'elle ne blesse quelqu'un.","Banqaas bii, war nga koo fàq bala mu fiy gaañ nit."
Soudain la foule s'ébranla vers le marché.,Ndiiraan ga dafa jékki jékki fàq wutali marse ba.
"Trois crochets dont aucun ne cède : le crochet d'une femme, le crochet du roi et le crochet d'un djinn.","Ñetti lonk yu, benn du ca fàq : lonku jigéen, lonku buur fari ak lonku jinne."
C'est parce qu'il passait son temps à le battre qu'il a fait une fugue.,"Dafa ko dëkke woon dóor, moo tax mu fàq."
Rappelle-moi le jour !,Fàttali ma bés bi !
Je me rappelle le jour où nous nous sommes retrouvés là-bas.,Maa ngiy fàttaliku bés ba nu dajee foofa.
J'ai oublié son nom de famille.,Dama fàtte santam.
"Aujourd'hui, il faut absolument que j'aille voire Omar.","Tey, fàww ma seeti Omar."
Rajuste la position de l'enfant ; tu ne l'as pas bien mis.,Fóbbantil xale bi ; ni nga ko boote baaxul.
Elle réajustait l'enfant qu'elle portait sur son dos et elle tomba avec lui.,"Dafa doon fóbbu, far daanu ak xale bi."
Prends un peu de ce mil-là et donne-le au cheval !,Tibbal tuuti ci fóof moomu jox fas wi !
"Celui que j'embrasserai, c'est lui.","Ki may fóon, moom la."
"Rien qu'à sentir les mangues, on sait qu'elles sont succulentes.",Ku fóon màngo ji xam ne neex na.
Ma tante paternelle chiquait du tabac.,Sama bàjjen dafa daan fóon.
C'est par un baiser qu'il a trahi Jésus.,Fóon la wore Yéesu.
Est-ce qu'elle a lavé le drap ?,Ndax fóot na darab bi ?
"La durée n'est pas du savon, mais elle lessive.","Yàgg du saabu, waaye dina fóot."
Les blanchisseuses ne viendront pas aujourd'hui.,Fóotkat yi duñu ñów tey.
Il les bluffe.,Dafa leen di fóoxal.
"Le mieux, c'est que tu le fasses sans que personne ne t'y oblige.","Li gën, mooy nga def ko te kenn du la ci ga."
"Ça, je ne le nie certes pas.","Loolu, weddiwuma ko gaa."
Tu sais avec certitude que c'est lui.,Xam nga gaa ne moom la.
"Autrefois, avant de prendre une épouse, on cherchait à connaître son fluide.","Bu jëkk, bala nga daan takk jabar, dangay seet gaafam."
Des coïncidences fâcheuses naissent les mauvais fluides.,"Tombe, mooy indi aay gaaf."
"Quand ils entendront ton rugissement, la partie de danse prendra fin.","Bu ñu déggee sab dënn, gaajo ga dina tas."
