french,wolof
"Waaye nag, xale yi bëggunu","Malheureusement, les enfants ne veulent pas"
waaye de,mais (avec menace)
"Waaye de, ku mu gis, õga de.","Mais, celui qu'il voit, meurt."
wante itam,mais aussi
wante itam,mais non plus
"Wante itam, demuloo","Tu n'as pas été, non plus"
"Wande it, xale yi dañu soxor.","Mais, les enfants sont toute-fois méchants."
wande nag,mais
"Wande nag, kenn dégluwu ka.","Mais, nul ne lui a prêté oreille."
"Moom daal, ñépp ñibbisi nañu.","Mais, c'est tout le monde qui est rentré."
waaw,oui
waaw,alors
waaw,et puis
"Waaw nak, kenn bëggul dem","Ainsi donc, personne ne veut partir"
"Waaw, waaw ndax dem na ?","Eh bien, est-ce qu'il est parti ?"
moom nag,ainsi
"Moom nak, kenn du wax","Ainsi, nul ne parle"
ba,ainsi
"Ba, góor gi bëggul dem","Ainsi, l'homme ne veut pas partir"
ba nag,de sorte que
ba nag,ainsi donc
"Ba nag, sama yaay fafu la gis","Ainsi, ma mère n'a pu te voir"
Te demuloo fenn ?,Et tu n'as été nulle part ?
"Te nag, kenn manu fi gis dara.","D'ailleurs, on ne peut rien y voir."
"Te sax, ma õgii dem !","D'ailleurs, je m'en vais !"
te kat,et surtout
"Te kat, na õga ma nég !","Et surtout, attends-moi !"
foofu,là
foofu,alors
foofu,en cet endroit
foofu,en ce moment
"Foofu, góor gi mer.","Alors, l'homme se fâcha."
foofu nak,à ce moment
foofu nak,alors
"xale yi, foofu nag, ñu mer.",les enfants alors se fâchèrent.
Noonu,Alors
noonu,ainsi
"Noonu, mu jog.","Alors, il se redressa."
noonu itam,alors
noonu itam,sur ces entrefaites
"Noonu itam, ma noppi.","Sur ces entrefaites, je me tus."
"Noonu itam, ma bañ génn","Mais alors, je refusai de sortir"
dem õga ?,tu as été ?
déedéed !,non !
xanaa !,bien sur !
xëyna !,peut-être !
Loo gis ci biti,Qu'as-tu vu dehors ?
nit,homme
nit,un homme
Kooy waxal ?,À qui parles-tu ?
buur,roi
buur,au roi
Ndar,Saint-Louis
Ki kan la ?,Qui est-ce celui-ci ?
jaambur,un quidam
jaambur,un certain individu
Loo bëgg def ?,Que veux-tu faire ?
dem,partir
Looy ñaan ?,Tu pries pour quoi ?
rafet,beauté
rafet,pour la beauté
Ku ñëw ?,Qui est venu ?
kenn,personne
Ku wax ?,Qui a parlé ?
kookuu,celui-là
Neex na ?,C'est bon ?
Cam !,Pouah !
Baax na ?,C'est bon ?
Ex !,Oh !
Ana góor gi ?,Où est le Monsieur ?
Dem na,Il est parti
Xoolal gii garab !,Regarde cet arbre !
Guy la.,C'est un boabab.
Ana boroom kër gi ?,Où est le maître de maison ?
Kile la.,C'est celui-là.
Foo jëm ?,Où vas-tu ?
Ci biir.,À l'intérieur.
Ana õgoor ?,Où est NGor ?
Õgoor dem.,NGor est parti.
Õgoor dem.,Mais NGor est parti.
Koo gis ?,Qui as-tu vu ?
Musaa,Moussa
Loo jënd ?,Qu'as-tu acheté ?
mbubb,boubou
mbubb,un boubou
ci biir,à l'intérieur
Du góor.,Ce n'est pas un homme.
Ana góor gi ?,Où est l'homme ?
Koo gis ?,Qu'as-tu vu ?
ci biir,vers celui-ci
ci biir,vers dedans
mi õgile,le voici
Ana kooku,Où est celui-là ?
Lu muy jooy ?,Que pleure-t-il ?
rafet,de n'être pas belle
rafet,d'être pas belle
Doo dem ?,Tu ne pars pas ?
Dem naa,Je pars
Nit la.,C'est un homme.
Nit la ci lu wér !,C'est vraiment un homme !
Nit la ku baax !,C'est un homme gentil !
Loo gis ?,Qui as-tu vu ?
nit,un homme
Nit ki ñëw,L'homme qui est venu
Ko gis ?,Qui as-tu vu ?
kooku,celui-là
Kooku ci biir.,Celui-là à l'intérieur.
Koo wax,De qui parles-tu ?
keneen ki,de l'autre
Keneen kookule muy woo.,De cet autre qu'on appelle.
ca ñoom,vers eux
Mi õgi foofule ci biir.,Il est là à l'intérieur.
Dem na ci biir.,Il est allé à l'intérieur.
Bëgg na õga dem,Il veut que tu viennes
Õgor dem ?,Ngor peut-il partir ?
Ku dem ?,Qui est parti ?
Góor gi dem Rao ?,L'homme peut-il aller à Rao ?
Ku bëgg bii téere ?,Qui veut ce livre ?
Ku la may bii téere ?,Qui t'a donné ce livre ?
Ku dem,Qui est parti ?
Góor gu dem,Quel homme est parti ?
Moo dem,C'est lui qui est parti ?
Góor gi nit la.,L'homme est sain d'esprit.
Góor gi nitu Ndar la.,L'homme est un Saint-Louisien.
Góor gi di xel doõõ.,Cet homme n'est qu'intelligence.
Berëb yi berëb yu yaa lañu.,Ces lieux sont de vastes étendues.
"Góor gaa õgi, nitu Ndar la.","L'homme le voici, il est Saint-Louisien."
Góor gi kenn la.,L'homme est unique.
Kooku keneen la,Celui-là c'est un autre
Berëb bi du foofu.,L'endroit ce n'est pas par-là.
"Mi õgi, benn la ci ndàyam.","Le voilà, il est unique en son genre."
Ndaje mi ci biir la.,La réunion c'est à l'intérieur.
Ndaje mi du gannaaw ëlëk ?,La réunion ce n'est pas après-demain ?
"Yaakaar, nax sa bopp doõõ la.","Espérer, c'est se nourrir d'illusion."
