liggéeykat ya ²÷ xale ya la woon : les travailleurs c'était les enfants
dama bëgg : dem : c'est que je veux partir
dafa bëgg : xaalis : c'est qu'il veut de l'argent
dafa bañ : rewande : c'est qu'il déteste l'impolitesse
bëgg na : gëléem : il aime le chameau
gis na : ndaw : il a vu un messager
góor gi gisul : xale boobale woon : l'homme n'a pas vu cet enfant-là
négël : xale bu rafet bi : attends la belle jeune fille
góor gi bëgg na di dem : l'homme veut partir de temps à autre
sërin bi bëgg na : mayewoon alalam ji ba mënkoon yalwaan tay :
góor gi ragal na : juubuwoon : l'homme craint d'avoir interrompu son
ndaw si réccu na : amoon : la femme regrette d'avoir eu une fortune.
ragal naa : joxoon ka doom bi : je crains de lui avoir donné la clé
góor gi bëgg na : kii : l'homme aime celui-là
góor gi gis na : kookale : l'homme a vu cet autre-là
yaw xamuloo kenn : toi tu connais personne
seetal beneen bi : cherche l'autre
góor gi nee mi õgi fi : l'homme affirme qu'il est là ¹
góor gi gisu la : l'homme ne t'a pas vu
góor gi gisu la woon : l'homme ne t'avait pas vu
góor gi gisóon na la : l'homme t'avait vu
góor gi giskoon na la : l'homme t'aurait vu
góor gi moo la gisul : c'est l'homme qui ne t'a pas vu
góor gi di la gis : l'homme te voit
góor gi daan na la gis : l'homme te voyait
góor gi daawu la gis : l'homme ne te voyait pas
góor gi giskoon na la : l'homme t'eût vu
góor gi nee na ma : ci biti : l'homme m'a dit : dehors
waaji nee : mi õgi ci biti
nil : wóoy : dis : « woy » ! (crie)
góor gi ni : dawleen : l'homme de dire : fuyez
jox na : nit ki dara : il a donné à la personne quelque chose
may na waa ji xaalis : il a offert à l'homme de l'argent
deõk na jigéen ji walis : il a confié à la femme une valise
wax na Musa dara : il a dit à Moussa quelque chose
góor gi may na Bacc : l'homme a fait un cadeau à Bathe
joxal téere bi doomu nit ku yaru kooku : le livre à ce fils bien élevé
deõkël lëf li kenn ki : confie la chose à l'un (d'eux)
jox na la dagit wi : il t'a donné le morceau
abalu la xalima gi : il ne t'a pas prêté la plume
wutëli leen gaal : va leur chercher une barque
joxoon na la juuti bi : il t'avait remis la taxe
joxu la woon juuti bi : il ne t'avait pas remis la taxe
duma ka ka jox : je ne le lui donnerai pas
wattaliwuma la ka woon : je n'avais pas été te le cueillir
gis õga lan ? : tu as vu quoi ?
aw gaynde : ci biir néeg bi : un lion dans la chambre
wax na : ba mi õgi : il a tant parlé que le voilà
laajal : ndax mi õgi fi : demande s'il est là
sindax bi : ci foofuu : un lézard par là
kañ õga ka gis? : quand l'as-tu vu ?
tay : ci õgoon : aujourd'hui dans la soirée
bëgg õga lan ? : tu veux quoi ?
tuuti xaalis : ci yaw : un peu d'argent de toi
kañ ñgay dem ? : quand pars-tu ?
"tay, ci subë : aujourd'hui, le matin"
"tay ci subë : aujourd'hui, le matin"
àna õga ? : où es-tu ?
maa õgi : ci biti : me voilà à l'extérieur
maa õgi : ci bir kär gi : je suis dans la maison
kooy set ? : qui cherches-tu ?
kenn ki : ci kaw : celui qui est en haut
nit la : ci lan ? : c'est un homme pour quelles raisons ?
mag la : ndax iy atam : c'est un homme âgé de par ses années
dóor na ka : ba mi õgi : il l'a battu à telle enseigne qu'il est là
kookule la : ci biir : c'est celui-là à l'intérieur
kookule la : ci biti : c'est celui-là qui est dehors
loo bëgg ? : que veux-tu ?
demoon : ba Ndar : avoir pu aller jusqu'à Saint-Louis
dem naa : ba Ndar : j'ai été jusqu'à Saint-Louis
"woo naa ka ba mi õgi : je l'ai appelé, aussi est-il là"
ndax : à cause de
ndax : grâce à
dikk na ndax yaw : il est venu à cause de toi
waxul ndax góor gi : il n'a rien dit à cause de l'homme
ñaaw na ndax keneen ki : ce n'est pas gentil pour l'autre
rusël ndax jigeen ñi : aie de la pudeur pour ces femmes
na : comme tel... aussi...
dafa reew na xaleel : il est mal élevé comme un gosse
solul na góor : habille-toi en garçon
wayafuloo na sa nday ji : tu n'es pas aussi modeste que ta mère
defal naka sa moroom yi : fais comme tes pairs
daõga tayal naka keneen kee : tu es paresseuse comme cet autre-là
daõgeen bëggé naka ñoom : vous êtes aussi avares qu'eux
õgir : à cause de
õgir : grâce à
may na ka õgir yaw : il lui a donné à cause de toi
"bayyi ma õgir yalla : laisse-moi de grâce, au nom de Dieu"
dimëlé leen õgir ñooñe : aide-les à cause de ceux-là
gannaaw : sauf
gannaaw : excepté
gis naa xale yi gannaaw yaw : j'ai vu les enfants sauf toi
ci : dans
ci : parmi
ci : au sujet
góor gi dem na ci biir : l'homme est allé à l'intérieur
waxal ci ñii : parle au sujet de ceux-ci
bul bàkk ci ñooñu : ne fais pas partie de ceux-là
demal ci moom : va jusqu'à lui
cu : de
dogul cu seen biir : il ne s'est pas mêlé à eux
waxul cu li dara : il ne dit rien de cela
ca : à
ca : parmi
demuloowoon ca biir : tu n'avais pas été à l'intérieur
waxuloowoon ca loola dara : tu n'avais rien dit de cela
dem na ca subë : il est parti ce matin
ba : à
ba : jusqu'à
negal ba ëlëk : attends jusqu'à demain
demal ba subë : va jusqu'à demain
yéegël ba fii : monte jusqu'ici
dem naa ba ci moom : j'ai été jusqu'à lui
liggéey naa ba ci õgoon : j'ai travaillé jusqu'au soir
ak : grâce à
ak : par
ak : avec
àndal ak yar : sois poli (sois (avec) politesse)
waxal ak ñooñule : parle avec ceux-là
jubënti ko ak bant : redresse-le avec un baton
yobul na fi góor gi xar : il y amena un mouton pour l'homme
waa ji gor la : fi : l'homme y est magnifique
xale ya mbër lañu : fa woon : les gosses y furent formidables
mi õgi : fi : il y est
ma õgoogule : foofu : il est là (le voilà là)
buur bi buur la fii : le roi est souverain ici
bumi bi du fi buur : le prétendant n'y est pas roi
"góor gi dem fee ana mu : l'homme qui a été là-bas, où est-il ?"
là bëggóon ? : que souhaitais-tu ?
demoon : fôfu : y avoir été
tukki ëlëk : voyager demain
demna saõx : il est parti il y a un instant
góor gi rekk a ñëwul : l'homme n'est pas venu
góor dëgg du fen : un homme de bien ne ment pas
nit doõõ tiitëlu ko : un homme tout simplement ne saurait l'effrayer
tay : danaa dem : j'irai aujourd'hui
waxal ag Samba rekk : parle avec Samba seulement
gisal Musaa doõõ : vois Moussa simplement
defaral ci biir rekk : mets de l'ordre à l'intérieur seulement
Musaa rekk : Moussa seulement
ci biir doõõ : à l'intérieur tout simplement
nit rekk õga : tu es un mortel tout simplement
góor doõõ õgeen : vous êtes des hommes tout simplement
kooku rekk ñëwul : celui-là n'est pas venu seul
loolu doõõ doyul : cela seulement ne suffit pas
mi õgi noonu rekk : le voilà là tout simplement
setal keneen ki rekk : cherche l'autre tout simplement
waxtaanal ag ñooñu doõõ : cause tout simplement avec ceux-là
joxeel foofu doõõ ñari yoon : rien que là donne deux fois
yaa õgoogu rekk : te voilà tout simplement
"yaa õgoogu rekk : te voilà, quoi"
loolu laa bëgg : c'est là ce que je veux
loolu doõõ : cela simplement
kooku rekk la : c'est celui-là tout simplement
kooku doõõ la : c'est là seulement
demal rekk : vas-y seulement
demal dëgg : vas-y vraiment
lëf ki weex na tàll : la chose est d'un blanc éclatant
lëf ki ñuul na kukk : la chose est d'un noir obscur
lëf ki leer na nàññ : la chose est d'une clarté lumineuse
góor gi : Musaa dem na : Monsieur Moussa est parti
gis naa góor gi : Musaa : j'ai vu Monsieur Moussa
"góor gi, moom demul : l'homme, lui, ne s'en alla pas"
"jigéen ji, moom waxatul : la vieille, elle, ne parla plus"
góor gi dem : l'homme qui est parti
góor gi dem : l'homme qui s'en alla
wooyil Musaa : moom mi di dem : rappelle Moussa qui s'en va
góor gi : mi õgi : voila l'homme
moom : Musaa dem na : lui Moussa est parti
"gis na ka, moom, Musâ : il l'a vu, lui, Moussa"
demal ça moom : góor gi : va voir l'homme lui-même
"kookule, moom du naõgu : celui-là, lui, il refusera"
kii : moom dafa naqadi deret : celui-là a mauvais caractère
"yaw, yaa õgi : toi, tu es là"
góor gi ak xale bi génn nañu : l'homme et l'enfant sont partis
waa ji ag gëléemam gi dañu niróo : l'individu et son chameau se
man ak yaw ñooy ànd : toi et moi irons ensemble
"kooka ak kile, bokkuñu : celui-là et celui-ci n'ont rien de commun"
"kooka ak kile, bokkuñu : celui-là et celui-ci ne se ressemble pas"
"kooka ak kile, bokkuñu : celui-là et celui-ci ne se ressemble en rien"
"yaw walla moom am na ci ku dem : toi ou lui, il en est un qui est parti"
góor u Nafi ak Soxna : frère de Nafi et Sokkna
gis na góor gi ag doomam : il a vu l'homme et son enfant
"bëggulóo xaalis walla alal : tu ne veux ni argent, ni fortune"
duggël ci biir mbaa ci fii : pénètre à l'intérieur ou ici
dana tukki tay mbaa ëlëk : il voyagera aujourd'hui ou demain
"jënd na xar, bëy, ganaar : il a acheté moutons, chèvres, poulets"
Ibraayima : Ibrahima
dem : partir
ana õga ? : où es-tu ?
maa õgii : me voici
kooy waxal ? : a qui parles-tu ?
Musaa ! : A Moussa !
xalel õga ! : tu es jeune !
demõga ? : tu pars ?
yaw la ? : c'est toi ?
góor googule mi õgii ! : cet homme le voilà !
koo gis? : qui vois-tu ?
nit kookule woon : cet homme dont il était question
ci biir fiy leer : là où il y a de la lumière
ci biir kër googule : à l'intérieur de cette maison
ku def lii : qui a fait ceci ?
góor gi ! : le Monsieur !
ana góor gi ? : où est le Monsieur ?
nit la woon ci dagg : c'était un homme en vérité
õga dem la ñooñu bëgg ¹ : que tu partes c'est ce que ceux-là veulent
yaw mile mi fii : à toi qui es-là
ci fii : par ici
ci keneen : ki ñëw : chez l'autre qui est arrivé
yéena õgoogule foofu ci biir : vous voilà là à l'intérieur
mi õgi foofule : il est par-là
yaw mile la : c'est toi-même
yéen ñile la : c'est vous-mêmes
góor gi dem ci biir kër gi ? : l'homme peut-il aller dans la maison ?
demumawoon fenn tày ci suba : je n'avais été nulle part ce matin
Aminta ñëw ? : Aminata peut-elle venir ?
"su bëggée kañ : si elle veut, bien sûr"
"mi õgii dem na : le voilà, il est parti"
na dem ca Laamin Ngom : qu'il aille chez Lamine NGom
"waaye man sax dama dul ñëw : mais, moi, je n'ai pas été"
"waaye man sax dama dul ñëw : mais, même moi, je n'ai pas été"
"waaye man sax dama dul ñëw : mais, même moi, je ne viendrai pas"
te bu fi kenn jogé : et que nul ne bouge
te nag õgeen dem ñibbi : surtout rentrez chez vous
ba õga ñëw rekk : que tu approches (comminatoire)
te bul ñëw jaõgu ba de : et ne viens surtout pas à l'école
"ba yaa õgii di dem ! : ainsi, tu vas t'en aller !"
góor gi waxoon na : l'homme avait parlé
te õga dem kat : surtout pars
góor gi dem : l'homme a été
góor gi waxkoon na : l'homme eût parlé
Samba : mi ñëw ? ¹ : Samba : qui est venu ?
góor gi : ñëw ? : l'homme qui est venu ?
góor gi : xale bi woo : l'homme que l'enfant a appelé
ci bir : foofu di leer : à l'intérieur : où il fait clair
ana waa ji : muy wax ? : où est celui dont il parle ?
koo woowul ? : qui n'as-tu pas appelé ?
góor gi : mu àndi ² : l'homme qu'il a amené
googu góor : mu àndal : cet homme qui l'accompagne
kookule : õgay waxal : celui-là avec qui tu parles
"keneen, ki ñëw : l'autre, celui qui est arrivé"
ci foofu : õga jëm : là où tu vas
ci foofu : ba õgeen dellusi : là-bas jusqu'à ce que vous reveniez
keneen la : ku yeksi ? : c'est un autre qui est venu ?
waaw : oui
yooyu la : góor gi bëgg : c'est là ceux que l'homme désire
yaw la : ndaw si sopp : c'est toi qui aimes la jeune femme
bëgg naa : góor gi ñëw : je veux que l'homme vienne
xale bi ne : õgeen dugg : l'enfant dit d'entrer
kooy seet ? : qui cherches-tu ?
góor gi : waa ji wax : l'homme dont parle cet individu
ci kër gi : waa ji wax : dans la maison dont parle le Monsieur
góor gi : kenn xamu ko : cet homme nul ne le connaît
"ci biir foofu, mu bënn : là, où il a fait un trou."
ci ki : mu wax : chez celui qu'il a indiqué
baax na ? : c'est bien ?
ba fi : mu tollu : jusqu'ici c'est bon
looy def ? : que fais-tu ?
li : waa ji wax ¹ : ce que : cet homme a dit
ci foofu : õga taxaw : là où tu es
góor gi niwul : mi õgi fi : l'homme ne dit pas qu'il est là
góor gii la : xale yi wax : c'est de l'homme que parlent les enfants
Samba ² : õga woo : c'est Samba que tu appelles
soo demée : mu ñëw : si tu pars il vient
ci biir ² : õga wax : c'est à l'intérieur que tu dis
ci biir la : ñu jëm : nous allons à l'intérieur
ci biir la : góor gi dugg : c'est à l'intérieur (qu')est entré l'homme
ci biir : õgeen jëm : c'est à l'intérieur (que) vous allez
ana góor gi : mu wax : où est l'homme (dont) il parle
kooku la : xale yiy wax : c'est de celui-là (que) parlent les enfants
feneen fi la : góor gi dëkk : c'est de l'autre côté (qu')habite l'homme
man la : góor gi woo : c'est moi (que) l'homme appelle
keneen ki la : ñu xam : c'est l'autre (que) nous connaissons
man ¹ : õga woo : c'est moi (que) tu appelles
yaw la : bëgg ² : c'est toi (qu')elle veut
defe naa : mi õgiy ñëw : je crois qu'il vient
lan la ? : qu'est-ce qu'il y a ?
bëgg na : góor gi dellusi : il veut (que) l'homme revienne
wax naa ko : mu ñibbi : je lui ai dit de rentrer
góor gi nee : ñépp dem : l'homme demande à tous de partir
soo demee : mu ñëw ³ : si tu pars il vient
demal : góor gi gis la : va que l'homme te voie
góor gi bëgg na : õga ñëw : l'homme veut que tu viennes
nit ñi nee nañu mu dem : les gens demandent qu'ils partent
nit : ki ²÷ ñëw la : c'est l'homme qui est venu
loo gis ? : qu'as-tu vu ?
nit : ku baax : quelqu'un de bien
foo kay def ? : où le mets-tu ?
ci teen : boobu bënn : dans ce puits qui coule
nit : ki ñëw la : c'est l'homme qui est venu
xale bi tawat la wax : il parle de l'enfant qui souffre
góor : gu baax réer na : un homme vertueux a disparu
góor googule : ga nëwoon dellu na : l'homme qui vint s'en est allé
gis naa góor : gi ñëw : j'ai vu l'homme qui est venu
gis naa googii gan : gi doon wax : j'ai vu cet homme qui parlait
dem naa ci kër : gu yaa : j'ai été dans une maison spacieuse
keneen : ki ñëwulwoon kookee : cet autre qui n'était pas venu
foo wax ? : où dis-tu ?
feneen : fi bëttóon foofu : cet autre endroit où il y avait une fuite
feneen fi bëttul la : c'est l'autre endroit qui n'a pas de trou
kenn : kooku yeksi lawoon : c'est cet autre qui était venu
kenn ki génn ki yeksi na : cet autre-ci qui est sorti est arrivé
gis naa kenn : ki ñëw : j'ai vu l'autre qui est venu
dem na feneen : fu rafet : il a été dans un autre bel endroit
dem naa ci keneen : ku baax : j'ai été chez un autre qui est gentil
"toogal ci fépp, fu leer : mets-toi n'importe où, où il fait clair"
"toogal fépp, fu leer : mets-toi n'importe où, où il fait clair"
ma seetal la lan ? : je veille sur quoi ?
"liggéey bii, ba mu sotti : sur le travail, jusqu'à ce qu'il soit fait"
ci biir : ndax mu dugg : à l'intérieur ! pour qu'il entre
jambaar la : ba mu dooy : c'est un brave à n'en pas douter
jambaar la ba mu ëpp : il est « excessivement » courageux
"ci fii, ba ma ñëw : ici, jusqu'à ce qu'il vienne !"
ma toog fan ? : où puis-je m'asseoir ?
ma def lan ? : que dois-je faire ?
"loolu, ba mu sotti : cela, jusqu'à ce que ce soit terminé"
Maa õgi fi : ba mu ñëw : je reste ici jusqu'à ce qu'il vienne
demal : ba ñëw : va et reviens
dana dem : ba õgeen beg : il ira afin que vous soyez heureux
ni ka : bu mu ñëw : dis-lui qu'il ne vienne pas
nil waa ji : na ñëw : dis à la personne qu'elle vienne
tay jii : góor gi dana dem : aujourd'hui l'homme partira
góor gi dana dem : tay ji : l'homme partira aujourd'hui
tay jii : bul dem : aujourd'hui ne sors pas
bul dem : tay jii : ne sors pas aujourd'hui
ci biir : soo bëggul : à l'intérieur si tu ne veux pas
"soo bëggul, ci biir : si tu ne veux pas, à l'intérieur"
tay : Faatim la : aujourd'hui c'est Fatim
Faatim la : tay : c'est Fatim aujourd'hui
Faatim la : mu ni : c'est Fatim dit-il
mu ni : Faatim la : il dit que c'est Fatim
ku dem : gaynde la : c'est peut-être un lion
yaakaar naa : góor gi la : je crois que c'est l'homme
"mi õgi fi, soo demee : il est là, peut-être"
"cii fii kon, soo bëggul : ici alors, si tu refuses"
"kookule la soo demee : c'est celui-là, peut-être"
kookule la soo demee : c'est peut-être celui-là
soo demee kookule la : c'est peut-être celui-là
"soo demee, kookule la : c'est celui-là, peut-être"
"keneen ki la, defe naa : c'est l'autre, je crois"
defe naa ni keneen ki la : je crois que c'est l'autre
"keneen ki la, defe naa : je crois que c'est l'autre"
defe na : du kii : je crois que ce n'est pas celui-ci
na dem : su bëggul : qu'il parte s'il ne veut pas
defe naa : du ñëw : je crois qu'il ne viendra pas
góor gi dem na : ma defe : l'homme est parti je crois
góor gi dem la : ma defe : c'est l'homme qui part je crois
na dugg ci biir su bëggée : qu'il entre (à l'intérieur s'il veut)
na dugg su bëggée ci biir : s'il veut qu'il entre (à l'intérieur)
defe naa : tày dana ñëw : je croie qu'aujourd'hui il viendra
defe naa : dana ñëw tày : je crois qu'il viendra aujourd'hui
sa yay nee : dana ñëw ci õgoon : ta mère dit qu'elle viendra ce soir
sa yay nee : ci õgoon dana ñëw : ta mère dit qu'elle viendra ce soir
góor gi nee : soo demee mi õgi fi : l'homme dit qu'il serait peut-être là
góor gi née : mi õgi fi soo demee : l'homme dit qu'il serait peut-être là
yan bes õga fa demoon ? : tu y as été quels jours
"tay, demb, bërki demb : hier, aujourd'hui, avant-hier"
foo jaõge xerëm ? : où t'es-tu initié en sciences occultes
ci ñan õga jëm ? : tu vas vers qui ?
"ci kii, ci kuu, ci kee : vers celui que voilà, vers celui-ci, vers celui-là"
ma may ñan ? : je donne à qui ?
"ñii, ñee, ñooñu : à ceux-ci, ceux-là, à ceux qui sont là-bas"
"yaa õgi, mi õgi : te voilà, le voilà"
foo jaõge xërëm : où as-tu été initié en sciences occultes
ya õgi te mi õgi : le voilà et le voilà
"nit la, nit õga : il est homme, tu es homme"
"ci biir la, ci biir a biir la : c'est à l'intérieur, à l'intérieur même"
"kookule la kookule taxaw la : c'est celui-là, celui-là debout"
"kenn la kenn doõõ la : c'est un seul, un seul"
"dem naa, dem õga, dem na : j'ai été, tu as été, il a été"
"dem naa, te dem õga, te dem na : j'ai été et tu as été et lui il a été"
õga dem õga bañ dem dana ñëw : il viendra que tu veuilles ou non
fo jëm : où vas-tu ?
ci Séeréer yi ag Pël yi : chez les Sérère et les Peul
té jëm ? : où vas-tu ?
ci ñi ak ca nee : chez ceux-ci et ceux-là
nit la te góor õga : c'est un homme de chair et d'os et tu es un homme
"kooku la, te keneen la : c'est celui-là et c'est un autre"
dem naa te demuloo : j'ai été et tu n'as pas été
ñëwël ndax xale yi di mbër te it ñu di ay jambaar : viens pour que les
soppi leen ba ñu di ñeñeen te seeni xalaat di leneen : change-les à tel
tay ag demb yépp ñëw na : il est venu hier et aujourd'hui
te : et
te : ensuite
te : or
mbaa : ou bien
mbaa : ou alors
daõgeen di naõgu mbaa du dem : vous acceptez ou il ne part pas
gis naa Samba : j'ai vu Samba
Samba ? : Samba ?
waaw Samba : oui Samba
gis naa ka ci bir : je l'ai vu à l'intérieur
ci bir sax ? : à l'intérieur même ?
waaw ci bir : oui à l'intérieur
xam na kookule : il connaît celui-là
kii ? : celui-ci ?
waw kookule : oui celui-là
gis naa ka fii ! : je l'ai vu par ici !
ci fii ? : par ici ?
waaw ci fii : oui par ici
mi õgi fii ? : il est là ?
gor gi dem ? : l'homme peut-il partir ?
dem õga ? : tu pars ?
keneen la ? : c'est un autre ?
kookule la ? : c'est cet autre-là ?
Samba la ? : c'est Samba ?
góor la ? : c'est un homme ?
kan dem na ? : qui est parti ?
gis õga kan ? : tu as vu qui ?
yan ñoo réer ? : lesquels se sont égarés ?
ag ñan õga doon xeexal ? : tu te battais avec qui ?
fan õga jëm? : où vas-tu ?
koo ¹ jox xaalis ? : à qui as-tu donné de l'argent ?
ñu dikkul ? : lesquels ne sont pas venus ?
fu mu jëm ? : où va-t-il ?
fu mu ? : où est-ce ?
ku mu ? : qui est-ce ? etc...
góor gan moo dem ? : quel homme est parti ?
nit ñan õga wax ? : tu parles de quels gens ?
"keneen kan la ? : qui, est-ce d'autres ?"
keneen kan õga wax ? : tu parles de qui d'autre ?
ana mu ? : où est-il ?
ana foo jëm ? : où est-ce que tu vas ?
ndax : est-ce que ?
ndax dem na ? : est-ce qu'il est parti ?
ndax góor gi moo dem ? : est-ce l'homme qui est parti ?
ndax réew mi am na alal ? : est-ce que le pays a des richesses ?
ou : réew mi am na alal ndax ?
xanaa : est-ce par hasard ?
xanaa doo dem ? : tu ne partiras donc pas ?
xand kenn demul ? : personne n'est donc parti ?
ñaata ? : combien ?
ñaata õgeen ? : combien êtes-vous ?
na? : comment ?
na õgeen def ? : comment allez-vous ?
naka : comment ? de quelle manière ?
naka õga def ? : comment vas-tu ?
naka góor gi tudd ? : comment s'appelle l'homme ?
naka õgeen bëggé góor gi dimëlé leen ? : comment voulez-vous que
mbaa : est-ce que comme je le souhaite...
mbaa xale yi yeksi nañu ? : les enfants sont arrivés j'espère ?
mbaa kenn génnul ? : j'espère que nul n'est sorti ?
mbaa móo dem ? : j'espère que c'est lui qui a été ?
amees : actuel.
ameef : aoriste.
amoon : inactuel
amoon : passé défini
àndandoo : combinaison.
addu : mbir mu nopp di degg.
addu : son
addu : phonème
mbóoleem-addu : entité phonique.
addooku : phonétique
addooku : science phonétique
adducaakoon : phonéticien « fonetikkat ».
araf : addu wuy tabbi ci biir wax te kenn bañ ka mën séddale.
araf : phonème
araf : lettre
araf céex — ñaari araf yu niróo te ànd : géminée.
araf céexal : gémination
araf céexal : géminée
araf séexal : gémination
araf séexal : géminée
araf wu séex : gémination
araf wu séex : géminée
araféef : consonne.
araf raññee : prolongement morphologique
araf raññee : élément de « classé »
araféef raññee : prolongement morphologique simple.
araf wu ubbéeku : walla araf ubbéeku fricative.
araf wu tëju walla araf tëju : occlusive.
araféef wu léer : consonne sonore.
araféef wu tëx : consonne sourde.
arafu digg : phonème médian.
arafu ndorte : phonème initial.
arafu geen : phonème final.
apiko-dantaal : apico-dental.
apiko-weller : apicovélaire.
raññe ameef : catégorie de l'actuel.
"birël, leeral, génne, wàne : montrer, élucider, mettre en évidence, identifier"
bares : pluriel.
raññe bares : catégorie de pluriel.
bareedi : singulier.
anal : ramasser des ordures pour quelqu'un   
amal ! : obtenir quelque chose pour quelqu'un  
wànal : montrer quelque chose (à quelqu'un de la part de quelqu'un d'autre)
dac : toucher
dac : entrer en contact avec
dad : user par frottement
xaañoo : se briser la tête mutuellement
raf : clignoter
raf : bouger de façon subreptice
laaw : prendre dans un filet
dar : écorché
dar : usé par frottement
law : s'étendre 
laf : bande d'étoffe grimpante
siifal : accaparer quelque chose pour quelqu'un
fay : abandonner le faj domicile conjugal
xamp : mordre à pleines dents
sat : battre quelqu'un à plusieurs
sañ : manque de gêne
sañ : faire preuve d'audace excessive
laõ : s'exiler plus ou moins définitivement
xajal: faire de la place à quelqu'un 
xajjal : frayer un chemin à quelqu'un
dagu: adopter une attitude de serviteur vis-à-vis de quelqu'un
jëxi : être sur le point de s'épuiser
joor : terrain sablonneux
maõkoo : être de connivence  
weõgalu : pencher d'un côté
teõxu : jointure
teõxu : articulation
toskare : connaître un mauvais sort pied
waa joor : habitant de l'Hinterland
Waa joor : habitant des régions sablonneuse
dogal : couper pour quelqu'un
dogal : halte
dogal : marché de bétail
demal : accomplir une démarche pour quelqu'un
liggéeyaan : louer son travail à l'extérieur
bokkaan : copropriété
bokkaan : posséder en commun
jam : piquer
jam : émoustiller
jam : stimuler
mayle: contribuer à un cadeau fait par quelqu'un
génnandoo : sortir ensemble
génnandoo : sortie collective
dendandoo : voisiner
dendandoo : voisin
dendandoo : voisinage
gaawantu : se dépêcher
gaawantu : empressement
nobaate : amourette
nobaate : nourrir une petite passion
ñaanaatu : quémander
ñaanaatu : mendier
ñaanaatu : quémande
jéexaatu : fouiller le sol avec insistance
waxé : parler avec
waxé : parler à partir d'un lieu donné
goreel : annoblir
goreel : ennoblissement
goreel : libération
ñaareel : deuxième épouse
ñaareel : prendre une seconde femme
wàññeeku : retournement
wàññeeku : se retourner
waa joor : habitants de l'arrière-pays
waajoor : habitants de l'arrière-pays
waa kaw : habitant de l'intérieur
waakaw : habitant de l'intérieur
coppeekuwaay : manière de changer
naqadil : rendre désagréable
ndogalante : concession mutuelle
xéewlu : bénéficier d'un sort favorable
daõõ-daõõ : fracas
daõõ-daõõ : de bruits et de mouvement
raõõ-raõõ : fracas
raõõ-raõõ : de bruits et de mouvement
kër-kër : de bruits et de mouvement
kër-kër : fracas
wër wër lu : aller à droite et à gauche
xarxarlekat : qui simule l'agonie
ñaari goroõi : aller danser le naari goroõ
jambaar du bare wax : (un) homme de courage n'abonde pas (en) paroles
nit ki ci sama wet ak nit kooku mbokk la ñu : cet homme près de moi et celui là près (de toi) sont parents
nit ka dem ag nit kooka dee duñu benn : l'homme parti et l'homme décédé ne sont pas les mêmes
xale yooya daan ñëw ñëwëtuñu : les enfants qui venaient ne viennent plus
"waaye nit kookii gaddaayoon nag dellusiwul : par contre, cet homme qui s'exila ne revint pas"
jigéen joojule mu àndaloon mooy Ngóone : c'est cette femme qu'il accompagnait qui est Ngone
nit ñooñii génn ay mbër lanu : ces gens qui sont sortis sont des lutteurs
xammee õga waa joojule : tu reconnais cette personne-là (éloignée du locuteur)
waa jii ag waa joojale duñu benn : Cet homme-ci — devant nous — et cet homme-là (éloigné dans le temps) ne sont pas les mêmes
Xam õga xale bii ? : Tu connais cet enfant-ci ?
Xam õga bii xale ? : Tu connais cet enfant-ci ?
Seet õga néeg buu ? : Tu as regardé dans cette chambre-ci ?
Seet õga buu néeg ? : Tu as regardé dans cette chambre-ci ?
Xammee õga xale bee ? : Tu reconnais cet enfant-ci ?
Xammee õga bee xale ? : Tu reconnais cet enfant-ci ?
Xale bile ñëwul ? : Cet enfant-ci n'est pas venu ?
Bile xale ñëwul ? : Cet enfant-ci n'est pas venu ?
Xale bule laa wax ? : Je parle de cet enfant-ci ?
Bule xale laa wax ? : Je parle de cet enfant-ci ?
Xale bale laa wax ? : Je parle de cet enfant là-bas ?
Bale xale laa wax ? : Je parle de cet enfant là-bas ?
Gis naa xale booba ? : J'ai vu cet enfant-là ?
Gis naa booba xale ? : J'ai vu cet enfant-là ?
Xar muu duuful ? : Ce mouton n'est pas gras ?
Muu xar duuful ? : Ce mouton n'est pas gras ?
Waxuma xale yooyale ? : Je ne parle pas de ces enfants ?
Waxuma yooyale xale ? : Je ne parle pas de ces enfants ?
Séen naa am xar : J'ai aperçu un mouton
Séen naa ab néeg : J'ai aperçu une maison
Séen naa ag guy : J'ai aperçu un baobab (am guy) 
Séen naa aw fas : J'ai aperçu un cheval
Séen naa as jigéen : J'ai aperçu une femme
Séen naa as ndaw : J'ai aperçu une jeune fille
"Séen naa as lëf : J'ai aperçu une chose, une portion"
Séen naa ay xar : J'ai aperçu des moutons
Séen naa ay fas : J'ai aperçu des chevaux
Séen naa ay yëf : J'ai aperçu des choses
Séen naa ay gëléem : J'ai aperçu des chameaux
Séen naa ay ndaw : J'ai aperçu des messagers
Séen naa ay jigéen : J'ai aperçu des femmes
Xar man moo réer ? : Quel moutons est égaré ?
Man xar moo réer ? : Quel moutons est égaré ?
Xar yan ñoo ñëw ? : Quels moutons sont arrivés ?
Yan xar ñoo ñëw ? : Quels moutons sont arrivés ?
Nit ñan ñoo ñëw ? : Quelles personnes sont venues ?
Yan nit ñoo ñëw ? : Quelles personnes sont venues ?
Xar yooyu yan õga moom ? : (les) quels moutons (qui) t'appartiennent ?
teralal mépp nit : honore tout homme
teralal bépp nit : honore tout homme
yeewal bépp xar : attache tout mouton
yeewal mépp xar : attache tout mouton
xar mépp man ? : quel mouton ?
