french,wolof
"Ici, jusqu'à ce qu'il vienne !","Ci fii, ba ma ñëw"
Où puis-je m'asseoir ?,Ma toog fan ?
Que dois-je faire ?,Ma def lan ?
"Cela, jusqu'à ce que ce soit terminé !","Loolu, ba mu sotti !"
Je reste ici jusqu'à ce qu'il vienne !,Maa õgi fi ba mu ñëw !
Va et reviens !,Demal ba ñëw !
Il ira afin que vous soyez heureux.,Dana dem ba õgeen beg.
Dis-lui qu'il ne vienne pas,Ni ka bu mu ñëw
Dis à la personne qu'elle vienne,Nil waa ji na ñëw
Aujourd'hui l'homme partira,Tay jii góor gi dana dem
L'homme partira aujourd'hui,Góor gi dana dem tay ji
"Aujourd'hui, ne sors pas !","Tay jii, bul dem !"
Ne sors pas aujourd'hui !,Bul dem tay jii !
À l'intérieur si tu ne veux pas !,Ci biir soo bëggul !
"Si tu ne veux pas, à l'intérieur !","Soo bëggul, ci biir !"
"Aujourd'hui, c'est Fatim.","Tay, Faatim la."
"C'est Fatim, aujourd'hui.","Faatim la, tay."
"C'est Fatim, dit-il.","Faatim la, mu ni."
Il dit que c'est Fatim.,Mu ni Faatim la.
C'est peut-être un lion !,"Ku dem, gaynde la !"
Je crois que c'est l'homme !,Yaakaar naa góor gi la !
"Il est là, peut-être !","Mi õgi fi, soo demee !"
"Ici alors, si tu refuses !","Cii fii kon, soo bëggul !"
"C'est celui-là, peut-être !",Kookule la soo demee !
C'est peut-être celui-là !,Kookule la soo demee !
C'est peut-être celui-là !,Soo demee kookule la !
"C'est celui-là, peut-être !","Soo demee, kookule la !"
"C'est l'autre, je crois !","Keneen ki la, defe naa !"
Je crois que c'est l'autre !,Defe naa ni keneen ki la !
Je crois que c'est l'autre !,"Keneen ki la, defe naa !"
Je crois que ce n'est pas celui-ci !,Defe naa du kii !
Qu'il parte s'il ne veut pas !,Na dem su bëggul !
Je crois qu'il ne viendra pas !,Defe naa du ñëw !
"L'homme est parti, je crois !","Góor gi dem na, ma defe !"
"C'est l'homme qui part, je crois !","Góor gi dem la, ma defe !"
Qu'il entre !,Na dugg ci biir su bëggée !
Qu'il entre à l'intérieur s'il veut !,Na dugg ci biir su bëggée !
S'il veut qu'il entre !,Na dugg su bëggée ci biir !
S'il veut qu'il entre à l'intérieur !,Na dugg su bëggée ci biir !
Je croie qu'aujourd'hui il viendra !,Defe naa tày dana ñëw !
Je crois qu'il viendra aujourd'hui !,Defe naa dana ñëw tày !
Ta mère dit qu'elle viendra ce soir.,Sa yay nee dana ñëw ci õgoon.
Ta mère dit qu'elle viendra ce soir.,Sa yay nee na ci õgoon dana ñëw.
L'homme dit qu'il serait peut-être là.,Góor gi nee na soo demee mi õgi fi.
L'homme dit qu'il serait peut-être là.,Góor gi née na mi õgi fi soo demee.
Tu y as été quels jours ?,Yan bes õga fa demoon ?
"Hier, aujourd'hui, avant-hier","Tay, demb, bërki demb"
Où t'es-tu initié en sciences occultes ?,Foo jaõge xerëm ?
Tu vas vers qui ?,Ci ñan õga jëm ?
"Vers celui que voilà, vers celui-ci, vers celui-là","Ci kii, ci kuu, ci kee"
Je donne à qui ?,Ma may ñan ?
"À ceux-ci, ceux-là, à ceux qui sont là-bas","Ñii, ñee, ñooñu"
"Te voilà, le voilà","Yaa õgi, mi õgi"
Où as-tu été initié en sciences occultes ?,Foo jaõge xërëm ?
Le voilà et le voilà !,Ya õgi te mi õgi !
"Il est homme, tu es homme...","Nit la, nit õga..."
"C'est à l'intérieur, à l'intérieur même !","Ci biir la, ci biir a biir la !"
"C'est celui-là, celui-là debout !",Kookule la kookule taxaw la !
"C'est un seul, un seul !",Kenn la kenn doõõ la !
"J'ai été, tu as été, il a été...","Dem naa, dem õga, dem na..."
J'ai été et tu as été et lui il a été.,"Dem naa, te dem õga, te dem na."
Il viendra que tu veuilles ou non !,Õga dem õga bañ dem dana ñëw !
Où vas-tu ?,Fo jëm
Chez les Sérère et les Peul,Ci Séeréer yi ag Pël yi
Où vas-tu ?,Té jëm ?
Chez ceux-ci et ceux-là,Ci ñi ak ca nee
C'est un homme de chair et d'os et tu es un homme !,Nit la te góor õga !
C'est celui-là et c'est un autre.,"Kooku la, te keneen la."
J'ai été et tu n'as pas été !,Dem naa te demuloo !
"Viens pour que les enfants soient des travailleurs, soient des braves !",Ñëwël ndax xale yi di mbër te it ñu di ay jambaar !
Change-les à tel point qu'ils soient autres et que leur opinion aussi soit toute autre.,Soppi leen ba ñu di ñeñeen te seeni xalaat di leneen.
Il est venu hier et aujourd'hui.,Tay ag demb yépp ñëw na.
Vous acceptez ou il ne part pas !,Daõgeen di naõgu mbaa du dem !
J'ai vu Samba.,Gis naa Samba.
Samba ?,Samba ?
Oui Samba !,Waaw Samba !
Je l'ai vu à l'intérieur.,Gis naa ka ci bir.
À l'intérieur même ?,Ci bir sax ?
Oui à l'intérieur !,Waaw ci bir !
Il connaît celui-là ?,Xam na kookule ?
Celui-ci ?,Kii ?
Oui celui-là !,Waw kookule !
Je l'ai vu par ici !,Gis naa ka fii !
Par ici ?,Ci fii ?
Oui par ici !,Waaw ci fii !
Il est là ?,Mi õgi fii ?
L'homme peut-il partir ?,Gor gi dem ?
Tu pars ?,Dem õga ?
C'est un autre ?,Keneen la ?
C'est cet autre-là ?,Kookule la ?
C'est Samba ?,Samba la ?
C'est un homme ?,Góor la ?
Qui est parti ?,Kan dem na ?
Lesquels se sont égarés ?,Yan ñoo réer ?
Tu te battais avec qui ?,Ag ñan õga doon xeexal ?
Où vas-tu ?,Fan õga jëm?
À qui as-tu donné de l'argent ?,Koo jox xaalis ?
Lesquels ne sont pas venus ?,Ñu dikkul ?
Où va-t-il ?,Fu mu jëm ?
Où est-ce ?,Fu mu ?
Qui est-ce ?,Ku mu ?
Quel homme est parti ?,Góor gan moo dem ?
Tu parles de quels gens ?,Nit ñan õga wax ?
"Qui, est-ce d'autres ?",Keneen kan la ?
Tu parles de qui d'autre ?,Keneen kan õga wax ?
Où est-il ?,Ana mu ?
Où est-ce que tu vas ?,Ana foo jëm ?
Est-ce que ?,Ndax
Est-ce qu'il est parti ?,Ndax dem na ?
Est-ce l'homme qui est parti ?,Ndax góor gi moo dem ?
Est-ce que le pays a des richesses ?,Ndax réew mi am na alal ?
Est-ce que le pays a des richesses ?,Réew mi am na alal ndax ?
Est-ce par hasard ?,Xanaa ?
Tu ne partiras donc pas ?,"Doo dem, xanaa ?"
Tu ne partiras donc pas ?,Xanaa doo dem ?
"Donc, tu ne partiras pas ?",Xanaa doo dem ?
"Donc, tu ne partiras pas ?","Doo dem, xanaa ?"
Personne n'est donc parti ?,Xand kenn demul ?
Combien ?,Ñaata ?
Combien êtes-vous ?,Ñaata õgeen ?
Comment ?,Na ?
Comment allez-vous ?,Na õgeen def ?
Comment ?,Naka ?
De quelle manière ?,Naka ?
Comment vas-tu ?,Naka õga def ?
Comment s'appelle l'homme ?,Naka góor gi tudd ?
Comment voulez-vous que l'homme vous aide ?,Naka õgeen bëggé góor gi dimëlé leen ?
Est-ce que comme je le souhaite...,Mbaa...
"Les enfants sont arrivés, j'espère ?",Mbaa xale yi yeksi nañu ?
J'espère que nul n'est sorti ?,Mbaa kenn génnul ?
J'espère que c'est lui qui a été ?,Mbaa móo dem ?
Homme de courage n'abonde pas paroles.,Jambaar du bare wax.
Homme de courage n'abonde pas en paroles.,Jambaar du bare wax.
Un homme de courage n'abonde pas paroles.,Jambaar du bare wax.
Un homme de courage n'abonde pas en paroles.,Jambaar du bare wax.
Cet homme près de moi et celui là près de toi sont parents.,Nit ki ci sama wet ak nit kooku mbokk la ñu.
L'homme parti et l'homme décédé ne sont pas les mêmes.,Nit ka dem ag nit kooka dee duñu benn.
Les enfants qui venaient ne viennent plus.,Xale yooya daan ñëw ñëwëtuñu.
"Par contre, cet homme qui s'exila ne revint pas.",Waaye nit kookii gaddaayoon nag dellusiwul.
C'est cette femme qu'il accompagnait qui est Ngone.,Jigéen joojule mu àndaloon mooy Ngóone.
Ces gens qui sont sortis sont des lutteurs.,Nit ñooñii génn ay mbër lanu.
Tu reconnais cette personne-là ?,Xammee õga waa joojule ?
Cet homme-ci et cet homme-là ne sont pas les mêmes.,Waa jii ag waa joojale duñu benn.
"Cet homme-ci, devant nous, et cet homme-là ne sont pas les mêmes.",Waa jii ag waa joojale duñu benn.
Tu connais cet enfant-ci ?,Xam õga xale bii ?
Tu connais cet enfant-ci ?,Xam õga bii xale ?
Tu as regardé dans cette chambre-ci ?,Seet õga néeg buu ?
Tu as regardé dans cette chambre-ci ?,Seet õga buu néeg ?
Tu reconnais cet enfant-ci ?,Xammee õga xale bee ?
Tu reconnais cet enfant-ci ?,Xammee õga bee xale ?
Cet enfant-ci n'est pas venu ?,Xale bile ñëwul ?
Cet enfant-ci n'est pas venu ?,Bile xale ñëwul ?
Je parle de cet enfant-ci ?,Xale bule laa wax ?
Je parle de cet enfant-ci ?,Bule xale laa wax ?
Je parle de cet enfant là-bas ?,Xale bale laa wax ?
Je parle de cet enfant là-bas ?,Bale xale laa wax ?
J'ai vu cet enfant-là ?,Gis naa xale booba ?
J'ai vu cet enfant-là ?,Gis naa booba xale ?
Ce mouton n'est pas gras ?,Xar muu duuful ?
Ce mouton n'est pas gras ?,Muu xar duuful ?
Je ne parle pas de ces enfants ?,Waxuma xale yooyale ?
Je ne parle pas de ces enfants ?,Waxuma yooyale xale ?
J'ai aperçu un mouton.,Séen naa am xar.
J'ai aperçu une maison.,Séen naa ab néeg.
J'ai aperçu un baobab.,Séen naa ag guy.
J'ai aperçu un baobab.,Séen naa am guy.
J'ai aperçu un cheval.,Séen naa aw fas.
J'ai aperçu une femme.,Séen naa as jigéen.
J'ai aperçu une jeune fille.,Séen naa as ndaw.
"J'ai aperçu une chose, une portion.",Séen naa as lëf.
J'ai aperçu des moutons.,Séen naa ay xar.
J'ai aperçu des chevaux.,Séen naa ay fas.
J'ai aperçu des choses.,Séen naa ay yëf.
J'ai aperçu des chameaux.,Séen naa ay gëléem.
J'ai aperçu des messagers.,Séen naa ay ndaw.
J'ai aperçu des femmes.,Séen naa ay jigéen.
Quel moutons est égaré ?,Xar man moo réer ?
Quel moutons est égaré ?,Man xar moo réer ?
Quels moutons sont arrivés ?,Xar yan ñoo ñëw ?
Quels moutons sont arrivés ?,Yan xar ñoo ñëw ?
Quelles personnes sont venues ?,Nit ñan ñoo ñëw ?
Quelles personnes sont venues ?,Yan nit ñoo ñëw ?
Quels moutons t'appartiennent ?,Xar yooyu yan õga moom ?
Les quels moutons qui t'appartiennent ?,Xar yooyu yan õga moom ?
Les quels moutons t'appartiennent ?,Xar yooyu yan õga moom ?
Quels moutons qui t'appartiennent ?,Xar yooyu yan õga moom ?
Honore tout homme !,Teralal mépp nit !
Honore tout homme !,Teralal bépp nit !
Attache tout mouton !,Yeewal bépp xar !
Attache tout mouton !,Yeewal mépp xar !
Quel mouton ?,Xar mépp man ?
Quel mouton en entier ?,Xar mépp man ?
L'un des hommes est venu.,Kenn nit ki ñëw na.
L'un des hommes est venu.,Nit kenn ki ñëw na.
L'un des hommes est venu.,Benn nit ki ñëw na.
Certaines personnes ne sont pas encore arrivées.,Nit ñenn ñi yegseeguñu.
Certaines personnes ne sont pas encore arrivées.,Ñenn nit ñi yegseeguñu.
Je parle de ces autres individus !,Nit ñenn ñooñii laa wax !
Je parle de ces autres individus !,Ñenn nit ñooñii laa wax !
Je parle des autres moutons !,Yenn xar yooyuu laa wax !
Je parle de ceux-là !,Yenn xar yooyuu laa wax !
Je parle des autres moutons !,Xar yenn yooyu laa wax !
Je parle de ceux-là !,Xar yenn yooyu laa wax !
Tu parles de quel mouton ?,Xar menn man õga wax ?
Tu parles de quel mouton ?,Menn xar man õga wax ?
C'est d'autres chevaux que je veux !,Yeneen fas laa bëgg !
C'est d'autres chevaux que je veux !,Fas yéenen la bëgg !
C'est d'autres gens que j'ai vus !,Yeneen nit laa gis !
C'est d'autres gens que j'ai vus !,Nit ñeñeen la gis !
As-tu vu ces autres femmes ?,Gis õga jigéen ñeneen ñooñu ?
As-tu vu ces autres femmes en question ?,Gis õga jigéen ñeneen ñooñu ?
Quels autres chevaux as-tu vu ?,Yeneen fas yan õga gis ?
Quels autres chevaux as-tu vu ?,Fas yeneen yan õga gis ?
Tu as vu quels amis à toi ?,Gis õga sa yan xarit ?
Tu as vu quels amis à toi ?,Gis õga sa xarit yan ?
Tu as vu les autres amis ?,Gis õga sa yeneen xarit yi ?
Tu as vu tes autres amis ?,Gis õga sa xarit yeneen yi ?
C'est son amour d'antan qui survit encore.,Mbëggéelam googee woon a õgi fi ba tay.
J'ai été quelqu'un !,Nit laa !
Tu as été quelqu'un !,Nit õga !
Il a été quelqu'un !,Nit la !
Nous avons été quelqu'un !,Nit lanu !
Vous avez été quelqu'un !,Nit õgeen !
Ils ont été quelqu'un !,Nit lañu !
Elles ont été quelqu'un !,Nit lañu !
Je fus Laobé.,Laobe lë woon.
Tu fus Laobé.,Laobe õga woon.
Il fut Laobé.,Laobe la woon.
Nous fûmes Laobé.,Laobe lanu woon.
Vous fûtes Laobé.,Laobe õgeen woon.
Ils furent Laobé.,Laobe lañu woon.
Elles furent Laobé.,Laobe lañu woon.
J'ai vu vache d'Europe.,Gis naa nagu Tugël.
J'ai vu vache d'Europe.,Gis naa nagu Tugal.
J'ai vu une vache d'Europe.,Gis naa nagu Tugël.
J'ai vu une vache d'Europe.,Gis naa nagu Tugal.
J'ai vu vaches d'Europe.,Gis naa nagu Tugal.
J'ai vu vaches d'Europe.,Gis naa nagu Tugël.
J'ai vu des vaches d'Europe.,Gis naa nagu Tugal.
J'ai vu des vaches d'Europe.,Gis naa nagu Tugël.
Tu as vu le fils de quelle femme ?,Gisóon õga doomu jigéen joojale jan ?
Tu as choisi la fille de quelle femme ?,Tann õga doomu benn jigéen jan ?
J'aurais acheté le mouton de quelle autre personne ?,Jënd naa xaru beneen waa jan ?
Il n'est de Ardo du Dieri que tu ne connaisses !,Amul benn ardow Jéeri boo xamul !
Je pars...,Dem naa...
Je suis parti...,Dem naa...
Tu pars...,Dem õga...
Tu es parti...,Dem õga...
Il part...,Dem na...
Il est parti...,Dem na...
Nous sommes partis...,Dem nañu...
Nous partons...,Dem nañu...
Vous êtes partis...,Dem õgeen...
Vous partez...,Dem õgeen...
Ils partent...,Dem nañu...
Elles sont partis...,Dem nañu...
Ils sont partis...,Dem nañu...
"Si tu étais venu, dans ce cas, je serais parti !","Soo ñëwóon, kon, demkoon naa !"
Où veut-il,Fu mu bëgg ?
Quelle partie ?,Fu mu bëgg ?
Le voilà qui part !,Mi õgii di dem !
Le voilà qui part !,Mi õgiiy !
Tu iras ?,Diõga dem ?
Tu iras ?,Daõga dem ?
Cet homme est Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
Cet homme qui est Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
Cet homme est un Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
Cet homme qui est un Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
C'est moi qui pars !,Maa di dem !
C'est moi qui suis en train de partir !,Maa di dem !
C'est moi qui dois partir !,Maa di dem !
C'est moi qui vais partir !,Maa di dem !
L'homme qui partait,Góor gi doon dem
L'homme qui devait partir,Góor gi doon dem
L'homme qui allait partir,Góor gi doon dem
Si l'homme vient,Su góor gi dee ñëw
Si l'homme doit venir,Su góor gi dee ñëw
Quand l'homme viendra,Su góor gi dee ñëw
Alors que tu partais,Bi õga dee dem
Au moment où tu partais,Bi õga dee dem
Du moment que tu pars,Bi õga dee dem
Du moment qu'il part,Bi mu dee dem
Du fait qu'il doit partir,Bi mu dee dem
Appelle l'homme qui n'est pas Kangame d'ici !,Wool góor gi dul Kajgaamu fii !
Appelle l'homme qui n'est pas un Kangame d'ici !,Wool góor gi dul Kajgaamu fii !
Je connais les gens qui ne sont pas des Sérignes !,Xam naa nit ñi dul Sërin !
Qu'il ne mente pas du moment qu'il ne vient pas !,Bu mu fen bi mu dul ñëw !
C'est l'homme qui n'était pas le maître de maison !,Góor gi moo dulwoon boroom kër gi !
Ceux-ci ne partent peut-être pas !,Ñii dañu demul xanaa !
Ceux-ci ne sont peut-être pas partis !,Ñii dañu demul xanaa !
Il se trouve que l'homme est de ces gens qui...,Góor gi doon na di nit koo xam ni...
Que je...,Na ma...
Que je...,Naa...
Qu'il...,Na mu...
Qu'il...,Na...
L'homme voudrait voir celui qui était parti,Góor gi bëgg na gis ki demoon
"Des boeufs que tu vois dans cette ville, le plus gros appartient à ton père Alfa.","Nagi dëkk bii õga gis, wa ci ëpp sa baay Alfa moo ka moom."
"Des boeufs que tu vois dans cette ville, celui le plus gros appartient à ton père Alfa.","Nagi dëkk bii õga gis, wa ci ëpp sa baay Alfa moo ka moom."
Mais celui que je t'ai donné n'est pas mauvais non plus.,Wante woowa ma la yóot it deey bonul.
Mon salut à tout le monde mais surtout honore de ma part ceux-là que tu rencontras.,Nuyul më ñépp te maarel ma bu baax ñooña õga dajeeloon.
"Des gens que tu m'as présentés, celui que voici me dispose le plus à la confiance.","Nit ñi õga ma wàn ñépp, kii laa ci wóolu."
"Des boeufs que tu vois, celui-là est le meilleur.","Gis õga nag yii yépp, woowuu moo ci gën."
"Des boeufs que tu vois, celui-là tout près est le meilleur.","Gis õga nag yii yépp, woowuu moo ci gën."
Celui-ci est à moi mais j'ignore d'où provient cet autre-là.,"Mii maa ka moom, waaye moomule deey, xawma fu mu bokk."
Celui-ci est à moi mais j'ignore d'où provient cet autre-là près de toi.,"Mii maa ka moom, waaye moomule deey, xawma fu mu bokk."
Quels chevaux voulais-tu et lequel as-tu pris ?,Yan fas õga bëggoon ak wan õga japp ?
"Les moutons sont peut-être déjà arrivés, mais j'en n'ai encore vu aucun.","Xëynë xar yi ñëw nañu, wante gisaguma wenn."
Aucun de tes neveux n'est aussi paresseux que celui-là.,"Sa jarbaat yi, jenn gënu kë ci tayel."
Tu as vu celui-ci ?,Gis õga kooku
Tu as vu celui-là lequel,Gis õga kookuu kan
Tu as vu celui-là ?,Gis õga kookale
Tu as vu ceux-là lesquels,Gis õga ñooñale ñan
C'est le lion qui a mangé entièrement celui-là,Gaynde gee lekk moomu mépp
Tu aurais conversé avec qui d'autre ?,Waxtaan õga ag keneen kookule kan ?
La présence de celui-là même ne justifie pas qu'on vienne,Taxawaayu kooka sax taxul nëw
Les autres mêmes ne sont pas si fameux !,Ñéneen ñi sax demewuñu noonu !
Tous ceux-là ne sont pas partis,Ñooñu ñépp woon demuñu
"Tous ceux-là, dont il fut question, ne sont pas partis",Ñooñu ñépp woon demuñu
"De toute manière, quelle que soit ta façon d'agir, c'est bien !",Népp noo defe baax na !
"L'endroit, où l'homme est parti, est beau.","Foofu, góor gi dem, fu rafet la."
Là où l'homme est parti est beau.,Foofu góor gi dem fu rafet la.
Partout où il ira la paix descendra là.,Fépp fu mu jëm foofu jàmm dana fa wacc.
"Partout où il descend, là paix descendra.",Fépp fu mu jëm foofu jàmm dana fa wacc.
"Quiconque s'en va, celui-là est un froussard.","Képp ku dem, kooku raggal la."
"C'est quelqu'un que j'apprécie, celui qui est parti !",Kooku dem ku më bëgg la !
"Celui qui est parti, c'est quelqu'un que j'apprécie !",Kooku dem ku më bëgg la !
"Lui, aussi !",Moom daal !
"En fait, le monde a changé de nos jours.","Moom daal, léegi addina dafa soppeeku."
Mais ce matin il y avait du soleil pourtant !,Mondé ci subë dafa naajoon !
Du reste la générosité est une bonne chose dans la vie.,Te dey addina laabiir dafa ci baax.
C'est vous-même qui étiez là à l'intérieur.,Yéen ñi ci bir foofule lawoon.
Vers ceux qui sont debout là-bas,Ca ñoom noonule taxaw
"Tout ce verbiage, c'est pour que tu ne viennes pas.","Wax ji yépp, bañ-õga-ñëw la."
"Tout ce bavardage, c'est pour que tu ne viennes pas.","Wax ji yépp, bañ-õga-ñëw la."
Le fait que tu ne viennes pas est préjudiciable.,Õga bañ ñëw rafetul.
S'agiter simplement ne suffit à rien résoudre.,Di tel-teli doõõ taxul sotal dara.
La femme et l'homme sont de haute taille.,Jigéen ji ag góor gi ñjool lañu.
Les femmes et les hommes sont de haute taille.,Jigéen ñi ag góor ñi ñjóol lañu.
L'homme n'apprécie pas votre cuisine du Saloum.,Góor gi soppul seen lekku Saalum yooyu.
Ahmet a vendu le pur-sang que David possédait.,Amet jaay na naaru-góoru Daawuda wa woon.
Cire a prié pour Oumar qui se tient-là.,Siré ñaanal na Umar mi taxaw.
"Le marabout implora qu'il fût dans la situation de quelqu'un qui aurait fait don de sa fortune, pour être en mesure de demander l'aumône.",Sëriñ bi ñaan na mayewoon alalam ji ba mënkóon yalwaan.
Je te confie celui-là.,Deõk naa la boobule woon.
Je te confie celui-là dont il fut question au passé.,Deõk naa la boobule woon.
L'homme t'a dit ici il y a un instant : dehors !,Góor gi nee na la fi saõx : ci bitiMark[ !] !
L'homme t'a dit ici il y a un instant de sortir.,"Góor gi nee na la fi saõx, õga dem ci biti."
L'homme fit : pouah !,Góor gi ni : cam
L'homme a donné quelque chose à quelqu'un.,Góor gi may na nit dara.
L'homme a donné quelque chose à quelqu'un.,Góor gi may na dara nit.
L'homme a tenu aux enfants de bons propos.,Góor gi wax na xale yi wax ju rafet.
Tu confies à un enfant un travail qui eût été beau.,Deõk õga xalel liggéey bu rafetkon.
L'enfant n'a rien donné à celui-ci.,Xale bi mayul dara kii.
L'enfant n'a rien donné à celui-ci.,Xale bi mayul kii dara.
Donne le travail à un autre !,Joxal kenn liggéey bi !
Donne le travail à un autre !,Joxal liggéey bi kenn !
Donne un à chacun !,Mayal ñépp benn !
Donne un à chacun !,Mayal benn ñépp !
"Prête à cet autre qui n'eût pas été, mon ouvrage !","Abalal keneen ki demkoonul ki, sama téeré bi !"
Je ne t'aurais rien répété.,Waxati ma la koon dara.
Je ne te répéterai plus jamais rien.,Waxati ma la koon dara.
Vers cet autre qui est devant la porte de la maison.,Ci keneen ki ci buntu kër gi.
Vous êtes des juges en vertu de quel droit ?,Attekat õgeen ci ban yoon ?
C'est celui-là même devant le seuil de la maison.,Moom mile ci buntu kër gi la.
Ne sois pas aussi impoli que cet individu !,Bul yaréediku niki waa jii !
Tu as discuté avec tous sauf avec ceux-là.,Waxtaan õga ag ñépp gannaaw nooñii.
L'homme n'a rien mangé avec la main.,Nit ki lekkul dara ak loxoom.
L'homme est allé aux champs.,Góor gi dem na ca tool ya.
L'homme est allé aux champs.,Góor gi dem na tool ya.
L'homme a frappé la vache avec un bâton.,Nit ki dóor na nag wi ak bant.
L'individu respire avec son nez.,Waa ji day noyyee ak bakkan.
L'individu parle avec son nez.,Waa ji day waxe bakkan.
Il lui a amené du fourrage au champ.,Yobul na ka õgooñ tool ya.
Il lui a amené du fourrage au champ.,Yobul na ka õgoon ca tool ya.
Il a amené à l'homme un mouton chez lui.,Yobul na góor gi xar kërëm.
Il y amena un mouton pour l'homme.,Yobul na fi xar góor gi.
Alors le roi Guelwar s'immobilisa.,"Noona Gelwar bi, buur bi, daldi ni tekk."
"Viens pour Moussa, lamane de ce pays !",Ñëwël ndax Musaa lamaanu réew mi !
Les femmes mariées et les jeunes filles viendront,Jéeg yi ak jaõx yi it dañu ñëw
La femme et l'homme non plus ne désirent s'entendre,Ndaw si ak waa ji itam dañu bëggul déggoo
Tes parents et tes amis viendront,Sa xarit yi ag sa mbokk yi danañu ñëw
Il a donné à l'enfant et à sa mère leur part.,Jox na doom ji ak yaayam séen wall.
Il a cherché à l'intérieur et à l'extérieur aussi.,Set na ci biir ak ci biti itam.
Je t'ai vu,Gis naa la
Je t'ai vu avec lui !,Gis naa la ak moom !
Je t'ai vu avec lui !,Gis naa la yaw ak moom !
Je t'ai vu avec lui !,Gis naa la yaak moom !
"Homme, lion, boeuf, allaient de concert.","Nit, gayndé, nag, àndoon nañu fi."
"Homme, lion, boeuf... allaient de concert.","Nit, gayndé, nag... àndoon nañu fi."
"Les enfants ont cherché à l'intérieur, à l'extérieur, mais n'ont rien trouvé.","Xale yi set nañu ci biir, ci biti gisuñu dara."
"Homme, lion, mouton et hyène, ne vont pas ensemble.","Nit, gaynde, xar, ak bukki duñu ànd."
"Il lui a donné le lièvre, ses petits et leurs oreilles.","May na ka lëg, doomam ak nopp ya."
"Regarde à l'intérieur, à l'extérieur, en bas et en haut.","Séetal ci bir, ci biti, ci suuf ak ci kaw."
Et pourtant l'homme est dur à la tâche.,Moontin góor gi jambaar la lool ci liggéey bi.
Les femmes n'ont été à Saint-Louis jusqu'ici.,Jigéen ñi demuñu Ndar ba tày.
C'est un homme gentil.,Nit ku baax la.
C'est un homme gentil.,Nit la ku baax.
C'est un messager que cherche l'homme.,Ndaw la góor gi di wut.
"Que tu partes, c'est ce que désire l'homme.","Õga dem la, góor gi bëgg."
Chez celui qui est venu et qu'on a reconnu.,Ci ki ñëw ba ñu xammee ka.
L'homme peut-il partir jusqu'à ce qu'il vienne ?,Góor gi dem ba mu ñëw ?
L'homme doit s'en aller jusqu'à ce que les enfants reviennent.,Na góor gi dem ba xale yi yeksi.
L'enfant dit d'entrer pour qu'il vous voie.,Xale bi ne õgeen dugg mu gis leen.
C'est ce que tu as dit que la jeune femme préfère.,Li õga wax la ndaw si taamu.
Le désir non exaucé de vous voir partir.,Bëggóon õgeen dem rekk.
L'homme soutient que les enfants y eussent été.,Góor gi nee xale yi demkoon nañu fa.
"Cet homme qui vint autrefois, le voilà !","Góor googule ñëwóon, mi õgi !"
J'ai donné le livre à l'homme qui est venu.,Jox naa téere bi góor gi ñëw.
J'ai prêté le livre à cet homme parti.,Abal naa téere bi góor googule gi dem.
C'est tout ce qui est beau qui séduit cet homme.,Lépp lu baax la góor gii bëgg.
Cet autre qui est sorti n'est pas encore arrivé !,Keneen kooku génn yeksiwul !
Il l'a donné à quelqu'un d'autre de très actif.,Jox na ka keneen ku sawar.
Je l'ai donné à quelqu'un de meilleur que lui.,May naa ka keneen ku ka gën.
"Avec celui-là, afin qu'il ne soit pas seul !","Ci kooku, ndax mu wettëliku !"
Voilà l'homme ainsi nul ne bougera !,Góor gaa õgoogule ndax kenn bañ génn !
C'était ceux-là même jusqu'à ce qu'il parte.,Ñawoon la ba bi mu fiy joge.
C'est là jusqu'au moment où nous trouverons un autre lieu.,Foofu la ba ba ñuy gis feneen.
C'est là jusqu'à ce qu'on trouve un autre endroit.,Ci fii la ba ba ñuy gis feneen.
Aie assez de sérénité pour conserver ta dignité !,Amal õgor ba mën nekk nit !
"C'est Fatim, si on va au fond des choses !",Faatim la soo demee !
"C'est Fatim, peut-être !",Faatim la soo demee !
C'est peut-être Fatim !,Faatim la soo demee !
"Si on va au fond des choses, c'est Fatim !","Soo demee, Faatim la !"
"C'est Fatim, si on va au fond des choses !","Soo demee, Faatim la !"
C'est peut-être Fatim !,"Soo demee, Faatim la !"
C'est peut-être un lion !,"Gaynde la, ku dem !"
Je crois que c'est l'homme !,"Góor gi la, yaakaar naa !"
"Il est entrain de parler, peut-être !","So demee, mi õgiy wax !"
Il est peut-être entrain de parler !,"So demee, mi õgiy wax !"
"Ici alors, si tu refuses !","Soo bëggul, ci fii kóon !"
C'est celui-là peut-être !,"Soo demee, kookule la !"
C'est l'autre je crois !,"Defe naa, keneen kii la !"
Je crois que ce n'est pas celui-ci !,"Du kii, defe naa !"
Qu'il parte s'il ne veut pas !,"Su bëggul, na dem !"
Je crois qu'il ne viendra pas !,"Du ñëw, defe naa !"
L'homme est parti je crois !,Ma defe góor gi dem na !
C'est l'homme qui part je crois !,Ma defe góor gii dem la !
"Retourne au centre de Saint-Louis, si tu veux.","Dellu biir Ndar, soo bëggée."
"Si tu veux, retourne au centre de Saint-Louis !","Dellu, soo bëggée, biir Ndar !"
"C'est l'homme qui a dit qu'il est là, certainement !","Góor gee ni mi õgi fi, soo demee !"
